agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Eastchester Town Police Department,2017,New York,20052,NY05952,0,0,0,0,0,4,0,0,0,4,13,0,0,0,1,12,6,2,1,3,157,8,5,1,2,188,1,0,0,0,0,0,2,0,0,0,2,12,0,0,0,1,11,1,0,0,1,32,1,1,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2016,New York,20150,NY05952,0,0,0,0,0,2,0,0,0,2,13,0,1,2,0,10,16,11,5,0,154,3,3,0,0,188,3,0,0,0,0,0,2,0,0,0,2,14,1,1,2,0,10,1,0,1,0,35,0,0,0,0,52,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2015,New York,20094,NY05952,0,0,0,0,0,4,1,0,2,1,10,0,2,0,0,8,10,5,5,0,152,9,9,0,0,185,2,0,0,0,0,0,1,0,0,0,1,7,0,1,0,0,6,3,1,2,0,42,1,1,0,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2014,New York,19965,NY05952,0,0,0,0,0,2,1,0,0,1,22,0,1,2,1,18,25,13,11,1,112,3,3,0,0,164,4,0,0,0,0,0,1,0,0,0,1,19,0,1,2,1,15,1,1,0,0,34,0,0,0,0,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2013,New York,19800,NY05952,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,4,13,11,1,1,154,1,1,0,0,174,2,0,0,0,0,0,1,0,0,1,0,4,0,0,0,1,3,0,0,0,0,26,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2012,New York,19805,NY05952,0,0,0,0,0,2,0,0,2,0,18,1,0,1,0,16,13,12,1,0,204,6,6,0,0,243,2,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,8,1,1,0,0,42,0,0,0,0,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2011,New York,19642,NY05952,0,0,0,0,0,2,0,0,0,2,17,1,0,0,1,15,15,9,6,0,147,4,3,0,1,185,2,0,0,0,0,0,2,0,0,0,2,16,1,0,0,1,14,3,1,2,0,40,0,0,0,0,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2010,New York,19554,NY05952,0,0,0,0,0,5,2,0,1,2,12,2,0,0,1,9,23,15,5,3,174,6,6,0,0,220,3,0,0,0,0,0,3,1,0,1,1,11,2,0,0,1,8,2,1,1,0,52,0,0,0,0,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2009,New York,18698,NY05952,0,0,0,0,0,3,1,0,1,1,22,1,0,5,1,15,19,7,10,2,200,5,5,0,0,249,7,0,0,0,0,0,2,1,0,1,0,20,1,0,5,1,13,2,0,2,0,42,1,1,0,0,67,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Eastchester Town Police Department,2008,New York,18793,NY05952,0,0,0,0,0,5,1,0,1,3,16,0,0,3,1,12,12,3,8,1,216,5,5,0,0,254,4,0,0,0,0,0,3,1,0,0,2,11,0,0,3,1,7,1,0,1,0,33,0,0,0,0,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2007,New York,18768,NY05952,0,0,0,0,0,2,0,0,0,2,11,0,1,0,1,9,13,8,4,1,184,13,13,0,0,223,2,0,0,0,0,0,0,0,0,0,0,12,0,2,0,1,9,2,1,1,0,45,5,5,0,0,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2006,New York,18675,NY05952,0,0,0,0,0,7,0,0,1,6,17,0,0,2,2,13,20,14,6,0,170,9,9,0,0,223,4,0,0,0,0,0,0,0,0,0,0,17,0,0,2,2,13,6,4,2,0,34,0,0,0,0,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2005,New York,18784,NY05952,0,0,0,0,0,4,1,0,0,3,19,1,0,2,2,14,26,22,4,0,139,5,5,0,0,193,5,0,0,0,0,0,1,0,0,0,1,10,1,0,2,2,5,3,2,1,0,37,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2004,New York,18808,NY05952,0,0,0,0,0,4,3,0,0,1,20,0,0,3,6,11,18,11,6,1,108,10,10,0,0,160,9,0,0,0,0,0,2,1,0,0,1,12,0,0,2,1,9,5,1,4,0,19,0,0,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2003,New York,18795,NY05952,0,0,0,0,0,8,3,0,1,4,22,0,1,3,18,0,19,14,5,0,321,18,17,0,1,388,22,0,0,0,0,0,6,1,0,0,5,15,0,1,4,10,0,0,0,0,0,41,0,0,0,0,62,15,0,0,0,0,0,2,1,0,0,1,2,0,0,2,0,0,0,0,0,0,7,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2002,New York,18742,NY05952,0,0,0,0,0,3,0,0,0,3,11,0,1,3,7,0,35,29,5,1,223,26,25,0,1,298,11,0,0,0,0,0,2,0,0,0,2,10,0,1,3,6,0,1,1,0,0,39,1,1,0,0,53,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2001,New York,18599,NY05952,0,0,0,0,0,6,0,2,0,4,9,0,0,2,7,0,19,15,4,0,260,14,11,1,2,308,9,2,0,0,0,0,2,0,1,0,1,9,0,0,2,7,0,6,5,1,0,56,0,0,0,0,75,9,0,0,0,0,0,1,0,0,0,1,3,0,0,0,3,0,5,4,1,0,15,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastchester Town Police Department,2e3,New York,18564,NY05952,0,0,0,0,0,2,1,0,0,1,12,0,3,3,5,1,26,14,12,0,374,51,50,1,0,465,11,0,0,0,0,0,0,0,0,0,0,12,0,3,2,6,1,5,3,2,0,89,5,4,1,0,111,11,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,21,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Eastchester Town Police Department,1999,New York,19208,NY05952,0,0,0,0,0,3,0,1,0,2,7,0,0,2,5,0,22,18,4,0,264,50,50,0,0,346,7,0,0,0,0,0,3,0,2,0,1,6,0,0,2,4,0,2,1,1,0,88,4,4,0,0,103,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22,1,1,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
