agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Scottsdale Police Dept,2017,Arizona,251840,AZ00725,5,1,103,100,3,100,30,8,3,59,1671,48,24,38,78,1483,878,333,467,78,4346,246,173,44,29,7350,188,3,1,12,10,2,42,11,6,1,24,1121,25,18,25,50,1003,155,54,95,6,928,72,54,15,3,2334,118,0,0,1,1,0,2,0,0,0,2,94,0,4,1,6,83,8,5,3,0,68,1,1,0,0,174,11,0,0,30,30,0,2,0,1,0,1,93,1,2,2,5,83,17,1,15,1,143,28,25,3,0,313,10
Scottsdale Police Dept,2016,Arizona,240885,AZ00725,4,0,90,88,2,112,44,10,4,54,1648,10,24,34,95,1485,768,311,395,62,4681,249,167,44,38,7552,163,4,0,24,24,0,46,15,3,3,25,1162,7,19,23,63,1050,147,58,85,4,1291,63,51,9,3,2737,112,0,0,7,7,0,2,0,0,0,2,102,1,5,4,1,91,14,7,7,0,98,6,5,0,1,229,11,1,0,39,35,4,1,0,0,0,1,106,1,3,2,3,97,16,0,14,2,150,47,36,10,1,360,9
Scottsdale Police Dept,2015,Arizona,233872,AZ00725,6,2,106,99,7,100,31,8,2,59,1512,45,32,56,89,1290,829,326,415,88,4311,192,104,53,35,7058,222,6,2,17,17,0,57,15,6,1,35,1133,26,23,33,62,989,173,81,87,5,1392,49,32,13,4,2829,144,0,0,2,2,0,1,0,0,0,1,77,0,5,1,2,69,5,1,4,0,125,5,3,2,0,215,8,0,0,28,27,1,1,0,1,0,0,74,1,0,2,1,70,17,1,15,1,111,34,31,3,0,265,4
Scottsdale Police Dept,2014,Arizona,229325,AZ00725,2,0,86,83,3,81,23,11,3,44,1597,43,42,20,88,1404,970,427,434,109,4111,220,132,40,48,7067,193,1,0,20,20,0,45,18,7,2,18,1278,18,30,15,64,1151,126,59,58,9,1265,48,37,8,3,2783,127,0,0,2,2,0,1,1,0,0,0,86,0,1,0,2,83,11,7,3,1,89,5,4,1,0,194,3,1,0,30,29,1,1,0,0,0,1,88,1,0,3,3,81,25,1,22,2,109,36,28,5,3,290,7
Scottsdale Police Dept,2013,Arizona,225523,AZ00725,4,0,37,34,3,101,34,5,9,53,1672,41,31,40,83,1477,1093,485,492,116,4465,208,130,48,30,7580,195,4,0,31,30,1,39,13,0,4,22,1218,28,21,26,56,1087,151,73,70,8,1099,52,42,9,1,2594,131,0,0,2,2,0,3,0,0,0,3,105,0,1,1,1,102,8,2,6,0,101,1,0,0,1,220,3,3,0,33,31,2,3,1,2,0,0,105,3,0,2,1,99,22,2,19,1,147,36,28,8,0,349,6
Scottsdale Police Dept,2012,Arizona,223432,AZ00725,3,0,42,42,0,115,30,6,7,72,1731,21,39,39,70,1562,1255,518,603,134,4551,241,146,62,33,7938,169,3,0,20,20,0,30,8,1,3,18,1236,19,33,24,53,1107,161,79,66,16,979,51,38,10,3,2480,129,0,0,4,4,0,3,0,0,0,3,163,0,0,1,6,156,12,6,3,3,168,4,4,0,0,354,7,2,0,31,25,6,4,1,1,0,2,121,0,3,5,4,109,19,3,10,6,125,30,25,4,1,332,12
Scottsdale Police Dept,2011,Arizona,220462,AZ00725,4,0,34,31,3,125,42,8,13,62,1681,35,42,74,86,1444,1424,571,674,179,5054,246,142,73,31,8568,237,4,0,16,14,2,52,23,4,4,21,1241,23,32,44,55,1087,267,47,124,96,994,49,31,15,3,2623,154,0,0,1,1,0,5,1,1,1,2,160,0,6,2,8,144,11,5,6,0,170,6,4,1,1,353,16,0,0,26,25,1,2,1,0,1,0,136,2,2,13,4,115,22,1,19,2,129,44,41,3,0,359,21
Scottsdale Police Dept,2010,Arizona,217385,AZ00725,4,0,33,33,0,100,39,7,7,47,1800,47,35,56,78,1584,1281,498,631,152,5014,268,159,69,40,8500,216,4,0,28,27,1,41,14,4,2,21,1394,31,35,42,56,1230,138,46,77,15,981,69,54,13,2,2655,164,0,0,5,5,0,5,0,2,0,3,219,0,3,3,10,203,20,8,9,3,175,7,6,1,0,431,16,3,0,40,37,3,7,1,2,1,3,148,5,3,3,4,133,24,1,20,3,107,30,23,7,0,359,15
Scottsdale Police Dept,2009,Arizona,239115,AZ00725,10,0,19,18,1,129,39,9,14,67,1904,68,50,61,73,1652,1337,477,738,122,5155,306,191,76,39,8860,252,9,0,21,19,2,62,16,5,8,33,1510,40,45,49,49,1327,168,70,92,6,986,70,51,17,2,2826,183,1,0,5,5,0,8,2,1,0,5,226,3,7,3,5,208,19,11,8,0,176,3,2,1,0,438,18,0,0,54,50,4,6,1,2,1,2,186,5,2,3,6,170,23,5,16,2,143,50,41,6,3,462,16
Scottsdale Police Dept,2008,Arizona,238905,AZ00725,5,0,28,27,1,130,44,7,13,66,1933,78,43,59,80,1673,1488,737,616,135,5897,518,302,177,39,9999,260,7,0,22,20,2,55,16,8,7,24,1546,52,37,50,61,1346,151,82,65,4,1003,86,56,29,1,2870,200,0,0,6,5,1,6,3,1,1,1,271,1,5,6,16,243,15,4,10,1,190,11,4,7,0,499,28,0,0,54,52,2,4,0,2,0,2,148,2,3,5,7,131,29,8,18,3,128,73,60,10,3,436,17
