agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Burnettown Police Department,2017,South Carolina,2819,SC00204,0,0,0,0,0,1,1,0,0,0,0,0,0,15,1,0,0,0,14,8,7,0,1,36,3,1,1,1,63,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,4,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnettown Police Department,2016,South Carolina,2795,SC00204,0,0,0,0,0,0,0,0,1,0,0,0,1,26,1,1,0,2,22,8,5,3,0,34,6,4,1,1,75,4,0,0,0,0,0,0,0,0,0,0,17,0,1,0,1,15,1,1,0,0,3,3,3,0,0,24,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnettown Police Department,2015,South Carolina,2782,SC00204,0,0,0,0,0,1,1,0,1,0,0,0,1,13,0,1,0,0,12,3,3,0,0,23,7,5,1,1,48,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,10,0,0,0,0,4,2,2,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnettown Police Department,2014,South Carolina,2761,SC00204,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,3,0,11,15,13,0,2,23,6,5,1,0,59,4,0,0,0,0,0,0,0,0,0,0,9,0,1,3,0,5,3,2,0,1,3,2,1,1,0,17,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnettown Police Department,2013,South Carolina,2734,SC00204,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,2,1,15,7,6,0,1,23,4,1,2,1,59,10,0,0,0,0,0,0,0,0,0,0,21,7,0,2,1,11,1,0,1,0,2,0,0,0,0,24,10,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,0,0,0,0,2,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnettown Police Department,2012,South Carolina,2713,SC00204,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,1,0,1,23,17,10,6,1,42,2,0,0,2,90,6,0,0,0,0,0,0,0,0,0,0,19,2,1,0,0,16,0,0,0,0,8,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnettown Police Department,2011,South Carolina,2704,SC00204,0,0,0,0,0,1,1,0,0,0,0,0,0,32,3,1,2,1,25,10,6,1,3,35,1,0,1,0,79,7,0,0,0,0,0,0,0,0,0,0,14,3,1,0,0,10,1,0,1,0,3,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnettown Police Department,2010,South Carolina,2673,SC00204,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,1,1,23,22,11,8,3,39,6,4,0,2,93,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,1,1,0,0,3,1,1,0,0,14,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnettown Police Department,2009,South Carolina,2669,SC00204,0,0,0,0,0,0,0,0,3,1,0,1,1,26,0,1,1,2,22,11,7,1,3,26,2,0,0,2,68,4,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,14,2,1,0,1,6,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnettown Police Department,2008,South Carolina,2658,SC00204,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,7,5,2,3,0,21,5,2,1,2,40,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,2,1,1,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
