agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
White Pine County Sheriff's Office,2017,Nevada,9675,NV01700,0,0,6,6,0,2,1,0,0,1,59,2,1,3,4,49,39,11,28,0,31,13,4,3,6,150,10,0,0,1,1,0,0,0,0,0,0,38,0,0,3,3,32,12,2,10,0,5,4,2,0,2,60,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,2,1,1,0,0,1,1,0,0,9,0,0,0,1,1,0,0,0,0,0,0,42,1,1,1,15,24,8,0,8,0,16,7,1,2,4,74,18
White Pine County Sheriff's Office,2016,Nevada,9798,NV01700,0,0,1,1,0,3,1,2,0,0,82,1,3,4,1,73,25,7,18,0,42,15,9,3,3,168,9,0,0,0,0,0,1,1,0,0,0,55,1,3,3,1,47,8,0,8,0,25,10,6,2,2,99,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,2,0,2,0,12,2,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
White Pine County Sheriff's Office,2015,Nevada,10089,NV01700,0,0,6,6,0,0,0,0,0,0,82,3,3,6,9,61,34,9,25,0,45,3,1,1,1,170,21,0,0,1,1,0,0,0,0,0,0,61,2,3,4,7,45,11,5,6,0,15,0,0,0,0,88,16,0,0,1,1,0,0,0,0,0,0,10,0,1,0,0,9,5,2,3,0,5,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Pine County Sheriff's Office,2014,Nevada,10155,NV01700,3,0,10,10,0,0,0,0,0,0,77,2,4,3,9,59,40,10,30,0,44,13,4,6,3,187,18,3,0,1,1,0,0,0,0,0,0,89,5,7,9,9,59,23,5,18,0,24,8,2,5,1,148,30,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,12,4,2,2,0,12,1,0,1,0,32,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,1,0,0,0,0,4,1
White Pine County Sheriff's Office,2013,Nevada,10091,NV01700,0,0,3,3,0,1,0,0,0,1,82,2,3,8,9,60,29,9,19,1,46,7,4,2,1,168,22,0,0,1,1,0,0,0,0,0,0,66,2,3,4,6,51,16,3,13,0,16,4,3,1,0,103,15,0,0,0,0,0,0,0,0,0,0,15,0,1,3,0,11,1,0,1,0,6,1,0,1,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Pine County Sheriff's Office,2012,Nevada,10230,NV01700,0,0,11,9,2,1,1,0,0,0,85,1,2,10,21,51,61,15,46,0,58,4,0,3,1,220,34,0,0,2,1,1,0,0,0,0,0,82,0,3,9,23,47,21,5,16,0,23,1,0,1,0,129,35,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,9,4,0,4,0,9,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
White Pine County Sheriff's Office,2011,Nevada,10115,NV01700,1,0,3,3,0,0,0,0,0,0,91,0,9,4,15,63,50,16,34,0,82,11,3,3,5,238,28,0,0,0,0,0,0,0,0,0,0,63,0,6,3,12,42,9,4,5,0,23,5,3,1,1,100,21,0,0,0,0,0,0,0,0,0,0,11,0,3,0,3,5,4,1,3,0,14,2,1,0,1,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
White Pine County Sheriff's Office,2010,Nevada,10030,NV01700,1,0,7,7,0,1,0,1,0,0,83,3,3,1,17,59,50,10,40,0,77,9,2,4,3,228,24,1,0,0,0,0,1,0,1,0,0,55,2,2,1,11,39,11,1,10,0,12,3,0,1,2,83,16,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,4,6,0,6,0,5,1,0,1,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
White Pine County Sheriff's Office,2009,Nevada,9109,NV01700,1,0,1,1,0,1,0,0,0,1,39,2,2,1,6,28,37,17,20,0,73,7,2,3,2,159,11,1,0,1,1,0,1,0,0,0,1,31,1,2,1,5,22,0,0,0,0,17,1,0,1,0,52,9,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,6,0,0,0,0,4,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Pine County Sheriff's Office,2008,Nevada,9009,NV01700,2,0,1,1,0,3,0,0,1,2,37,0,1,2,11,23,45,11,34,0,55,11,5,1,5,154,14,2,0,1,1,0,2,0,0,1,1,23,0,1,2,7,13,5,1,4,0,12,3,2,1,0,48,10,0,0,1,1,0,1,0,0,1,0,16,0,0,1,3,12,2,1,1,0,3,2,1,1,0,25,4,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,5,1
