agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Lawtey Police Department,2020,Florida,725,FL00403,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,4,0,0,0,0,7,0,0,0,0,13,0,2,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawtey Police Department,2019,Florida,722,FL00403,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1,2,1,1,0,3,0,0,0,0,10,0,4,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawtey Police Department,2018,Florida,,FL00403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawtey Police Department,2017,Florida,716,FL00403,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,1,1,0,1,0,1,0,0,0,0,6,0,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawtey Police Department,2016,Florida,717,FL00403,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,7,10,7,3,0,2,0,0,0,0,21,0,2,2,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawtey Police Department,2015,Florida,710,FL00403,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,2,3,1,2,0,4,0,0,0,0,13,0,4,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawtey Police Department,2014,Florida,714,FL00403,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,4,2,1,1,0,5,0,0,0,0,12,0,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawtey Police Department,2013,Florida,722,FL00403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,0,1,2,0,0,0,0,6,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawtey Police Department,2012,Florida,,FL00403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawtey Police Department,2011,Florida,,FL00403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawtey Police Department,2010,Florida,730,FL00403,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,1,4,0,3,0,0,0,0,11,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawtey Police Department,2009,Florida,705,FL00403,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,14,11,3,0,15,0,0,0,0,33,0,1,1,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawtey Police Department,2008,Florida,691,FL00403,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,1,4,1,2,2,0,0,0,0,0,0,0,9,0,5,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawtey Police Department,2007,Florida,692,FL00403,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,6,0,12,10,2,0,4,2,2,0,0,25,0,7,7,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
