agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Big Rapids Dept of Public Safety,2017,Michigan,10437,MI54256,0,0,7,7,0,1,0,0,0,1,136,1,5,1,9,120,23,15,6,2,119,1,1,0,0,287,16,0,0,4,4,0,0,0,0,0,0,112,0,5,2,7,98,3,2,0,1,21,1,1,0,0,141,14,0,0,2,2,0,0,0,0,0,0,10,0,3,0,0,7,0,0,0,0,2,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Rapids Dept of Public Safety,2016,Michigan,10389,MI54256,0,0,8,8,0,3,1,0,0,2,160,0,3,4,14,139,17,15,2,0,133,7,7,0,0,328,21,0,0,3,3,0,1,1,0,0,0,115,0,3,3,7,102,4,4,0,0,20,2,2,0,0,145,13,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Rapids Dept of Public Safety,2015,Michigan,10445,MI54256,0,0,4,4,0,0,0,0,0,0,123,0,0,2,14,107,23,19,4,0,150,2,2,0,0,302,16,0,0,1,1,0,0,0,0,0,0,75,0,0,2,11,62,7,6,1,0,15,1,1,0,0,99,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Rapids Dept of Public Safety,2014,Michigan,10537,MI54256,0,0,6,6,0,2,0,1,0,1,150,2,4,0,5,139,20,13,7,0,139,3,3,0,0,320,11,0,0,1,1,0,1,0,1,0,0,86,2,3,1,3,77,9,6,3,0,18,1,1,0,0,116,9,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Rapids Dept of Public Safety,2013,Michigan,10735,MI54256,0,0,12,12,0,1,0,0,0,1,135,0,3,4,10,118,29,22,7,0,170,2,2,0,0,349,17,0,0,4,4,0,1,0,0,0,1,74,0,2,4,5,63,5,3,2,0,17,1,1,0,0,102,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Rapids Dept of Public Safety,2012,Michigan,10703,MI54256,0,0,6,6,0,0,0,0,0,0,173,4,8,4,13,144,32,25,7,0,219,5,5,0,0,435,29,0,0,2,2,0,1,0,0,0,1,98,4,7,3,11,73,7,5,2,0,18,1,1,0,0,127,25,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,6,1,1,0,0,2,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Rapids Dept of Public Safety,2011,Michigan,10593,MI54256,0,0,8,8,0,7,2,0,0,5,177,0,10,4,8,155,39,26,13,0,218,7,7,0,0,456,22,0,0,0,0,0,4,2,0,0,2,83,0,8,2,6,67,9,5,4,0,26,3,3,0,0,125,16,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Rapids Dept of Public Safety,2010,Michigan,10601,MI54256,0,0,22,22,0,1,0,0,0,1,198,0,2,6,6,184,64,52,12,0,255,13,12,0,1,553,14,0,0,8,8,0,1,0,0,0,1,88,0,0,5,6,77,13,13,0,0,47,3,3,0,0,160,11,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,2,2,0,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Rapids Dept of Public Safety,2009,Michigan,10194,MI54256,0,0,8,8,0,6,1,0,0,5,203,1,5,2,7,188,80,62,17,1,273,7,6,0,1,577,15,0,0,0,0,0,2,0,0,0,2,88,1,4,2,4,77,10,10,0,0,28,2,2,0,0,130,11,0,0,0,0,0,1,0,0,0,1,7,0,1,0,0,6,0,0,0,0,6,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Rapids Dept of Public Safety,2008,Michigan,10565,MI54256,0,0,5,5,0,3,0,0,1,2,180,1,4,1,8,166,57,45,9,3,321,10,6,4,0,576,14,0,0,0,0,0,1,0,0,1,0,83,1,3,1,7,71,7,7,0,0,31,0,0,0,0,122,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,1,1,0,0,9,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
