agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Melrose Police Department,2017,Massachusetts,28101,MA00931,0,0,1,1,0,3,1,0,2,0,89,0,0,10,9,70,23,13,7,3,174,19,18,1,0,309,19,0,0,0,0,0,1,0,0,1,0,69,0,0,9,9,51,4,4,0,0,17,2,2,0,0,93,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,1,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2016,Massachusetts,28070,MA00931,0,0,2,2,0,4,0,0,1,3,90,1,2,6,4,77,17,5,9,3,173,24,24,0,0,310,13,0,0,0,0,0,1,0,0,1,0,55,0,1,5,4,45,3,1,2,0,13,5,5,0,0,77,10,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2015,Massachusetts,28221,MA00931,0,0,3,3,0,8,4,3,1,0,113,0,4,10,3,96,36,8,19,9,215,26,24,0,2,401,17,0,0,2,2,0,3,2,1,0,0,63,0,3,9,2,49,2,0,1,1,23,5,5,0,0,98,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2014,Massachusetts,27940,MA00931,0,0,3,3,0,9,2,1,2,4,108,1,2,14,2,89,44,28,13,3,205,16,16,0,0,385,19,0,0,2,2,0,5,0,0,0,5,80,1,2,14,2,61,3,0,2,1,26,5,5,0,0,121,19,0,0,0,0,0,2,0,0,0,2,6,0,0,1,0,5,0,0,0,0,4,2,2,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2013,Massachusetts,27648,MA00931,0,0,3,3,0,4,1,0,1,2,114,3,4,6,1,100,69,35,32,2,181,12,10,0,2,383,14,0,0,1,1,0,1,1,0,0,0,66,1,3,5,1,56,7,4,3,0,14,1,1,0,0,90,10,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,5,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2012,Massachusetts,27506,MA00931,0,0,1,1,0,6,3,0,0,3,158,1,8,20,2,127,82,49,27,6,216,15,11,2,2,478,31,0,0,0,0,0,2,0,0,0,2,101,1,5,15,1,79,6,4,2,0,17,1,1,0,0,127,22,0,0,0,0,0,1,0,0,0,1,21,0,0,4,1,16,0,0,0,0,3,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2011,Massachusetts,27147,MA00931,0,0,2,2,0,14,0,2,3,9,181,4,4,20,2,151,62,38,15,9,222,22,20,0,2,503,30,0,0,2,2,0,6,0,1,2,3,102,1,2,18,2,79,6,2,3,1,28,2,2,0,0,146,23,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,9,0,0,0,0,0,1,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2010,Massachusetts,26983,MA00931,0,0,3,3,0,8,1,2,2,3,179,2,3,17,2,155,92,50,31,11,184,15,13,1,1,481,24,0,0,2,2,0,2,0,0,1,1,101,1,3,14,2,81,9,6,2,1,16,3,3,0,0,133,20,0,0,0,0,0,1,0,0,0,1,9,0,0,2,0,7,0,0,0,0,2,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2009,Massachusetts,27134,MA00931,0,0,1,1,0,11,1,4,1,5,182,4,8,9,2,159,77,49,26,2,217,22,22,0,0,510,23,0,0,0,0,0,3,0,0,0,3,78,1,6,6,1,64,5,4,1,0,14,4,4,0,0,104,14,0,0,0,0,0,2,0,0,0,2,13,0,2,1,0,10,1,1,0,0,3,1,1,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2008,Massachusetts,26737,MA00931,0,0,1,1,0,9,2,1,2,4,164,0,6,12,2,144,75,46,20,9,235,26,23,1,2,510,20,0,0,1,1,0,2,0,0,1,1,52,0,3,7,1,41,8,5,1,2,15,1,1,0,0,79,11,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,4,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2007,Massachusetts,26549,MA00931,0,0,4,4,0,8,1,5,1,1,205,7,6,8,1,183,81,46,23,12,291,37,35,0,2,626,22,0,0,1,1,0,1,0,1,0,0,46,1,2,3,0,40,6,3,0,3,5,1,1,0,0,60,6,0,0,0,0,0,0,0,0,0,0,8,0,2,2,0,4,0,0,0,0,1,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2006,Massachusetts,26523,MA00931,0,0,1,1,0,12,5,1,2,4,211,5,3,22,2,179,83,53,28,2,236,23,22,0,1,566,32,0,0,0,0,0,2,0,0,1,1,40,3,1,2,0,34,4,1,2,1,2,1,1,0,0,49,6,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,1,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2005,Massachusetts,26460,MA00931,0,0,4,4,0,14,3,5,2,4,167,4,6,17,6,134,89,61,27,1,229,34,32,0,2,537,33,0,0,1,1,0,2,1,0,0,1,45,1,4,9,0,31,6,3,3,0,5,2,2,0,0,61,14,0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,1,1,0,1,0,0,1,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2004,Massachusetts,26714,MA00931,0,0,3,3,0,18,4,4,3,7,187,3,10,12,8,154,93,57,28,8,193,28,27,1,0,522,33,0,0,1,1,0,4,1,0,1,2,36,0,7,1,2,26,5,2,1,2,5,0,0,0,0,51,10,0,0,0,0,0,1,0,0,0,1,5,0,1,0,0,4,1,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2003,Massachusetts,NA,MA00931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melrose Police Department,2002,Massachusetts,27471,MA00931,0,0,2,1,1,9,1,2,5,1,58,0,0,11,2,45,74,12,4,58,212,32,32,0,0,387,13,0,0,0,0,0,1,0,1,0,0,15,0,0,7,1,7,3,0,0,3,7,0,0,0,0,26,8,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,3,2,0,0,2,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose Police Department,2001,Massachusetts,27263,MA00931,0,0,2,0,0,6,0,0,0,0,38,0,0,0,0,33,49,0,0,0,224,39,6,0,0,358,5,0,0,0,0,0,1,0,0,0,0,31,0,0,0,0,27,22,0,0,0,158,33,0,0,0,245,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5,2,0,0,0,10,0
Melrose Police Department,2000,Massachusetts,27134,MA00931,0,0,1,1,0,7,2,3,1,1,35,0,2,1,0,32,113,19,87,7,239,12,11,0,1,407,3,0,0,0,0,0,0,0,0,0,0,30,0,2,1,0,27,55,6,44,5,183,8,7,0,1,276,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,18,18,0,0,22,1
Melrose Police Department,1999,Massachusetts,27501,MA00931,1,0,0,0,0,6,2,0,1,3,47,0,2,1,0,44,87,14,64,9,231,24,21,1,2,396,3,1,0,0,0,0,1,0,0,1,0,21,0,2,1,0,18,28,6,20,2,90,12,11,0,1,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
