agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Alhambra Police Department,2023,California,79087,CA01901,0,0,0,4,0,12,12,0,85,24,7,10,44,494,16,18,41,19,400,240,164,56,20,1450,312,292,7,13,2597,0,94,195,2002,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alhambra Police Department,2022,California,79703,CA01901,0,0,0,0,0,12,12,0,73,19,6,6,42,530,23,9,31,12,455,251,179,48,24,1453,340,323,3,14,2659,0,75,160,2044,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alhambra Police Department,2021,California,83278,CA01901,0,0,0,2,1,12,12,0,61,18,7,13,23,519,20,19,43,9,428,209,126,50,33,1201,301,286,3,12,2306,0,91,166,1711,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alhambra Police Department,2020,California,83817,CA01901,0,0,7,3,0,11,11,0,67,24,3,5,35,397,17,10,50,17,303,235,188,25,22,1077,239,148,60,31,2029,0,94,175,1551,1726,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,2
Alhambra Police Department,2019,California,84837,CA01901,0,0,10,2,0,11,10,1,89,24,5,8,52,393,4,15,30,10,334,259,205,30,24,1303,187,109,63,15,2244,0,59,161,1749,1910,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,7,0,0,0,0,11,4,4,0,0,23,0,1,1,15,16
Alhambra Police Department,2018,California,85718,CA01901,0,0,20,3,0,14,13,1,88,32,5,8,43,458,10,21,43,14,370,328,260,25,43,1346,256,189,60,7,2493,0,88,193,1930,2123,0,0,1,1,0,1,1,0,0,0,16,0,0,1,0,15,0,0,0,0,8,5,1,4,0,31,0,1,3,13,16
Alhambra Police Department,2017,California,85865,CA01901,0,0,18,4,0,17,15,2,89,27,11,10,41,363,2,12,38,10,301,363,288,36,39,1244,270,209,56,5,2350,0,62,172,1877,2049,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,1,0,1,0,3,7,5,2,0,17,0,1,2,11,13
Alhambra Police Department,2016,California,86035,CA01901,0,0,33,0,0,9,7,2,73,22,13,6,32,335,3,9,46,6,271,422,318,58,46,1447,238,185,40,13,2524,0,64,146,2107,2253,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,6,0,0,0,0,2,9,8,1,0,18,0,1,1,11,12
Alhambra Police Department,2015,California,86175,CA01901,0,0,25,1,0,13,9,4,74,30,10,4,30,359,4,16,35,25,279,305,232,45,28,1413,211,180,27,4,2376,0,80,168,1929,2097,0,0,0,0,0,1,0,0,0,1,14,0,0,2,0,12,1,1,0,0,3,2,2,0,0,21,0,2,3,6,9
Alhambra Police Department,2014,California,84931,CA01901,0,0,13,1,0,19,16,3,83,19,8,4,52,414,4,19,37,5,349,316,235,39,42,1203,224,179,32,13,2260,0,65,168,1743,1911,0,0,2,2,0,1,1,0,0,0,17,0,0,0,0,17,2,1,0,1,12,1,1,0,0,35,0,0,3,15,18
Alhambra Police Department,2013,California,84710,CA01901,0,0,20,1,0,9,8,1,81,19,11,7,44,390,4,20,39,9,318,344,230,76,38,1196,234,196,26,12,2255,0,72,163,1774,1937,0,0,1,1,0,0,0,0,0,0,8,1,1,0,1,5,0,0,0,0,6,4,4,0,0,19,0,3,4,10,14
Alhambra Police Department,2012,California,84469,CA01901,0,0,21,0,0,2,2,0,66,21,3,3,39,373,8,19,43,11,292,325,196,97,32,1339,255,214,23,18,2360,0,81,149,1919,2068,0,0,1,1,0,2,1,0,0,1,21,1,4,0,0,16,0,0,0,0,1,0,0,0,0,25,0,5,8,1,9
Alhambra Police Department,2011,California,84066,CA01901,0,1,7,1,0,7,7,0,57,18,3,7,29,386,6,20,44,17,299,312,252,31,29,1362,217,170,33,14,2342,0,87,152,1891,2043,0,0,0,0,0,1,0,0,0,1,8,0,0,1,0,7,0,0,0,0,8,0,0,0,0,17,0,1,2,8,10
Alhambra Police Department,2010,California,83089,CA01901,0,0,15,3,2,8,8,0,82,27,13,4,38,449,2,15,56,19,357,345,268,28,49,1460,270,235,30,5,2619,0,92,185,2075,2260,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,6,0,0,0,0,1,4,3,1,0,13,0,2,2,5,7
Alhambra Police Department,2009,California,85956,CA01901,0,0,9,0,0,15,14,1,133,42,10,7,74,443,5,15,51,29,343,360,322,12,26,1209,305,266,26,13,2465,0,100,248,1874,2122,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,6,4,3,1,0,4,2,2,0,0,17,0,0,1,10,11
Alhambra Police Department,2008,California,86404,CA01901,0,0,19,1,0,8,8,0,156,50,17,14,75,421,7,20,43,41,310,447,411,4,32,1270,365,308,47,10,2668,0,111,276,2082,2358,0,0,0,0,0,1,1,0,0,0,12,0,0,1,1,10,2,1,0,1,5,6,5,1,0,26,0,2,3,13,16
Alhambra Police Department,2007,California,87729,CA01901,0,0,8,1,0,8,7,1,192,77,16,10,89,460,10,17,27,30,376,426,387,8,31,1301,393,342,40,11,2781,0,84,285,2120,2405,0,0,1,1,0,1,0,0,0,1,10,1,1,0,0,8,1,1,0,0,6,3,3,0,0,22,0,2,4,10,14
Alhambra Police Department,2006,California,88197,CA01901,0,0,21,1,0,19,13,6,158,58,17,8,75,497,14,29,42,34,378,443,405,18,20,1572,457,377,64,16,3147,0,119,297,2472,2769,0,0,2,2,0,0,0,0,0,0,21,3,2,1,2,13,5,4,0,1,42,20,20,0,0,90,0,8,10,67,77
Alhambra Police Department,2005,California,88579,CA01901,0,0,27,1,0,12,7,5,154,57,16,11,70,545,26,36,60,32,391,575,522,26,27,1472,560,451,92,17,3319,0,154,321,2607,2928,0,0,1,1,0,1,0,0,0,1,13,0,0,0,1,12,1,1,0,0,4,9,9,0,0,29,0,1,3,14,17
Alhambra Police Department,2004,California,88766,CA01901,0,0,4,2,0,17,15,2,115,44,14,3,54,546,22,30,48,17,429,474,419,23,32,1427,502,423,57,22,3083,0,117,251,2403,2654,0,0,1,1,0,4,1,0,2,1,10,0,0,2,1,7,3,3,0,0,7,12,11,1,0,37,0,3,8,22,30
Alhambra Police Department,2003,California,88575,CA01901,0,0,3,5,0,17,14,3,156,63,17,11,65,519,22,17,44,25,411,443,321,97,25,1412,620,531,60,29,3172,0,108,286,2475,2761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,0,4,0,0,0,3,3
Alhambra Police Department,2002,California,88956,CA01901,0,0,7,2,0,11,10,1,142,60,11,11,60,489,20,14,33,6,416,502,353,114,35,1334,530,466,43,21,3010,0,73,228,2366,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,0,0,11,0,0,0,11,11
Alhambra Police Department,2001,California,87399,CA01901,0,0,15,3,0,8,7,1,145,77,14,5,49,416,24,28,39,13,312,330,219,91,20,1098,379,308,54,17,2379,0,104,260,1807,2067,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3
Alhambra Police Department,2000,California,85804,CA01901,0,0,7,4,0,9,9,0,144,61,15,7,61,388,30,19,36,11,292,337,233,83,21,1116,414,353,49,12,2412,0,96,253,1867,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,4,0,0,0,4,4
Alhambra Police Department,1999,California,85356,CA01901,0,0,7,4,0,3,2,1,165,91,14,9,51,365,14,22,38,23,268,372,261,98,13,1114,287,224,49,14,2310,0,97,269,1773,2042,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2
Alhambra Police Department,1998,California,85253,CA01901,0,0,8,8,0,13,12,1,160,67,23,12,58,470,31,23,44,33,339,478,323,129,26,1243,462,377,77,8,2834,0,131,312,2183,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
Alhambra Police Department,1997,California,86658,CA01901,0,0,11,3,0,10,6,4,210,119,24,8,59,503,14,25,42,25,397,585,426,142,17,1304,536,399,128,9,3151,0,106,329,2425,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Alhambra Police Department,1996,California,85611,CA01901,0,0,16,4,0,14,10,4,257,145,25,15,72,691,34,36,87,24,510,758,544,180,34,1637,767,628,125,14,4128,0,181,456,3162,3618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,4,0,0,1,3,4
Alhambra Police Department,1995,California,84835,CA01901,0,0,8,3,1,26,16,10,388,235,33,13,107,528,18,29,57,15,409,733,567,144,22,1634,719,504,196,19,4032,0,119,536,3086,3622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,1,1,2
Alhambra Police Department,1994,California,84657,CA01901,0,0,8,0,0,25,14,11,310,190,27,15,78,546,28,33,53,22,410,791,592,168,31,1774,643,490,138,15,4089,0,136,471,3208,3679,0,0,0,0,0,3,2,0,1,0,5,0,0,0,1,4,0,0,0,0,2,3,2,1,0,13,0,1,4,5,9
Alhambra Police Department,1993,California,84065,CA01901,0,0,30,3,0,19,15,4,311,163,37,17,94,553,34,25,41,29,424,894,636,212,46,1720,799,639,144,16,4299,0,129,462,3413,3875,1,0,0,0,0,2,0,0,0,2,7,0,0,3,0,4,4,3,1,0,3,3,3,0,0,20,0,3,6,10,16
Alhambra Police Department,1992,California,85159,CA01901,0,0,19,7,0,16,12,4,379,197,45,18,119,586,41,28,47,20,450,884,688,150,46,2029,948,751,152,45,4849,0,136,538,3861,4399,0,0,0,0,0,2,2,0,0,0,7,0,0,1,0,6,6,3,3,0,4,17,14,2,1,36,0,1,3,27,30
Alhambra Police Department,1991,California,83816,CA01901,0,0,8,8,0,16,13,3,306,154,35,15,102,757,34,64,89,40,530,929,731,134,64,2035,881,688,143,50,4932,0,227,557,3845,4402,2,0,0,0,0,3,2,0,1,0,3,0,0,0,0,3,4,4,0,0,9,15,14,1,0,36,0,0,5,28,33
Alhambra Police Department,1990,California,82106,CA01901,0,0,31,3,0,22,16,6,316,122,48,23,123,735,43,47,81,73,491,960,704,216,40,2214,846,647,172,27,5096,0,244,585,4020,4605,0,0,0,0,0,3,1,1,0,1,7,0,1,2,0,4,1,1,0,0,9,7,7,0,0,27,0,3,6,17,23
Alhambra Police Department,1989,California,74142,CA01901,0,0,9,6,0,17,12,5,220,88,35,8,89,578,23,37,72,134,312,971,692,232,47,2071,868,666,182,20,4731,0,266,509,3910,4419,1,0,0,0,0,2,1,0,0,1,3,0,0,0,1,2,2,0,2,0,7,13,10,3,0,28,0,1,4,22,26
Alhambra Police Department,1988,California,74835,CA01901,0,0,11,6,0,26,22,4,177,89,11,6,71,569,20,35,89,377,48,1046,735,250,61,1951,725,455,235,35,4500,0,521,730,3722,4452,0,0,1,1,0,3,2,1,0,0,1,0,0,0,1,0,5,2,3,0,16,28,24,4,0,54,0,1,5,49,54
Alhambra Police Department,1987,California,73502,CA01901,0,0,3,2,0,24,21,3,144,59,15,10,60,521,24,33,60,394,10,895,632,203,60,1791,630,446,154,30,4007,0,511,681,3316,3997,0,0,0,0,0,3,0,1,1,1,3,1,0,0,2,0,4,1,3,0,4,19,16,3,0,33,0,3,6,27,33
Alhambra Police Department,1986,California,73021,CA01901,0,0,23,3,1,23,12,11,180,70,16,25,69,389,21,28,64,258,18,1026,600,369,57,2019,608,476,97,35,4249,0,371,577,3653,4230,1,0,0,0,0,2,0,2,0,0,4,0,1,0,3,0,7,3,3,1,4,3,2,1,0,21,0,4,7,14,21
Alhambra Police Department,1985,California,71907,CA01901,0,0,11,4,0,15,10,5,199,102,25,7,65,261,20,34,37,160,10,1104,684,357,63,2079,496,388,63,45,4158,0,251,469,3679,4148,0,0,2,2,0,4,1,3,0,0,2,0,0,0,2,0,1,0,0,1,3,2,2,0,0,14,0,2,8,6,14
Alhambra Police Department,1984,California,69882,CA01901,0,0,6,2,0,24,18,6,241,129,22,8,82,224,16,39,33,124,12,1189,726,375,88,1708,433,354,46,33,3821,0,212,479,3330,3809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,1,2,2,0,0,8,0,0,0,8,8
Alhambra Police Department,1983,California,69122,CA01901,0,0,1,5,0,12,7,5,226,131,27,11,57,187,16,23,39,31,78,1290,759,453,78,1777,364,270,64,30,3861,0,109,352,3431,3783,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,3,3,0,0,2,4,4,0,0,12,0,0,2,9,11
Alhambra Police Department,1982,California,67887,CA01901,0,0,15,1,0,14,7,7,206,121,23,10,52,261,22,29,57,14,139,1361,748,495,118,1985,413,294,85,34,4241,0,122,343,3759,4102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alhambra Police Department,1981,California,66336,CA01901,0,0,18,5,0,18,11,7,220,128,20,6,66,283,24,21,63,22,153,1446,1075,286,85,1964,403,293,68,42,4339,0,130,373,3813,4186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alhambra Police Department,1980,California,64616,CA01901,0,0,31,4,0,24,15,9,239,154,24,11,50,285,34,37,45,46,123,1464,946,421,97,2069,427,331,56,40,4512,0,162,429,3960,4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alhambra Police Department,1979,California,62471,CA01901,0,0,26,3,0,23,14,9,211,123,19,13,56,277,26,45,49,33,124,1583,1060,440,83,1914,421,330,37,54,4432,0,153,390,3918,4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alhambra Police Department,1978,California,61492,CA01901,0,0,21,5,0,23,16,7,189,121,14,7,47,275,31,28,55,34,127,1373,935,331,107,1637,391,346,11,34,3893,0,148,365,3401,3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alhambra Police Department,1977,California,61726,CA01901,0,0,5,2,0,6,2,4,168,105,15,4,44,355,31,22,61,70,171,1274,1026,148,100,1737,348,304,26,18,3890,0,184,360,3359,3719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alhambra Police Department,1976,California,60700,CA01901,0,0,14,1,0,13,8,5,173,106,11,2,54,308,31,24,47,21,185,1646,1252,246,148,1540,403,353,27,23,4084,0,123,310,3589,3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alhambra Police Department,1975,California,60706,CA01901,0,0,12,3,0,8,7,1,145,69,19,6,51,221,16,21,37,16,131,1207,771,347,89,1609,378,329,9,40,3571,0,90,246,3194,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alhambra Police Department,1974,California,63000,CA01901,0,0,0,2,0,12,10,2,133,65,12,3,53,222,15,18,38,23,128,1112,821,201,90,1578,322,258,27,37,3381,0,94,241,3012,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
