agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Wetzel State Police,1998,West Virginia,1183,WV052SP,0,0,1,0,0,2,2,0,0,0,0,0,0,14,1,0,0,3,10,11,7,4,0,15,3,2,1,0,45,0,4,6,29,35,0,0,3,3,0,0,0,0,0,0,7,1,0,0,1,5,0,0,0,0,2,0,0,0,0,12,0,2,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,2,1,3
Wetzel State Police,1997,West Virginia,1260,WV052SP,0,0,0,0,0,4,2,2,1,0,0,0,1,11,0,0,0,1,10,14,7,7,0,9,4,1,0,3,43,0,1,6,27,33,0,0,3,1,2,0,0,0,0,0,11,0,0,0,1,10,6,1,5,0,4,1,1,0,0,25,0,1,4,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
Wetzel State Police,1996,West Virginia,1267,WV052SP,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,19,15,4,0,4,5,3,1,1,39,0,0,0,28,28,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,2,2,0,0,2,1,0,1,0,16,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wetzel State Police,1995,West Virginia,1269,WV052SP,0,0,1,0,0,2,1,1,0,0,0,0,0,13,1,0,0,0,12,13,11,1,1,6,3,3,0,0,37,0,1,3,22,25,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,8,8,0,0,6,1,1,0,0,20,0,1,1,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,2,1,3
Wetzel State Police,1994,West Virginia,1310,WV052SP,0,0,0,4,0,5,2,3,0,0,0,0,0,6,1,0,0,1,4,9,8,1,0,4,6,5,0,1,34,0,2,11,19,30,3,0,4,1,3,0,0,0,0,0,3,1,0,0,0,2,2,1,1,0,2,2,2,0,0,16,0,1,8,6,14,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,5,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wetzel State Police,1993,West Virginia,1309,WV052SP,0,0,0,0,0,2,0,2,0,0,0,0,0,5,1,0,0,2,2,3,3,0,0,10,3,2,0,1,23,0,3,5,16,21,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,0,0,0,0,1,1,1,0,0,7,0,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
Wetzel State Police,1992,West Virginia,1297,WV052SP,0,0,0,0,0,4,4,0,1,1,0,0,0,1,0,0,0,0,1,17,16,0,1,12,3,3,0,0,38,0,0,5,32,37,0,0,3,3,0,1,1,0,0,0,1,0,0,0,0,1,10,10,0,0,2,2,2,0,0,19,0,0,4,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wetzel State Police,1991,West Virginia,1290,WV052SP,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,26,24,2,0,9,7,3,1,3,45,0,0,2,42,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,11,0,0,1,0,0,0,0,13,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wetzel State Police,1990,West Virginia,1285,WV052SP,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,1,3,16,11,4,1,6,0,0,0,0,28,0,1,3,22,25,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1,3,5,3,2,0,2,0,0,0,0,12,0,1,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2
Wetzel State Police,1989,West Virginia,1375,WV052SP,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,1,29,23,6,0,8,6,4,2,0,47,0,2,3,43,46,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,14,14,0,0,0,1,0,1,0,18,0,1,2,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,12,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
