agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Friscountypolice Department,2023,Texas,228527,TX04304,0,0,0,1,1,37,37,0,27,10,1,2,14,1013,47,30,20,34,882,221,136,68,17,2657,223,205,7,11,4180,0,131,196,3101,3297,0,0,2,2,0,3,1,0,0,2,505,25,19,12,12,437,10,8,2,0,538,6,6,0,0,1064,0,68,73,554,627,0,0,1,1,0,1,0,0,0,1,139,3,6,3,2,125,1,1,0,0,101,1,1,0,0,244,0,14,16,103,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friscountypolice Department,2022,Texas,218962,TX04304,0,0,0,0,0,51,50,1,25,8,0,2,15,1240,76,31,35,15,1083,210,83,117,10,2605,130,111,2,17,4261,0,157,233,2945,3178,1,0,8,8,0,8,2,0,0,6,671,36,21,16,5,593,10,2,8,0,361,8,5,0,3,1067,0,78,95,379,474,0,0,2,2,0,2,0,0,0,2,184,0,4,3,3,174,0,0,0,0,68,3,2,0,1,259,0,10,14,71,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friscountypolice Department,2021,Texas,222416,TX04304,0,0,0,4,3,71,71,0,11,6,2,1,2,1025,73,21,25,16,890,176,65,97,14,1720,122,96,7,19,3132,0,135,221,2018,2239,3,3,16,16,0,4,1,1,0,2,504,22,18,8,10,446,10,4,6,0,212,11,9,0,2,763,0,58,81,233,314,0,0,4,4,0,1,0,0,0,1,88,0,6,1,1,80,0,0,0,0,28,0,0,0,0,121,0,8,13,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friscountypolice Department,2020,Texas,212626,TX04304,0,0,0,1,0,46,46,0,30,18,0,1,11,917,47,29,25,13,803,243,83,150,10,1730,105,91,1,13,3072,0,114,191,2078,2269,1,0,19,19,0,12,8,0,1,3,431,19,22,13,7,370,8,5,3,0,182,6,5,0,1,659,0,61,93,196,289,0,0,3,3,0,3,1,0,1,1,51,2,1,3,0,45,1,1,0,0,35,0,0,0,0,93,0,6,12,36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friscountypolice Department,2019,Texas,199445,TX04304,0,0,0,1,0,46,46,0,30,11,3,3,13,878,30,23,18,12,795,249,103,129,17,2037,104,92,0,12,3345,0,83,160,2390,2550,1,0,14,14,0,5,1,2,0,2,405,5,16,7,4,373,7,1,4,2,308,8,7,0,1,748,0,32,52,323,375,0,0,7,7,0,3,0,1,0,2,81,0,3,2,1,75,1,1,0,0,100,2,1,0,1,194,0,6,16,103,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friscountypolice Department,2018,Texas,187889,TX04304,0,0,0,2,0,49,49,0,21,8,2,1,10,868,49,18,22,9,770,245,80,143,22,2195,140,125,2,13,3520,0,98,170,2580,2750,2,0,9,8,0,1,0,0,0,1,372,13,12,11,6,330,8,3,4,1,272,7,4,0,3,671,0,42,54,287,341,0,0,4,4,0,0,0,0,0,0,84,0,6,4,1,73,1,0,1,0,69,2,0,0,2,160,0,11,15,72,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friscountypolice Department,2017,Texas,172804,TX04304,0,0,0,1,0,39,39,0,35,14,0,1,20,913,34,22,20,21,816,308,109,181,18,2190,88,79,1,8,3574,0,97,172,2586,2758,1,0,6,6,0,6,2,0,0,4,496,16,15,9,9,447,8,0,8,0,429,13,13,0,0,959,0,49,62,450,512,0,0,2,2,0,0,0,0,0,0,84,3,2,1,2,76,3,0,3,0,147,5,5,0,0,241,0,8,10,155,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friscountypolice Department,2016,Texas,162917,TX04304,0,0,0,0,0,23,23,0,27,16,0,1,10,725,23,19,16,22,645,312,124,178,10,2044,60,54,2,4,3191,0,80,130,2416,2546,0,0,8,8,0,8,5,0,1,2,296,10,15,5,9,257,12,10,2,0,249,3,3,0,0,576,0,39,55,264,319,0,0,4,4,0,0,0,0,0,0,43,0,3,0,1,39,3,2,1,0,70,0,0,0,0,120,0,4,8,73,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friscountypolice Department,2015,Texas,152678,TX04304,0,0,0,2,0,36,36,0,29,11,1,3,14,667,22,22,14,17,592,368,122,235,11,1982,54,37,12,5,3138,0,75,142,2404,2546,3,0,5,5,0,7,3,0,0,4,271,4,13,4,8,242,9,3,6,0,257,6,3,3,0,558,0,29,44,272,316,0,0,3,3,0,0,0,0,0,0,35,0,5,2,1,27,6,1,5,0,90,1,0,1,0,135,0,8,11,97,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friscountypolice Department,2014,Texas,141940,TX04304,0,0,0,4,0,21,21,0,20,9,0,3,8,551,11,18,30,14,478,403,133,259,11,2058,74,52,12,10,3131,0,73,118,2535,2653,3,0,6,6,0,7,6,0,0,1,263,2,14,17,11,219,10,4,6,0,266,5,5,0,0,560,0,44,60,281,341,2,0,3,3,0,1,0,0,0,1,37,0,3,3,2,29,1,1,0,0,73,2,2,0,0,119,0,8,14,76,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
