agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Jennings Police Department,2023,Louisiana,9487,LA02702,0,0,0,0,1,4,4,0,11,4,0,2,5,258,26,16,24,15,177,128,0,128,0,320,15,15,0,0,737,0,81,96,463,559,0,1,2,2,0,2,1,0,0,1,125,7,10,13,9,86,27,0,27,0,63,3,3,0,0,223,0,39,43,93,136,0,0,0,0,0,1,1,0,0,0,10,1,0,2,1,6,3,0,3,0,0,0,0,0,0,14,0,4,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2022,Louisiana,9664,LA02702,0,0,0,1,0,5,5,0,2,2,0,0,0,168,19,13,21,4,111,57,0,57,0,230,27,26,0,1,490,0,57,65,314,379,1,0,1,1,0,0,0,0,0,0,76,10,5,12,2,47,8,0,8,0,54,10,10,0,0,150,0,29,31,72,103,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,2,0,0,4,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2021,Louisiana,9592,LA02702,0,0,0,0,0,4,4,0,3,1,0,0,2,292,45,8,27,19,193,77,0,76,1,247,27,25,1,1,650,0,99,106,351,457,0,0,0,0,0,1,0,0,0,1,143,14,5,17,9,98,16,0,15,1,54,1,1,0,0,215,0,45,46,71,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2020,Louisiana,9737,LA02702,0,0,0,3,0,5,4,1,9,2,1,3,3,237,29,11,15,15,167,48,0,48,0,223,21,18,2,1,546,0,70,87,292,379,1,0,0,0,0,2,0,1,0,1,98,10,6,4,5,73,4,0,4,0,41,4,3,1,0,150,0,25,28,49,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2019,Louisiana,9886,LA02702,0,0,0,1,0,1,1,0,3,2,0,1,0,76,3,4,3,4,62,8,0,8,0,129,6,5,0,1,224,0,14,19,143,162,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,20,1,0,1,0,8,0,0,0,0,31,0,2,2,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2018,Louisiana,9949,LA02702,0,0,0,0,0,1,1,0,1,0,0,0,1,75,5,1,9,2,58,18,0,18,0,169,0,0,0,0,264,0,17,19,187,206,0,0,0,0,0,0,0,0,0,0,27,0,0,4,1,22,1,0,1,0,11,0,0,0,0,39,0,5,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2017,Louisiana,10074,LA02702,0,0,0,0,0,0,0,0,0,0,0,0,0,158,3,6,6,7,136,64,0,64,0,321,1,1,0,0,544,0,22,22,386,408,0,0,0,0,0,0,0,0,0,0,44,0,3,2,2,37,2,0,2,0,28,1,1,0,0,75,0,7,7,31,38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2016,Louisiana,10140,LA02702,0,0,0,1,0,0,0,0,2,1,0,0,1,179,5,4,13,4,153,58,0,58,0,252,11,11,0,0,503,0,26,29,321,350,1,0,0,0,0,0,0,0,0,0,50,0,3,7,1,39,4,0,4,0,36,1,1,0,0,92,0,11,12,41,53,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2015,Louisiana,10133,LA02702,0,0,0,0,0,0,0,0,3,0,0,1,2,134,5,3,5,5,116,65,0,65,0,261,8,8,0,0,471,0,18,21,334,355,0,0,0,0,0,0,0,0,0,0,52,1,1,1,2,47,1,0,1,0,19,0,0,0,0,72,0,5,5,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2014,Louisiana,10138,LA02702,0,0,0,0,0,0,0,0,4,0,1,0,3,180,6,11,19,3,141,62,0,62,0,222,9,7,2,0,477,0,39,43,293,336,0,0,0,0,0,1,0,1,0,0,59,2,4,8,0,45,1,0,1,0,24,0,0,0,0,85,0,14,15,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2013,Louisiana,10211,LA02702,0,0,0,0,0,0,0,0,6,2,1,1,2,158,7,4,9,4,134,53,0,53,0,254,5,5,0,0,476,0,24,30,312,342,0,0,0,0,0,2,0,1,0,1,62,0,2,4,2,54,3,0,3,0,64,0,0,0,0,131,0,8,10,67,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2012,Louisiana,10477,LA02702,0,0,0,0,0,1,0,0,9,0,0,0,0,114,0,0,0,0,107,55,0,0,0,250,0,0,0,0,429,0,7,17,305,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
