agency,year,state,population,ORI,act_all_crimes,clr_18_all_crimes,clr_all_crimes,unfound_all_crimes,act_aggravated_assault,clr_18_aggravated_assault,clr_aggravated_assault,unfound_aggravated_assault,act_assault_total,clr_18_assault_total,clr_assault_total,unfound_assault_total,act_gun_assault,clr_18_gun_assault,clr_gun_assault,unfound_gun_assault,act_knife_assault,clr_18_knife_assault,clr_knife_assault,unfound_knife_assault,act_other_weapon_assault,clr_18_other_weapon_assault,clr_other_weapon_assault,unfound_other_weapon_assault,act_simple_assault,clr_18_simple_assault,clr_simple_assault,unfound_simple_assault,act_hand_feet_assault,clr_18_hand_feet_assault,clr_hand_feet_assault,unfound_hand_feet_assault,act_burglary_total,clr_18_burglary_total,clr_burglary_total,unfound_burglary_total,act_attempted_burglary,clr_18_attempted_burglary,clr_attempted_burglary,unfound_attempted_burglary,act_burg_force_entry,clr_18_burg_force_entry,clr_burg_force_entry,unfound_burg_force_entry,act_burg_no_force_entry,clr_18_burg_no_force_entry,clr_burg_no_force_entry,unfound_burg_no_force_entry,act_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,clr_mtr_vhc_theft_total,unfound_mtr_vhc_theft_total,act_manslaughter,clr_18_manslaughter,clr_manslaughter,unfound_manslaughter,act_murder,clr_18_murder,clr_murder,unfound_murder,officers_assaulted,officers_killed_by_accident,officers_killed_by_felony,act_rape_total,clr_18_rape_total,clr_rape_total,unfound_rape_total,act_attempted_rape,clr_18_attempted_rape,clr_attempted_rape,unfound_attempted_rape,act_force_rape,clr_18_force_rape,clr_force_rape,unfound_force_rape,act_robbery_total,clr_18_robbery_total,clr_robbery_total,unfound_robbery_total,act_gun_robbery,clr_18_gun_robbery,clr_gun_robbery,unfound_gun_robbery,act_knife_robbery,clr_18_knife_robbery,clr_knife_robbery,unfound_knife_robbery,act_other_weapon_robbery,clr_18_other_weapon_robbery,clr_other_weapon_robbery,unfound_other_weapon_robbery,act_strong_arm_robbery,clr_18_strong_arm_robbery,clr_strong_arm_robbery,unfound_strong_arm_robbery,act_theft_total,clr_18_theft_total,clr_theft_total,unfound_theft_total,act_auto_theft,clr_18_auto_theft,clr_auto_theft,unfound_auto_theft,act_other_vhc_theft,clr_18_other_vhc_theft,clr_other_vhc_theft,unfound_other_vhc_theft,act_truck_bus_theft,clr_18_truck_bus_theft,clr_truck_bus_theft,unfound_truck_bus_theft
Palmyra Police Department,1982,Wisconsin,1540,WI02806,73,14,24,0,3,1,3,0,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,3,1,3,0,6,1,1,0,0,1,1,0,5,0,0,0,1,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,16,0,8,2,2,0,0,0,0,0,0,0,0,0
Palmyra Police Department,1983,Wisconsin,1535,WI02806,51,9,19,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,1,0,0,1,2,0,0,1,1,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,16,8,0,0,3,2,0,0,0,0,1,0,0,0
Palmyra Police Department,1984,Wisconsin,1593,WI02806,57,17,40,26,1,0,1,1,9,2,7,3,0,0,0,0,0,0,0,0,0,0,0,1,8,2,6,2,1,0,1,0,5,1,3,7,2,1,2,7,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,30,15,1,0,0,1,0,0,0,0,0,0,0,0
Palmyra Police Department,1985,Wisconsin,1596,WI02806,65,12,21,14,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,11,0,1,3,4,0,0,2,3,0,0,0,4,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,16,8,0,0,0,2,0,0,0,0,1,0,0,1
Palmyra Police Department,1986,Wisconsin,1624,WI02806,79,18,36,24,0,0,0,0,6,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,2,0,0,0,0,14,2,3,13,1,0,0,7,6,1,1,0,7,1,2,6,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,13,25,7,5,0,4,2,1,0,0,0,0,0,0,0
Palmyra Police Department,1988,Wisconsin,1718,WI02806,82,42,55,10,1,1,1,0,10,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,7,0,1,1,1,0,12,6,7,3,2,0,0,0,1,0,0,0,9,6,7,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,30,38,6,2,1,2,1,0,0,0,0,0,0,0,0
Palmyra Police Department,1989,Wisconsin,1714,WI02806,65,13,47,17,1,0,1,0,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,7,0,1,0,1,0,9,0,5,6,3,0,0,3,5,0,2,0,1,0,3,3,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,30,10,3,1,3,1,0,0,0,0,1,0,1,0
Palmyra Police Department,1990,Wisconsin,1539,WI02806,67,9,31,8,1,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,1,0,1,0,9,1,2,1,4,0,0,1,4,1,2,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,21,6,1,0,1,0,0,0,0,0,1,0,1,1
Palmyra Police Department,1991,Wisconsin,1558,WI02806,77,24,49,20,0,0,0,0,13,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,13,0,0,0,0,0,7,2,3,9,2,0,0,7,1,0,1,0,4,2,2,2,4,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,14,31,10,2,1,1,1,2,0,1,0,0,0,0,0
Palmyra Police Department,1992,Wisconsin,1574,WI02806,97,28,67,16,2,0,2,0,16,6,15,0,0,0,0,0,1,0,1,0,0,0,0,0,14,6,13,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,22,52,15,0,0,0,0,0,0,0,0,0,0,0,0
