agency,year,state,population,ORI,officers_killed_by_accident,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_aggravated_assault,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_theft_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_all_fields,clr_murder,clr_18_murder,clr_manslaughter,clr_18_manslaughter,clr_rape_total,clr_18_rape_total,clr_force_rape,clr_18_force_rape,clr_attempted_rape,clr_18_attempted_rape,clr_robbery_total,clr_18_robbery_total,clr_gun_robbery,clr_18_gun_robbery,clr_knife_robbery,clr_18_knife_robbery,clr_other_weapon_robbery,clr_18_other_weapon_robbery,clr_strong_arm_robbery,clr_18_strong_arm_robbery,clr_assault_total,clr_18_assault_total,clr_aggravated_assault,clr_18_aggravated_assault,clr_gun_assault,clr_18_gun_assault,clr_knife_assault,clr_18_knife_assault,clr_other_weapon_assault,clr_18_other_weapon_assault,clr_hand_feet_assault,clr_18_hand_feet_assault,clr_simple_assault,clr_18_simple_assault,clr_burglary_total,clr_18_burglary_total,clr_burg_force_entry,clr_18_burg_force_entry,clr_burg_no_force_entry,clr_18_burg_no_force_entry,clr_attempted_burglary,clr_18_attempted_burglary,clr_theft_total,clr_18_theft_total,clr_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,clr_auto_theft,clr_18_auto_theft,clr_truck_bus_theft,clr_18_truck_bus_theft,clr_other_vhc_theft,clr_18_other_vhc_theft,clr_all_fields,clr_18_all_fields,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_aggravated_assault,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_theft_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_all_fields
Town Of Pine Plains Police Dept,1975,New York,1900,NY01350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,8,2,1,19,4,2,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,5,5,3,2,2,1,0,0,1,1,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Pine Plains Police Dept,1976,New York,1750,NY01350,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,0,20,15,5,0,28,1,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,4,4,4,4,0,0,0,0,6,2,1,1,1,1,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Pine Plains Police Dept,1977,New York,1802,NY01350,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,21,7,10,4,14,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,1,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Pine Plains Police Dept,1978,New York,1800,NY01350,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,14,6,5,3,20,2,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Pine Plains Police Dept,1979,New York,2010,NY01350,NA,NA,NA,0,0,0,0,0,2,0,0,0,2,4,3,0,0,0,3,1,10,4,4,2,20,1,0,1,0,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,3,1,0,0,0,0,0,0,3,1,1,0,1,1,1,1,0,0,0,0,6,5,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Pine Plains Police Dept,1980,New York,2188,NY01350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,1,25,2,1,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,4,0,2,0,1,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Pine Plains Police Dept,1981,New York,2199,NY01350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,11,7,3,1,23,1,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,1,1,0,5,2,1,0,1,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Pine Plains Police Dept,1982,New York,2207,NY01350,0,0,0,0,0,1,0,1,1,0,0,0,1,10,6,0,0,0,6,4,7,6,1,0,19,0,0,0,0,38,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,9,1,5,1,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Pine Plains Police Dept,1983,New York,2207,NY01350,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,5,3,14,7,3,4,25,4,2,1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5,2,0,0,0,0,0,0,5,2,3,0,3,1,2,1,1,0,0,0,5,1,4,2,2,0,1,1,1,1,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2
Town Of Pine Plains Police Dept,1984,New York,2157,NY01350,0,0,2,0,0,0,0,0,1,0,0,0,1,8,5,0,0,0,5,3,16,12,4,0,11,2,1,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,0,0,0,0,4,3,2,0,7,3,7,3,0,0,0,0,7,2,2,1,2,1,0,0,0,0,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Town Of Pine Plains Police Dept,1985,New York,2163,NY01350,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,1,8,7,0,1,12,2,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,1,1,1,1,1,0,2,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Pine Plains Police Dept,1986,New York,2189,NY01350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6,3,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Pine Plains Police Dept,1987,New York,2217,NY01350,0,0,1,0,0,0,0,0,1,0,0,0,1,3,2,0,0,1,1,1,5,3,2,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Town Of Pine Plains Police Dept,1988,New York,2233,NY01350,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,5,2,0,18,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
