agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Newberry Pd,2002,Florida,3468,FL00105,0,0,1,1,0,6,2,0,0,4,91,2,3,24,6,56,63,43,18,2,112,13,5,7,1,286,35,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,15,6,3,3,0,11,1,1,0,0,49,15,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newberry Pd,2001,Florida,3402,FL00105,0,0,2,2,0,2,1,0,0,1,75,0,1,17,11,46,25,14,10,1,76,4,3,0,1,184,29,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,21,3,2,1,0,7,0,0,0,0,42,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,1,1,0,0,5,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newberry Pd,2000,Florida,3316,FL00105,0,0,2,2,0,3,1,0,0,2,33,0,1,3,1,28,7,3,4,0,24,3,2,1,0,72,5,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,6,0,0,0,0,3,2,1,1,0,17,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,2,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newberry Pd,1999,Florida,2528,FL00105,0,0,2,2,0,1,0,0,0,1,25,0,2,4,3,16,11,3,4,4,22,3,1,1,1,64,9,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,4,1,0,1,0,16,3,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,3,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newberry Pd,1998,Florida,1875,FL00105,1,0,2,2,0,2,2,0,0,0,36,0,2,9,2,23,20,16,3,1,37,4,1,1,2,102,13,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,3,2,1,0,3,1,0,1,0,21,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,1,0,2,1,0,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newberry Pd,1997,Florida,NA,FL00105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Newberry Pd,1996,Florida,NA,FL00105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Newberry Pd,1995,Florida,2020,FL00105,0,0,2,2,0,3,0,1,0,2,96,2,11,29,3,51,59,38,21,0,95,11,3,3,5,266,45,0,0,1,1,0,3,0,1,0,2,76,0,11,19,3,43,10,8,2,0,20,3,0,0,3,113,33,0,0,1,1,0,2,0,1,0,1,19,0,4,5,0,10,5,4,1,0,10,2,0,0,2,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newberry Pd,1994,Florida,1933,FL00105,0,0,8,8,0,5,2,0,0,3,88,7,12,13,8,48,151,101,43,7,127,17,12,2,3,396,40,0,0,3,3,0,1,1,0,0,0,67,3,11,9,5,39,4,3,1,0,11,3,3,0,0,89,28,0,0,1,1,0,0,0,0,0,0,8,0,3,1,1,3,1,1,0,0,3,1,1,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newberry Pd,1993,Florida,1896,FL00105,0,0,8,7,1,4,3,0,0,1,89,3,7,18,7,54,143,105,32,6,157,11,8,1,2,412,35,0,0,1,0,1,0,0,0,0,0,68,3,6,11,5,43,7,5,2,0,14,2,2,0,0,92,25,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,4,2,1,1,0,4,1,1,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
