agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Cloverdale Police Department,2023,California,8719,CA04901,0,0,0,0,0,2,2,0,1,0,1,0,0,68,4,2,5,9,48,9,2,7,0,55,6,6,0,0,141,0,20,23,70,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloverdale Police Department,2022,California,8933,CA04901,0,0,0,0,0,1,1,0,2,2,0,0,0,50,1,2,9,3,35,8,4,4,0,57,6,4,2,0,124,0,15,18,71,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloverdale Police Department,2021,California,,CA04901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cloverdale Police Department,2020,California,8660,CA04901,0,0,0,0,0,2,2,0,1,1,0,0,0,51,0,3,3,11,34,15,4,11,0,70,6,4,1,1,145,0,17,20,91,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloverdale Police Department,2019,California,8910,CA04901,0,0,0,0,0,1,1,0,0,0,0,0,0,58,0,1,6,8,43,25,11,14,0,87,4,4,0,0,175,0,15,16,116,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloverdale Police Department,2018,California,8826,CA04901,0,0,0,0,0,6,6,0,4,1,0,0,3,57,0,1,1,7,48,22,10,12,0,106,10,10,0,0,205,0,9,19,138,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloverdale Police Department,2017,California,8830,CA04901,0,0,0,0,0,9,9,0,2,0,0,1,1,59,0,3,9,4,43,23,8,15,0,109,11,4,3,4,213,0,16,27,143,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,4
Cloverdale Police Department,2016,California,8848,CA04901,0,0,0,0,0,5,5,0,4,1,1,1,1,50,0,1,2,6,41,18,8,10,0,90,13,5,5,3,180,0,9,18,121,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Cloverdale Police Department,2015,California,8839,CA04901,0,0,1,0,0,2,2,0,5,2,0,0,3,59,0,1,5,2,51,22,5,17,0,87,10,6,2,2,185,0,8,15,119,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,5,0,0,0,5,5
Cloverdale Police Department,2014,California,8766,CA04901,0,0,2,0,0,3,3,0,3,1,1,0,1,55,1,1,6,1,46,36,11,25,0,120,15,10,1,4,232,0,9,15,171,186,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,1,3,4
