agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Lyman Police Department,2023,South Carolina,6665,SC04211,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,19,11,4,6,1,56,6,3,2,1,93,0,1,1,73,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2022,South Carolina,6437,SC04211,0,0,0,0,0,1,1,0,1,0,1,0,0,38,3,0,3,10,22,6,4,2,0,43,4,4,0,0,93,0,16,18,53,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2021,South Carolina,3850,SC04211,0,0,0,1,0,2,2,0,2,1,0,0,1,25,2,0,1,7,15,15,12,3,0,48,5,5,0,0,98,0,10,15,68,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2020,South Carolina,3768,SC04211,0,0,0,0,0,1,1,0,2,2,0,0,0,29,3,1,0,9,16,15,6,9,0,52,9,9,0,0,108,0,13,16,76,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2019,South Carolina,3661,SC04211,0,0,0,1,0,0,0,0,2,1,0,0,1,40,5,2,1,13,19,11,5,5,1,56,10,5,0,5,120,0,21,24,77,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2018,South Carolina,3557,SC04211,0,0,0,0,0,1,1,0,2,2,0,0,0,60,2,1,3,21,33,28,24,4,0,63,11,9,1,1,165,0,27,30,102,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2017,South Carolina,3513,SC04211,0,0,0,0,0,1,1,0,2,1,0,0,1,33,0,1,5,13,14,22,15,7,0,66,7,6,1,0,131,0,19,22,95,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2016,South Carolina,3456,SC04211,0,0,0,0,0,1,1,0,2,1,0,0,1,34,3,1,3,5,22,11,8,3,0,57,3,2,1,0,108,0,12,15,71,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2015,South Carolina,3404,SC04211,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,1,0,1,32,15,7,7,1,62,1,1,0,0,116,0,6,6,78,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2014,South Carolina,3358,SC04211,0,0,0,0,0,0,0,0,1,0,0,1,0,20,0,0,0,0,20,6,5,1,0,63,1,1,0,0,91,0,0,1,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2013,South Carolina,3318,SC04211,0,0,0,0,0,1,1,0,0,0,0,0,0,27,0,0,1,1,25,18,17,1,0,126,0,0,0,0,172,0,2,3,144,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2012,South Carolina,3305,SC04211,0,0,0,0,0,1,1,0,1,1,0,0,0,31,0,1,1,0,29,16,11,3,2,99,1,1,0,0,149,0,2,4,116,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2011,South Carolina,3281,SC04211,0,0,0,0,0,1,1,0,0,0,0,0,0,29,1,1,1,2,24,15,7,6,2,88,4,4,0,0,137,0,5,6,107,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2010,South Carolina,3243,SC04211,0,0,0,0,0,2,2,0,1,1,0,0,0,23,0,0,0,2,21,14,13,1,0,96,4,4,0,0,140,0,2,5,114,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2009,South Carolina,2890,SC04211,0,0,0,0,0,3,3,0,1,0,0,1,0,35,3,0,4,3,25,21,15,5,1,80,2,2,0,0,142,0,10,14,103,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2008,South Carolina,2842,SC04211,0,0,0,0,0,1,1,0,3,2,1,0,0,33,2,2,3,1,25,12,8,3,1,74,8,7,0,1,131,0,8,12,94,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2007,South Carolina,2812,SC04211,0,0,0,0,0,1,1,0,2,1,0,1,0,39,2,3,1,1,32,16,10,5,1,101,7,7,0,0,166,0,7,10,124,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2006,South Carolina,2808,SC04211,0,0,0,0,0,1,1,0,1,1,0,0,0,37,4,0,1,0,32,19,9,10,0,77,2,1,0,1,137,0,5,7,98,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman Police Department,2005,South Carolina,2788,SC04211,0,0,0,0,0,1,1,0,3,2,0,0,1,21,0,0,1,0,20,25,21,4,0,69,10,6,3,1,129,0,1,5,104,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
