agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Lufkin Police Department,2023,Texas,34193,TX00304,0,0,0,2,2,39,39,0,31,12,2,5,12,660,54,22,41,17,526,133,89,40,4,727,77,60,11,6,1671,0,134,206,937,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lufkin Police Department,2022,Texas,34063,TX00304,0,0,0,2,1,34,34,0,21,10,4,3,4,605,51,26,21,7,500,199,127,69,3,959,99,83,9,7,1920,0,105,162,1257,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lufkin Police Department,2021,Texas,34934,TX00304,0,0,0,5,2,32,32,0,22,11,1,2,8,823,91,35,42,11,644,275,185,85,5,1014,125,111,5,9,2298,0,179,238,1414,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lufkin Police Department,2020,Texas,35007,TX00304,0,0,0,2,1,32,29,3,46,21,4,3,18,823,121,33,39,11,619,909,840,59,10,1104,119,100,16,3,3036,0,204,284,2132,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lufkin Police Department,2019,Texas,35555,TX00304,0,0,2,1,0,28,27,1,35,16,2,3,14,675,22,25,61,12,555,261,182,72,7,1181,116,60,43,13,2297,0,120,184,1558,1742,0,0,1,1,0,0,0,0,0,0,23,0,2,0,2,19,3,1,2,0,27,5,2,2,1,59,0,4,5,35,40
Lufkin Police Department,2018,Texas,35937,TX00304,0,0,2,1,0,20,20,0,16,8,2,1,5,642,16,28,37,16,545,260,161,94,5,1067,76,36,33,7,2082,0,97,134,1403,1537,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,2,1,1,0,30,6,5,1,0,64,0,0,0,38,38
Lufkin Police Department,2017,Texas,36329,TX00304,0,0,7,4,0,0,0,0,33,13,1,3,16,661,17,19,52,17,556,264,155,104,5,1206,83,49,21,13,2251,0,105,142,1553,1695,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,17,5,4,0,1,45,7,5,1,1,77,0,3,3,57,60
Lufkin Police Department,2016,Texas,36581,TX00304,0,0,4,1,0,4,4,0,32,11,5,3,13,650,16,22,44,20,548,293,168,123,2,1164,85,38,36,11,2229,0,102,139,1542,1681,0,0,4,4,0,0,0,0,0,0,29,2,0,4,0,23,7,5,2,0,55,11,6,4,1,106,0,6,10,73,83
Lufkin Police Department,2015,Texas,36401,TX00304,0,0,4,1,0,7,7,0,44,20,5,2,17,677,16,23,28,23,587,328,211,109,8,1309,60,35,19,6,2426,0,90,142,1697,1839,0,0,1,1,0,0,0,0,0,0,35,0,0,3,3,29,7,2,4,1,75,14,10,4,0,132,0,6,7,96,103
Lufkin Police Department,2014,Texas,36327,TX00304,0,0,6,1,0,0,0,0,49,19,1,5,24,721,14,39,34,20,614,395,265,123,7,1554,67,43,22,2,2787,0,107,157,2016,2173,0,0,1,0,1,1,0,0,0,1,35,0,3,3,0,29,15,3,11,1,71,8,7,1,0,131,0,6,8,94,102
