agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Charlemont Police Department,2009,Massachusetts,1383,MA00604,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,6,0,0,0,0,6,0,0,0,0,13,0,1,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlemont Police Department,2008,Massachusetts,1368,MA00604,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,3,1,1,8,0,0,0,0,18,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlemont Police Department,2007,Massachusetts,1381,MA00604,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,4,3,1,0,10,0,0,0,0,18,0,2,2,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlemont Police Department,2006,Massachusetts,1396,MA00604,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,3,0,0,0,0,7,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlemont Police Department,2005,Massachusetts,1392,MA00604,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,1,1,0,0,7,2,2,0,0,18,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlemont Police Department,2004,Massachusetts,1381,MA00604,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,7,0,0,0,0,4,1,0,0,1,14,0,2,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlemont Police Department,2003,Massachusetts,1383,MA00604,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,7,2,2,0,0,6,0,0,0,0,16,0,1,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlemont Police Department,2002,Massachusetts,1375,MA00604,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,1,0,0,7,0,0,0,0,12,0,1,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlemont Police Department,2001,Massachusetts,1364,MA00604,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,5,4,3,1,0,12,0,0,0,0,23,0,2,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlemont Police Department,2000,Massachusetts,,MA00604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlemont Police Department,1999,Massachusetts,1247,MA00604,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,4,0,0,10,0,0,0,0,21,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8,0,44,0,0,0,0,0,52,0,0,0,52,52
Charlemont Police Department,1998,Massachusetts,1260,MA00604,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,4,14,12,0,2,16,0,0,0,0,35,0,1,1,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,63,0,1,1,0,0,64,0,0,0,64,64
Charlemont Police Department,1997,Massachusetts,1254,MA00604,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,10,12,10,1,1,15,0,0,0,0,39,0,2,2,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,3,48,1,0,0,0,0,52,0,0,0,52,52
