agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Shorewood Police Department,2023,Wisconsin,13419,WI04113,0,0,0,1,0,0,0,0,1,1,0,0,0,16,0,0,0,0,16,10,4,6,0,136,12,12,0,0,176,0,0,2,158,160,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,1,0,1,0,30,1,1,0,0,47,0,0,1,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorewood Police Department,2022,Wisconsin,13453,WI04113,0,0,0,0,0,0,0,0,9,3,1,3,2,30,0,0,1,6,23,11,7,4,0,185,48,47,0,1,283,0,7,16,244,260,0,0,0,0,0,2,0,0,1,1,24,0,0,1,6,17,3,3,0,0,41,3,3,0,0,73,0,7,9,47,56,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,2,2,0,0,9,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorewood Police Department,2021,Wisconsin,13222,WI04113,0,0,0,0,0,2,1,1,4,3,0,1,0,23,0,0,2,1,20,10,3,7,0,179,83,83,0,0,301,0,3,9,272,281,0,0,0,0,0,2,2,0,0,0,16,0,0,2,1,13,1,1,0,0,45,1,1,0,0,65,0,3,5,47,52,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1,0,0,6,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorewood Police Department,2020,Wisconsin,13133,WI04113,0,0,0,0,0,1,1,0,8,4,0,3,1,26,0,2,2,4,18,24,3,21,0,209,27,24,0,3,295,0,8,17,260,277,0,0,1,1,0,1,0,0,1,0,18,0,1,2,4,11,1,0,1,0,54,0,0,0,0,75,0,7,9,55,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorewood Police Department,2019,Wisconsin,13217,WI04113,0,0,0,0,0,1,1,0,6,1,0,4,1,18,0,0,7,6,5,24,2,19,3,176,10,9,0,1,235,0,13,20,210,230,0,0,1,1,0,3,1,0,1,1,19,0,0,8,7,4,2,0,2,0,49,3,2,0,1,77,0,15,19,54,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,6,1,0,0,1,9,0,1,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Shorewood Police Department,2018,Wisconsin,13368,WI04113,0,0,0,0,0,0,0,0,6,3,0,2,1,15,0,0,11,1,3,12,4,8,0,331,31,29,0,2,395,0,12,18,374,392,0,0,0,0,0,3,1,0,1,1,14,0,0,10,1,3,1,0,1,0,118,5,4,0,1,141,0,11,14,124,138,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7,2,2,0,0,11,0,1,2,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorewood Police Department,2017,Wisconsin,13405,WI04113,0,0,0,0,0,1,1,0,9,3,0,3,3,11,0,0,5,2,4,26,15,11,0,261,33,32,0,1,341,0,7,17,320,337,0,0,1,1,0,5,0,0,2,3,9,0,0,4,2,3,4,1,3,0,84,3,3,0,0,106,0,6,12,91,103,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,17,1,1,0,0,20,0,0,1,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorewood Police Department,2016,Wisconsin,13319,WI04113,0,0,0,0,0,1,1,0,8,2,0,4,2,9,0,0,3,1,5,26,11,13,2,207,26,26,0,0,277,0,4,13,259,272,0,0,1,1,0,3,1,0,1,1,9,0,0,3,1,5,2,0,2,0,76,3,3,0,0,94,0,4,8,81,89,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,8,0,0,1,7,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Shorewood Police Department,2015,Wisconsin,13365,WI04113,0,0,0,0,0,0,0,0,13,3,0,4,6,13,0,1,0,1,11,31,16,12,3,170,14,13,0,1,241,0,2,15,215,230,0,0,0,0,0,7,2,0,3,2,12,0,1,0,1,10,12,9,2,1,44,4,4,0,0,79,0,2,9,60,69,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0,8,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2,2,0,0,7,0,0,0,7,7
Shorewood Police Department,2014,Wisconsin,13381,WI04113,0,0,0,0,0,0,0,0,19,10,0,1,8,12,0,0,1,2,9,35,24,11,0,209,15,15,0,0,290,0,3,22,259,281,0,0,1,0,1,6,1,0,1,4,12,0,0,1,2,9,10,8,2,0,65,0,0,0,0,94,0,3,10,75,85,0,0,0,0,0,4,1,0,1,2,0,0,0,0,0,0,1,0,1,0,8,0,0,0,0,13,0,0,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,0,0,5,0,0,0,5,5
Shorewood Police Department,2013,Wisconsin,13206,WI04113,0,0,0,1,0,2,2,0,14,8,1,1,4,23,0,0,5,8,10,32,15,16,1,321,24,18,1,5,417,0,13,30,377,407,1,0,1,1,0,3,2,0,0,1,12,0,0,4,0,8,7,4,3,0,64,3,2,0,1,91,0,4,9,74,83,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0,0,4,0,0,0,0,7,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorewood Police Department,2012,Wisconsin,13262,WI04113,0,0,0,0,0,0,0,0,14,3,1,1,9,23,0,0,2,6,15,24,5,19,0,340,12,10,1,1,413,0,8,22,376,398,0,0,0,0,0,5,1,1,0,3,13,0,0,1,0,12,18,9,9,0,75,6,6,0,0,117,0,1,6,99,105,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,4,3,0,3,0,10,1,1,0,0,19,0,0,1,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Shorewood Police Department,2011,Wisconsin,13219,WI04113,0,0,0,0,0,0,0,0,3,1,0,0,2,18,0,1,2,2,13,20,9,9,2,305,7,7,0,0,353,0,5,8,332,340,0,0,1,1,0,2,0,0,0,2,14,0,1,1,1,11,23,15,6,2,90,3,3,0,0,133,0,3,6,116,122,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,5,4,1,0,10,1,1,0,0,18,0,1,1,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Shorewood Police Department,2010,Wisconsin,13162,WI04113,0,0,0,0,0,1,1,0,9,2,0,4,3,23,0,1,0,4,18,33,18,12,3,358,8,6,0,2,432,0,5,15,399,414,0,0,2,2,0,9,1,0,5,3,20,0,1,0,4,15,5,3,1,1,92,7,5,1,1,135,0,5,16,104,120,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,2,0,0,0,0,8,2,1,0,1,14,0,1,2,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,5,0,0,0,5,5
Shorewood Police Department,2009,Wisconsin,13173,WI04113,0,0,0,0,0,3,3,0,5,1,0,1,3,15,0,0,1,2,12,43,30,10,3,401,10,7,2,1,477,0,3,11,454,465,0,0,2,2,0,5,2,0,1,2,10,0,0,0,2,8,6,4,2,0,90,0,0,0,0,113,0,2,9,96,105,0,0,0,0,0,2,0,0,1,1,5,0,0,0,1,4,1,0,1,0,6,0,0,0,0,14,0,1,3,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,4,4,0,0,12,0,0,0,11,11
Shorewood Police Department,2008,Wisconsin,13426,WI04113,0,0,1,0,0,2,2,0,8,7,0,1,0,24,1,0,4,1,18,57,31,20,6,353,15,13,0,2,459,0,6,16,425,441,0,0,1,1,0,2,2,0,0,0,18,1,0,3,0,14,9,6,3,0,74,0,0,0,0,104,0,4,7,83,90,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,9,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,1,0,0,6,0,0,1,4,5
Shorewood Police Department,2007,Wisconsin,13185,WI04113,0,0,0,0,0,0,0,0,14,7,0,0,7,21,0,0,0,3,18,48,30,16,2,343,18,15,0,3,444,0,3,17,409,426,0,0,0,0,0,7,4,0,0,3,16,0,0,0,1,15,8,4,4,0,66,5,3,0,2,102,0,1,8,79,87,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,1,3,0,16,4,3,0,1,29,0,0,0,24,24,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,6,2,2,0,0,11,0,1,3,8,11
Shorewood Police Department,2006,Wisconsin,13240,WI04113,0,0,0,0,0,1,1,0,17,9,0,2,6,18,0,0,0,2,16,48,32,14,2,300,17,16,1,0,401,0,2,20,365,385,0,0,1,1,0,6,2,0,0,4,13,0,0,0,1,12,22,18,4,0,62,1,1,0,0,105,0,1,8,85,93,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,2,1,1,0,16,0,0,0,0,23,0,1,1,18,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,7,2,2,0,0,11,0,1,1,10,11
Shorewood Police Department,2005,Wisconsin,13417,WI04113,0,0,0,0,0,1,1,0,16,12,0,1,3,16,0,0,0,0,16,36,16,20,0,303,13,12,0,1,385,0,0,17,352,369,0,0,1,1,0,6,5,0,0,1,13,0,0,0,0,13,9,4,5,0,37,4,4,0,0,70,0,0,7,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,0,0,16,0,0,1,15,16
Shorewood Police Department,2004,Wisconsin,13514,WI04113,0,0,0,0,0,1,1,0,15,6,0,0,9,12,0,0,1,2,9,72,38,29,5,290,12,12,0,0,402,0,3,19,374,393,0,0,1,1,0,5,2,0,0,3,10,0,0,0,2,8,8,4,4,0,64,2,2,0,0,90,0,2,8,74,82,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,2,0,0,0,0,8,2,2,0,0,14,0,0,2,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,16,0,0,0,16,16
Shorewood Police Department,2003,Wisconsin,13620,WI04113,0,0,0,0,0,3,1,2,13,8,1,1,3,12,0,0,0,1,11,48,30,16,2,358,12,11,0,1,446,0,1,17,418,435,0,0,1,1,0,1,1,0,0,0,3,0,0,0,0,3,0,0,0,0,26,0,0,0,0,31,0,0,2,26,28,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,8,0,0,1,6,7,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,2,4,6
