agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
San Marcos Police Department,2023,Texas,71413,TX10501,0,0,0,3,0,58,58,0,41,11,5,10,15,1193,107,39,47,25,975,242,111,120,11,1165,224,211,2,11,2926,0,218,320,1631,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2022,Texas,69470,TX10501,0,0,0,0,0,112,110,2,47,12,4,4,27,1377,152,59,48,35,1083,212,84,115,13,1382,222,182,25,15,3352,0,294,453,1816,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2021,Texas,68961,TX10501,0,0,0,4,2,96,95,1,44,14,6,4,20,1287,92,62,51,27,1055,206,112,85,9,1290,162,126,19,17,3091,0,232,376,1658,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2020,Texas,67432,TX10501,1,0,0,3,0,104,104,0,33,19,0,7,7,999,54,42,33,28,842,261,132,120,9,1037,144,118,13,13,2581,0,157,297,1442,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2019,Texas,66279,TX10501,0,0,0,8,2,78,75,3,26,13,0,4,9,920,52,26,19,32,791,228,101,118,9,1176,126,104,6,16,2564,0,129,241,1530,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2018,Texas,66157,TX10501,0,0,10,1,0,84,83,1,43,24,3,5,11,746,30,15,70,23,608,272,80,188,4,1057,101,61,21,19,2304,0,138,266,1430,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2017,Texas,65327,TX10501,1,0,9,5,0,50,46,4,47,29,2,5,11,645,15,30,59,16,525,278,97,172,9,1064,169,72,40,57,2258,0,120,222,1511,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2016,Texas,64380,TX10501,0,0,7,1,0,58,55,3,56,34,4,2,16,633,14,23,65,10,521,321,100,214,7,1466,217,119,45,53,2752,0,112,227,2004,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2015,Texas,62919,TX10501,0,0,7,5,0,45,41,4,44,18,3,1,22,648,10,18,78,14,528,297,88,201,8,1364,140,82,22,36,2543,0,120,214,1801,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2014,Texas,56623,TX10501,0,0,7,0,0,43,42,1,34,14,2,3,15,596,6,11,73,13,493,350,93,254,3,1273,130,60,24,46,2426,0,103,180,1753,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2013,Texas,51786,TX10501,0,0,10,3,0,30,25,5,50,23,8,3,16,604,17,34,31,55,467,374,154,205,15,1362,149,70,29,50,2572,0,137,220,1885,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2012,Texas,47384,TX10501,0,0,3,1,0,27,23,4,28,7,0,5,16,557,14,25,29,40,449,253,116,127,10,1197,107,57,18,32,2170,0,108,164,1557,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2011,Texas,45839,TX10501,0,0,4,1,0,11,10,1,37,9,7,3,18,586,9,26,47,28,476,273,95,173,5,1206,89,43,25,21,2203,0,110,159,1568,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2010,Texas,44894,TX10501,0,0,8,1,0,13,13,0,34,13,2,4,15,582,10,22,47,25,478,263,111,142,10,1390,73,33,11,29,2356,0,104,152,1726,1878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
San Marcos Police Department,2009,Texas,55187,TX10501,0,0,8,1,0,3,3,0,46,23,3,4,16,612,10,25,59,38,480,300,119,173,8,1317,85,49,13,23,2364,0,132,182,1702,1884,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3
San Marcos Police Department,2008,Texas,52473,TX10501,0,0,2,0,0,14,13,1,34,13,0,5,16,535,11,18,43,41,422,278,120,140,18,1293,111,83,10,18,2265,0,113,161,1682,1843,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,5,0,0,2,1,3
San Marcos Police Department,2007,Texas,48979,TX10501,0,0,0,0,0,15,12,3,46,7,5,8,26,564,10,25,35,37,457,255,136,94,25,1251,144,117,11,16,2275,0,107,168,1650,1818,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,3,0,2,2,1,3
San Marcos Police Department,2006,Texas,47418,TX10501,0,0,0,1,0,26,25,1,33,8,6,4,15,518,10,20,42,36,410,263,129,114,20,983,123,97,12,14,1947,0,108,168,1369,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2005,Texas,45362,TX10501,0,0,0,3,0,24,22,2,25,5,2,5,13,533,16,26,32,30,429,208,79,107,22,1079,130,109,14,7,2002,0,104,156,1417,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2004,Texas,43729,TX10501,0,0,0,0,0,19,18,1,30,9,0,6,15,499,12,25,28,16,418,221,102,110,9,1178,100,82,7,11,2047,0,81,130,1499,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2003,Texas,42249,TX10501,0,0,0,1,0,14,13,1,31,6,3,3,19,532,11,29,36,7,449,272,119,132,21,1246,99,74,19,6,2195,0,83,129,1617,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2002,Texas,36279,TX10501,0,0,15,0,0,35,31,4,34,7,6,2,19,411,10,25,30,13,333,234,101,118,15,1134,80,51,18,11,1928,0,78,147,1448,1595,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
San Marcos Police Department,2001,Texas,35521,TX10501,0,0,6,0,0,39,36,3,21,8,1,8,4,311,6,18,24,17,246,241,104,121,16,1040,60,36,12,12,1712,0,65,125,1341,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,2000,Texas,34733,TX10501,0,0,9,2,0,36,27,9,24,6,4,1,13,419,10,31,47,31,300,239,123,109,7,1086,75,46,14,15,1881,0,119,181,1400,1581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
San Marcos Police Department,1999,Texas,40060,TX10501,0,0,4,2,0,29,18,11,17,4,1,2,10,410,4,34,34,19,319,246,115,114,17,995,82,52,23,7,1781,0,91,139,1323,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,1998,Texas,37099,TX10501,0,0,8,4,0,23,20,3,25,6,2,4,13,478,3,28,28,57,362,261,124,122,15,1605,65,32,18,15,2461,0,116,168,1931,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marcos Police Department,1997,Texas,32808,TX10501,0,0,3,0,0,34,24,10,28,7,4,4,13,531,5,34,35,21,436,274,113,148,13,1293,91,54,27,10,2251,0,95,157,1658,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
San Marcos Police Department,1996,Texas,32284,TX10501,0,0,8,0,0,23,12,11,25,4,7,2,12,522,12,18,23,56,413,259,114,117,28,1016,65,46,16,3,1910,0,109,157,1340,1497,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4
