agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Polk County Sheriffs Office,2023,Tennessee,16634,TN07000,0,0,0,1,0,5,5,0,2,1,0,0,1,89,19,6,4,1,59,43,20,22,1,136,32,20,9,3,308,0,30,38,211,249,0,0,2,2,0,2,1,0,0,1,66,17,3,1,1,44,10,2,7,1,36,6,3,3,0,122,0,22,26,52,78,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,4,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk County Sheriffs Office,2022,Tennessee,16529,TN07000,0,0,0,2,0,4,4,0,1,0,0,0,1,115,16,4,4,0,91,54,39,15,0,158,58,39,9,10,392,0,24,31,270,301,2,0,3,3,0,1,0,0,0,1,84,15,2,4,0,63,9,2,7,0,19,19,15,2,2,137,0,21,27,47,74,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk County Sheriffs Office,2021,Tennessee,15674,TN07000,0,0,0,1,0,2,2,0,0,0,0,0,0,128,12,3,14,2,97,56,36,20,0,176,61,42,13,6,424,0,31,34,293,327,1,0,0,0,0,0,0,0,0,0,75,6,2,11,2,54,23,21,2,0,18,11,7,2,2,128,0,21,22,52,74,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,1,1,1,0,0,6,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk County Sheriffs Office,2020,Tennessee,15566,TN07000,0,0,0,0,0,2,2,0,2,2,0,0,0,168,15,8,14,5,126,52,27,25,0,167,51,30,14,7,442,0,42,46,270,316,0,0,1,1,0,0,0,0,0,0,116,14,5,6,2,89,9,6,3,0,20,15,6,7,2,161,0,27,28,44,72,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,1,2,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk County Sheriffs Office,2019,Tennessee,15658,TN07000,0,0,0,0,0,1,1,0,2,2,0,0,0,118,5,4,10,3,96,61,37,24,0,192,58,42,7,9,432,0,22,25,311,336,0,0,1,1,0,0,0,0,0,0,83,4,3,6,0,70,14,6,8,0,31,25,19,1,5,154,0,13,14,70,84,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk County Sheriffs Office,2018,Tennessee,15469,TN07000,0,0,0,1,0,2,2,0,2,0,2,0,0,154,18,10,16,3,107,78,47,31,0,243,59,41,13,5,539,0,47,52,380,432,1,0,1,1,0,2,0,2,0,0,125,14,10,15,3,83,17,11,6,0,22,20,17,2,1,188,0,42,46,59,105,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,5,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk County Sheriffs Office,2017,Tennessee,15490,TN07000,0,0,0,2,0,0,0,0,4,1,1,1,1,159,4,15,7,1,132,80,52,27,1,213,80,57,10,13,538,0,27,33,373,406,2,0,0,0,0,3,1,0,1,1,104,2,12,5,1,84,15,9,6,0,35,22,20,1,1,181,0,20,25,72,97,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,4,1,1,0,0,1,0,0,0,0,8,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk County Sheriffs Office,2016,Tennessee,15489,TN07000,0,0,0,0,0,1,1,0,1,1,0,0,0,159,14,9,15,1,120,139,75,64,0,207,50,25,9,16,557,0,39,41,396,437,0,0,1,1,0,1,1,0,0,0,111,14,9,11,1,76,25,12,13,0,39,13,8,2,3,190,0,35,37,77,114,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5,2,1,1,0,2,0,0,0,0,10,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk County Sheriffs Office,2015,Tennessee,15417,TN07000,0,0,0,2,0,1,1,0,2,0,0,0,2,89,8,1,15,3,62,68,36,32,0,147,35,23,6,6,344,0,27,32,250,282,2,0,1,1,0,2,0,0,0,2,71,8,1,15,2,45,11,5,6,0,23,15,13,1,1,125,0,26,31,49,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk County Sheriffs Office,2014,Tennessee,15047,TN07000,0,0,0,0,0,2,2,0,1,1,0,0,0,104,9,6,8,4,77,94,47,46,1,164,29,22,3,4,394,0,27,30,287,317,0,0,0,0,0,0,0,0,0,0,76,8,5,5,5,53,20,8,11,1,31,10,10,0,0,137,0,23,23,61,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
