agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
South Miami Police Department,2023,Florida,11628,FL01319,0,0,0,0,0,2,2,0,18,1,1,2,14,211,16,6,33,8,148,40,8,28,4,257,0,0,0,0,528,0,63,83,297,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2022,Florida,11597,FL01319,0,0,0,0,0,7,7,0,14,6,2,0,6,186,12,9,10,13,142,25,6,19,0,262,0,0,0,0,494,0,44,65,287,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2021,Florida,11816,FL01319,0,0,0,0,0,5,5,0,12,1,2,1,8,159,20,7,17,11,104,54,37,17,0,237,0,0,0,0,467,0,55,72,291,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2020,Florida,11933,FL01319,0,0,7,0,0,6,6,0,13,1,2,0,10,138,7,7,9,8,107,90,28,55,7,318,19,12,1,6,584,0,31,50,427,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2019,Florida,12284,FL01319,0,0,6,1,0,1,1,0,10,1,0,1,8,138,7,1,11,8,111,84,33,44,7,366,25,15,2,8,625,0,27,39,475,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2018,Florida,,FL01319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Miami Police Department,2017,Florida,12291,FL01319,0,0,10,0,0,5,5,0,9,4,2,1,2,202,11,4,9,21,157,120,50,58,12,473,26,19,3,4,835,0,45,59,619,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2016,Florida,12354,FL01319,0,0,1,2,0,6,6,0,11,7,0,1,3,133,7,8,9,13,96,116,37,69,10,409,16,10,2,4,693,0,37,56,541,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2015,Florida,12307,FL01319,0,0,5,0,0,4,4,0,21,7,1,5,8,153,12,9,9,25,98,122,45,71,6,544,30,20,4,6,874,0,55,80,696,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2014,Florida,12189,FL01319,0,0,2,0,0,5,5,0,12,3,0,3,6,127,3,3,7,13,101,103,47,47,9,550,29,21,5,3,826,0,26,43,682,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2013,Florida,12142,FL01319,0,0,5,1,0,2,2,0,40,5,3,12,20,173,12,5,11,22,123,149,60,74,15,734,19,15,0,4,1118,0,50,93,902,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2012,Florida,12095,FL01319,0,0,3,0,0,2,2,0,39,11,1,0,27,155,4,11,19,15,106,136,68,49,19,680,25,14,6,5,1037,0,49,90,841,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2011,Florida,11816,FL01319,0,0,3,0,0,6,6,0,33,5,0,1,27,155,14,11,18,9,103,125,56,49,20,689,23,15,3,5,1031,0,52,91,837,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2010,Florida,11657,FL01319,0,0,4,3,0,2,2,0,33,13,0,2,18,145,3,5,15,27,95,126,65,49,12,668,26,19,5,2,1003,0,50,88,820,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2009,Florida,10708,FL01319,0,0,5,4,0,2,2,0,42,19,1,6,16,170,3,15,10,28,114,140,81,44,15,737,43,29,11,3,1138,0,56,104,920,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2008,Florida,10644,FL01319,0,0,11,1,0,3,3,0,46,11,0,1,34,176,2,6,37,16,115,137,72,44,21,597,39,29,9,1,999,0,61,111,773,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2007,Florida,11071,FL01319,0,0,6,0,0,0,0,0,29,10,0,2,17,155,3,10,17,17,108,110,56,35,19,569,61,38,17,6,924,0,47,76,740,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2006,Florida,11335,FL01319,0,0,6,1,0,1,1,0,50,17,1,6,26,153,5,9,18,14,107,141,96,39,6,584,44,23,15,6,974,0,46,98,769,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2005,Florida,11528,FL01319,0,0,1,0,0,2,2,0,23,7,3,0,13,158,5,9,15,8,121,126,70,47,9,596,44,29,13,2,949,0,37,62,766,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2004,Florida,11607,FL01319,0,0,5,0,0,1,1,0,25,6,1,2,16,203,2,9,28,20,144,115,72,31,12,729,46,32,8,6,1119,0,59,85,890,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2003,Florida,10985,FL01319,0,0,6,0,0,1,1,0,47,16,1,1,29,220,13,8,34,12,153,132,77,35,20,675,60,44,10,6,1135,0,67,115,867,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2002,Florida,11232,FL01319,0,0,11,0,0,1,1,0,40,12,0,5,23,218,6,11,37,17,147,138,105,21,12,564,35,25,7,3,996,0,71,112,737,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2001,Florida,11019,FL01319,0,0,19,0,0,1,1,0,49,20,3,4,22,231,21,8,34,9,159,137,80,48,9,593,60,43,16,1,1071,0,72,122,790,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Miami Police Department,2000,Florida,10741,FL01319,0,0,36,0,0,1,1,0,45,13,1,3,28,262,16,16,39,6,185,174,84,68,22,698,61,41,16,4,1241,0,77,123,933,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
