agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Moxee Police Department,2017,Washington,4120,WA03914,0,0,2,2,0,0,0,0,0,0,28,0,1,1,1,25,11,5,6,0,13,1,1,0,0,55,3,0,0,2,2,0,0,0,0,0,0,21,0,1,1,1,18,8,4,4,0,6,0,0,0,0,37,3,0,0,2,2,0,0,0,0,0,0,4,0,0,0,1,3,2,0,2,0,4,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxee Police Department,2016,Washington,3911,WA03914,0,0,1,1,0,1,0,0,0,1,39,1,0,3,2,33,11,3,6,2,21,3,1,2,0,76,6,0,0,1,1,0,1,0,0,0,1,34,1,0,3,2,28,6,2,3,1,11,1,0,1,0,54,6,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,10,3,2,1,0,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxee Police Department,2015,Washington,3871,WA03914,0,0,1,1,0,0,0,0,0,0,45,1,0,1,0,43,4,2,2,0,19,4,2,2,0,73,2,0,0,1,1,0,0,0,0,0,0,28,1,0,1,0,26,1,0,1,0,4,1,1,0,0,35,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxee Police Department,2014,Washington,3791,WA03914,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,19,7,1,6,0,18,1,1,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxee Police Department,2013,Washington,3598,WA03914,0,1,1,1,0,0,0,0,0,0,13,0,0,1,0,12,5,2,3,0,17,4,4,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxee Police Department,2012,Washington,3394,WA03914,1,0,1,1,0,0,0,0,0,0,13,0,1,0,0,12,2,0,2,0,22,3,2,1,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxee Police Department,2011,Washington,3360,WA03914,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,5,3,2,0,23,5,3,0,2,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxee Police Department,2010,Washington,3308,WA03914,0,0,2,2,0,0,0,0,0,0,28,3,1,0,0,24,8,7,1,0,21,4,4,0,0,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxee Police Department,2009,Washington,2601,WA03914,0,0,0,0,0,2,0,0,0,2,14,0,0,0,1,13,8,3,5,0,11,2,2,0,0,37,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,2,0,2,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxee Police Department,2008,Washington,2251,WA03914,0,0,1,0,1,1,0,0,0,1,15,0,0,0,1,14,6,0,4,2,3,1,0,1,0,27,1,0,0,1,0,1,1,0,0,0,1,13,0,0,0,1,12,4,0,2,2,0,0,0,0,0,19,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,3,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxee Police Department,2007,Washington,2044,WA03914,0,0,2,2,0,0,0,0,0,0,16,2,0,0,0,14,2,0,2,0,10,0,0,0,0,30,2,0,0,2,2,0,0,0,0,0,0,13,2,0,0,0,11,0,0,0,0,6,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Moxee Police Department,2006,Washington,1435,WA03914,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,6,8,4,3,1,19,4,3,1,0,38,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,2,0,2,0,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Moxee Police Department,2005,Washington,915,WA03914,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,10,3,4,3,23,6,5,1,0,46,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,3,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxee Police Department,2004,Washington,892,WA03914,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,3,0,0,3,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxee Police Department,2003,Washington,889,WA03914,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,8,11,3,8,0,9,1,1,0,0,31,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,8,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
