agency,year,state,population,ORI,act_all_crimes,clr_all_crimes,clr_18_all_crimes,unfound_all_crimes,act_aggravated_assault,tot_clr_aggravated_assault,clr_18_aggravated_assault,unfound_aggravated_assault,act_assault_total,tot_clr_assault_total,clr_18_assault_total,unfound_assault_total,act_gun_assault,tot_clr_gun_assault,clr_18_gun_assault,unfound_gun_assault,act_knife_assault,tot_clr_knife_assault,clr_18_knife_assault,unfound_knife_assault,act_other_weapon_assault,tot_clr_other_weapon_assault,clr_18_other_weapon_assault,unfound_other_weapon_assault,act_simple_assault,tot_clr_simple_assault,clr_18_simple_assault,unfound_simple_assault,act_hand_feet_assault,tot_clr_hand_feet_assault,clr_18_hand_feet_assault,unfound_hand_feet_assault,act_burglary_total,tot_clr_burglary_total,clr_18_burglary_total,unfound_burglary_total,act_attempted_burglary,tot_clr_attempted_burglary,clr_18_attempted_burglary,unfound_attempted_burglary,act_burg_force_entry,tot_clr_burg_force_entry,clr_18_burg_force_entry,unfound_burg_force_entry,act_burg_no_force_entry,tot_clr_burg_no_force_entry,clr_18_burg_no_force_entry,unfound_burg_no_force_entry,act_mtr_vhc_theft_total,tot_clr_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,unfound_mtr_vhc_theft_total,act_manslaughter,tot_clr_manslaughter,clr_18_manslaughter,unfound_manslaughter,act_murder,tot_clr_murder,clr_18_murder,unfound_murder,officers_assaulted,officers_killed_by_accident,officers_killed_by_felony,act_rape_total,tot_clr_rape_total,clr_18_rape_total,unfound_rape_total,act_attempted_rape,tot_clr_attempted_rape,clr_18_attempted_rape,unfound_attempted_rape,act_force_rape,tot_clr_force_rape,clr_18_force_rape,unfound_force_rape,act_robbery_total,tot_clr_robbery_total,clr_18_robbery_total,unfound_robbery_total,act_gun_robbery,tot_clr_gun_robbery,clr_18_gun_robbery,unfound_gun_robbery,act_knife_robbery,tot_clr_knife_robbery,clr_18_knife_robbery,unfound_knife_robbery,act_other_weapon_robbery,tot_clr_other_weapon_robbery,clr_18_other_weapon_robbery,unfound_other_weapon_robbery,act_strong_arm_robbery,tot_clr_strong_arm_robbery,clr_18_strong_arm_robbery,unfound_strong_arm_robbery,act_theft_total,tot_clr_theft_total,clr_18_theft_total,unfound_theft_total,act_auto_theft,tot_clr_auto_theft,clr_18_auto_theft,unfound_auto_theft,act_other_vhc_theft,tot_clr_other_vhc_theft,clr_18_other_vhc_theft,unfound_other_vhc_theft,act_truck_bus_theft,tot_clr_truck_bus_theft,clr_18_truck_bus_theft,unfound_truck_bus_theft
Coopersville Pd,1995,Michigan,3683,MI70330,112,22,11,0,0,0,0,0,31,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,7,0,0,0,0,0,7,1,0,0,0,0,0,0,5,1,0,0,2,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,3,0,2,2,1,0,1,0,0,0,1,0,0,0
Coopersville Pd,1993,Michigan,3591,MI70330,167,97,42,4,9,8,5,0,63,60,23,1,2,2,1,0,2,2,2,0,2,2,2,0,54,52,18,1,3,2,0,0,15,4,2,1,3,2,1,0,8,0,0,1,4,2,1,0,6,2,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,77,25,14,0,4,2,2,1,1,0,0,0,1,0,0,0
Coopersville Pd,1992,Michigan,3472,MI70330,168,63,31,1,4,3,1,0,33,29,10,1,0,0,0,0,0,0,0,0,2,2,1,0,29,26,9,1,2,1,0,0,27,7,3,0,7,0,0,0,13,5,3,0,7,2,0,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,24,16,0,5,2,1,0,2,1,1,0,0,0,0,0
Coopersville Pd,1991,Michigan,3447,MI70330,147,49,26,2,0,0,0,0,34,26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,34,26,14,1,0,0,0,0,21,4,1,0,5,0,0,0,9,2,1,0,7,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,18,10,0,3,0,0,1,0,0,0,0,1,0,0,0
Coopersville Pd,1990,Michigan,3421,MI70330,155,53,24,3,4,3,2,1,27,26,12,1,1,0,0,0,3,3,2,1,0,0,0,0,23,23,10,0,0,0,0,0,30,9,3,0,4,0,0,0,12,4,1,0,14,5,2,0,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89,12,6,0,3,1,1,1,2,1,1,0,1,1,1,0
Coopersville Pd,1989,Michigan,3141,MI70330,116,37,25,3,3,2,1,0,18,17,12,0,2,1,0,0,0,0,0,0,0,0,0,0,15,15,11,0,1,1,1,0,18,2,1,1,3,0,0,0,6,0,0,1,9,2,1,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,15,11,1,4,3,1,1,0,0,0,0,0,0,0,0
Coopersville Pd,1988,Michigan,3015,MI70330,146,31,10,5,3,2,1,0,22,20,6,1,0,0,0,0,0,0,0,0,0,0,0,0,19,18,5,1,3,2,1,0,51,2,1,2,4,0,0,0,29,1,1,1,18,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,8,3,2,2,1,0,0,0,0,0,0,0,0,0,0
Coopersville Pd,1985,Michigan,2881,MI70330,53,5,4,0,1,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,20,1,0,0,3,0,0,0,16,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Coopersville Pd,1984,Michigan,2877,MI70330,47,13,6,1,1,1,1,0,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,1,1,1,0,14,3,0,0,1,0,0,0,5,0,0,0,8,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0
Coopersville Pd,1982,Michigan,2850,MI70330,44,8,4,0,4,3,0,0,6,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,1,0,0,14,0,0,0,2,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
