agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
University Of Colorado - Boulder Police Department,2023,Colorado,0,CO00705,0,0,0,0,0,6,6,0,1,0,0,1,0,56,0,2,2,3,49,52,10,42,0,437,10,5,0,5,562,0,7,14,499,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Colorado - Boulder Police Department,2022,Colorado,0,CO00705,0,0,0,0,0,11,11,0,1,0,0,1,0,35,0,2,5,0,28,30,5,25,0,436,14,11,1,2,527,0,7,19,480,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Colorado - Boulder Police Department,2021,Colorado,0,CO00705,0,0,0,0,0,7,7,0,3,0,0,1,2,36,0,1,1,0,34,30,9,21,0,389,18,16,0,2,483,0,2,12,437,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Colorado - Boulder Police Department,2020,Colorado,0,CO00705,0,0,0,0,0,6,6,0,2,1,0,0,1,34,2,7,3,0,22,19,9,8,2,373,11,9,0,2,445,0,12,20,403,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Colorado - Boulder Police Department,2019,Colorado,0,CO00705,0,0,0,0,0,14,13,1,2,0,0,1,1,54,0,0,0,4,50,28,4,24,0,423,14,12,0,2,535,0,4,20,465,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Colorado - Boulder Police Department,2018,Colorado,0,CO00705,0,0,0,0,0,11,11,0,1,0,0,1,0,49,0,0,0,0,49,24,7,16,1,576,6,4,0,2,667,0,0,12,606,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Colorado - Boulder Police Department,2017,Colorado,0,CO00705,0,0,0,0,0,11,11,0,2,0,0,0,2,50,1,2,0,2,45,17,7,8,2,485,8,7,0,1,573,0,5,18,510,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Colorado - Boulder Police Department,2016,Colorado,0,CO00705,0,0,0,0,0,10,10,0,1,0,1,0,0,74,0,4,3,1,66,33,4,29,0,495,17,16,0,1,630,0,8,19,545,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Colorado - Boulder Police Department,2015,Colorado,0,CO00705,0,0,0,0,0,5,5,0,1,0,0,0,1,51,0,1,2,1,47,27,4,23,0,426,9,9,0,0,519,0,4,10,462,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Colorado - Boulder Police Department,2014,Colorado,0,CO00705,0,0,0,0,0,9,9,0,3,0,0,0,3,49,0,1,4,1,43,26,3,23,0,373,13,11,0,2,473,0,6,18,412,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
