agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Manalapan Township Police,2023,New Jersey,40618,NJ01326,0,0,0,0,0,3,3,0,3,1,0,0,2,117,0,1,3,3,110,74,32,31,11,198,21,19,0,2,416,0,7,13,293,306,0,0,1,1,0,0,0,0,0,0,111,0,1,3,3,104,3,1,2,0,35,5,4,0,1,155,0,7,8,43,51,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,6,1,0,1,0,2,0,0,0,0,10,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manalapan Township Police,2022,New Jersey,40897,NJ01326,0,0,0,0,0,3,2,1,3,0,0,0,3,145,0,0,0,4,141,44,25,19,0,145,36,33,1,2,376,0,4,10,225,235,0,0,1,0,1,2,0,0,0,2,145,0,0,0,4,141,1,0,1,0,3,0,0,0,0,152,0,4,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manalapan Township Police,2021,New Jersey,39240,NJ01326,0,0,0,1,0,7,3,4,2,1,1,0,0,107,1,2,3,6,95,17,11,6,0,101,22,22,0,0,257,0,12,22,140,162,1,0,3,0,3,0,0,0,0,0,104,1,2,3,6,92,7,7,0,0,11,0,0,0,0,126,0,12,16,18,34,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manalapan Township Police,2020,New Jersey,39353,NJ01326,0,0,0,0,0,7,3,4,1,0,0,0,1,149,0,1,0,3,145,20,8,8,4,153,19,15,1,3,349,0,4,12,192,204,0,0,1,1,0,0,0,0,0,0,123,0,0,0,3,120,2,1,1,0,37,1,1,0,0,164,0,3,4,40,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manalapan Township Police,2019,New Jersey,39662,NJ01326,0,0,1,1,0,11,7,4,2,0,0,0,2,182,0,0,1,3,178,36,22,10,4,173,17,17,0,0,422,0,4,18,226,244,1,0,1,1,0,0,0,0,0,0,34,0,0,1,2,31,0,0,0,0,14,1,1,0,0,51,0,3,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manalapan Township Police,2018,New Jersey,40150,NJ01326,0,0,0,0,0,7,7,0,2,0,1,0,1,202,0,1,0,3,198,36,19,14,3,165,17,16,0,1,429,0,4,13,218,231,0,0,0,0,0,0,0,0,0,0,34,0,0,0,2,32,6,3,3,0,17,2,2,0,0,59,0,2,2,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Manalapan Township Police,2017,New Jersey,40177,NJ01326,0,0,0,0,0,2,1,1,3,1,0,0,2,196,0,1,5,2,188,39,22,10,7,197,13,11,0,2,450,0,8,13,249,262,0,0,0,0,0,2,0,0,0,2,32,0,1,4,1,26,3,1,1,1,20,2,2,0,0,59,0,6,8,25,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manalapan Township Police,2016,New Jersey,40407,NJ01326,0,0,0,0,0,4,2,2,4,1,0,1,2,208,2,4,9,4,189,39,29,7,3,195,7,7,0,0,457,0,19,27,241,268,0,0,2,1,1,0,0,0,0,0,57,1,4,8,5,39,2,2,0,0,23,4,4,0,0,88,0,18,20,29,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manalapan Township Police,2015,New Jersey,40238,NJ01326,0,0,0,0,0,2,2,0,9,1,3,2,3,178,0,5,5,6,162,52,30,17,5,224,8,6,1,1,473,0,16,27,284,311,0,0,0,0,0,3,1,0,1,1,52,0,4,4,3,41,6,2,4,0,37,1,1,0,0,99,0,11,14,44,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manalapan Township Police,2014,New Jersey,40063,NJ01326,0,0,0,0,0,0,0,0,7,0,3,0,4,130,1,1,3,3,122,51,26,21,4,178,8,7,0,1,374,0,8,15,237,252,0,0,0,0,0,0,0,0,0,0,32,0,0,1,3,28,1,0,1,0,20,2,2,0,0,55,0,4,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
