agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Hico Pd,2004,Texas,1368,TX09702,0,0,2,0,0,1,1,0,0,0,0,0,0,10,0,0,2,1,7,13,5,7,1,2,3,3,0,0,29,3,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,7,1,0,0,1,0,1,1,0,0,11,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Hico Pd,2003,Texas,1343,TX09702,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,7,19,10,9,0,16,2,2,0,0,46,2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,4,1,0,1,0,2,2,2,0,0,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hico Pd,2002,Texas,1400,TX09702,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,5,5,15,2,13,0,8,2,1,1,0,36,6,0,0,0,0,0,0,0,0,0,0,10,0,0,1,5,4,6,0,6,0,4,1,1,0,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hico Pd,2001,Texas,1371,TX09702,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,3,12,0,11,1,10,2,2,0,0,29,2,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,3,6,0,6,0,3,2,2,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Hico Pd,2000,Texas,1341,TX09702,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,9,6,3,0,8,1,1,0,0,21,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1
Hico Pd,1999,Texas,1308,TX09702,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,2,0,2,4,7,5,2,0,5,2,2,0,0,23,4,0,0,1,1,0,0,0,0,0,0,8,0,2,0,2,4,1,0,1,0,2,1,1,0,0,13,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hico Pd,1998,Texas,1323,TX09702,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,3,3,7,3,4,0,22,3,2,1,0,40,5,0,0,1,1,0,0,0,0,0,0,8,0,2,0,3,3,1,0,1,0,5,3,2,1,0,18,5,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,1,0,0,0,0,1,2,1,1,0,8,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hico Pd,1997,Texas,1398,TX09702,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1,3,13,4,9,0,27,2,2,0,0,47,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,4,1,3,0,9,1,1,0,0,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
Hico Pd,1996,Texas,1376,TX09702,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,21,10,11,0,14,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,9,7,2,0,10,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
Hico Pd,1995,Texas,1347,TX09702,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,1,1,7,4,3,0,17,1,1,0,0,30,4,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,4,3,1,0,7,1,1,0,0,16,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,5,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0
