agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Centerville Police Department,2023,Ohio,25629,OH05701,0,0,0,0,0,6,6,0,0,0,0,0,0,62,3,0,2,1,56,38,24,12,2,259,62,60,0,2,427,0,6,12,359,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2022,Ohio,25249,OH05701,0,0,0,0,0,4,4,0,1,0,0,0,1,70,2,1,1,1,65,23,15,7,1,225,15,14,0,1,338,0,5,10,263,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2021,Ohio,23669,OH05701,0,0,0,0,0,2,2,0,5,0,0,0,5,60,1,0,2,6,51,17,8,8,1,225,14,12,1,1,323,0,9,16,256,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2020,Ohio,23670,OH05701,0,0,0,0,0,10,9,1,2,0,0,0,2,39,0,0,5,0,34,35,25,7,3,231,14,10,2,2,331,0,5,17,280,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2019,Ohio,23744,OH05701,0,0,0,0,0,5,5,0,1,0,1,0,0,68,1,1,7,0,59,37,20,11,6,242,6,4,0,2,359,0,9,15,285,300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,1,1,0,0,6,0,0,0,5,5
Centerville Police Department,2018,Ohio,23757,OH05701,0,0,0,0,0,3,3,0,0,0,0,0,0,53,2,0,3,0,48,30,17,11,2,252,10,5,0,5,348,0,5,8,292,300,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,2,2,4
Centerville Police Department,2017,Ohio,23782,OH05701,0,0,0,0,0,2,2,0,4,0,0,0,4,62,2,0,2,4,54,30,19,9,2,327,16,15,0,1,441,0,8,14,373,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,5,5
Centerville Police Department,2016,Ohio,23853,OH05701,0,0,0,0,0,0,0,0,3,0,0,0,3,79,1,1,7,1,69,41,16,16,9,290,21,17,2,2,434,0,10,13,352,365,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,6,0,0,1,5,6
Centerville Police Department,2015,Ohio,23888,OH05701,0,0,0,0,0,2,2,0,6,2,0,0,4,66,0,0,5,1,60,39,19,15,5,254,13,10,2,1,380,0,6,14,306,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2014,Ohio,23949,OH05701,0,0,0,0,0,3,3,0,5,3,0,0,2,61,0,3,4,8,46,84,62,17,5,270,23,21,1,1,446,0,15,23,377,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2013,Ohio,23954,OH05701,0,0,0,0,0,6,6,0,2,1,0,0,1,79,3,0,5,3,68,73,37,27,9,344,18,14,2,2,522,0,11,19,435,454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,7,0,0,0,0,10,0,0,0,9,9
Centerville Police Department,2012,Ohio,24107,OH05701,0,0,2,0,0,2,2,0,5,4,0,0,1,74,1,3,4,4,62,40,21,18,1,388,9,8,1,0,518,0,12,19,437,456,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,5,0,0,0,0,9,0,0,2,6,8
Centerville Police Department,2011,Ohio,24017,OH05701,0,0,1,0,0,3,3,0,0,0,0,0,0,104,0,2,2,1,99,68,37,25,6,356,9,5,1,3,540,0,5,8,433,441,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,1,2,0,10,1,1,0,0,16,0,0,1,14,15
Centerville Police Department,2010,Ohio,23999,OH05701,0,0,0,0,0,2,2,0,3,3,0,0,0,86,1,4,4,8,69,77,37,33,7,390,21,19,2,0,579,0,17,22,488,510,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,6,0,0,0,0,8,0,0,0,7,7
Centerville Police Department,2009,Ohio,22891,OH05701,0,0,1,0,0,1,1,0,5,0,0,1,4,64,0,2,6,1,55,54,30,23,1,354,12,10,0,2,490,0,9,15,420,435,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,1,7,8
Centerville Police Department,2008,Ohio,22926,OH05701,0,0,1,0,0,3,3,0,4,1,1,0,2,76,1,3,1,3,68,65,25,31,9,378,21,16,2,3,547,0,8,15,464,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,1,1,0,0,7,0,0,0,7,7
Centerville Police Department,2007,Ohio,23049,OH05701,0,0,0,0,0,1,1,0,7,4,1,0,2,68,1,1,1,0,65,114,80,29,5,429,19,15,2,2,638,0,3,11,562,573,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Centerville Police Department,2006,Ohio,23190,OH05701,0,0,0,0,0,4,4,0,3,2,0,0,1,64,0,1,5,0,58,72,24,44,4,554,21,18,2,1,718,0,6,13,647,660,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Centerville Police Department,2005,Ohio,23132,OH05701,0,0,0,0,0,4,4,0,7,3,0,0,4,83,1,3,4,4,71,84,36,37,11,387,25,21,3,1,590,0,12,23,496,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,2004,Ohio,23180,OH05701,0,0,0,0,0,4,4,0,3,2,0,0,1,83,0,8,1,0,74,80,47,26,7,491,27,23,2,2,688,0,9,16,598,614,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,0,0,6,0,0,1,5,6
Centerville Police Department,2003,Ohio,23101,OH05701,0,0,0,0,0,2,2,0,10,5,0,0,5,74,2,9,1,1,61,109,49,49,11,446,26,24,1,1,667,0,13,25,581,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3
Centerville Police Department,2002,Ohio,23162,OH05701,0,0,0,0,0,4,4,0,5,3,0,0,2,86,1,6,2,0,77,117,70,39,8,378,43,38,3,2,633,0,9,18,538,556,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,5,0,0,2,3,5
Centerville Police Department,2001,Ohio,23065,OH05701,0,0,1,0,0,2,2,0,7,1,0,0,6,102,0,4,4,5,89,90,51,27,12,420,27,24,2,1,648,0,13,22,537,559,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,5,0,0,0,0,12,0,0,4,6,10
Centerville Police Department,2000,Ohio,23024,OH05701,0,0,1,0,0,2,2,0,7,2,0,0,5,87,1,3,2,1,80,74,40,23,11,432,32,25,6,1,634,0,7,16,538,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,7,0,0,0,0,9,0,0,0,9,9
Centerville Police Department,1999,Ohio,23132,OH05701,0,0,3,1,0,5,4,1,10,4,1,0,5,92,1,3,0,2,86,137,94,29,14,493,33,22,11,0,771,0,6,22,663,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,4,0,0,0,4,4
Centerville Police Department,1998,Ohio,22336,OH05701,0,1,0,0,0,2,2,0,3,1,0,0,2,121,1,5,3,0,112,125,72,43,10,505,42,35,6,1,798,0,9,14,672,686,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,1,0,0,6,0,0,1,4,5
Centerville Police Department,1997,Ohio,21904,OH05701,0,0,4,0,0,2,2,0,7,3,0,0,4,119,1,1,0,2,115,152,71,73,8,520,62,49,12,1,862,0,4,13,734,747,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,4,2,0,2,0,8,1,1,0,0,16,0,0,1,11,12
Centerville Police Department,1996,Ohio,21879,OH05701,0,0,2,0,0,2,2,0,6,1,0,1,4,134,0,1,1,1,131,100,60,31,9,538,35,31,3,1,815,0,3,11,673,684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,1,1,0,0,10,0,0,0,9,9
Centerville Police Department,1995,Ohio,21836,OH05701,0,0,0,0,0,0,0,0,3,1,0,0,2,137,1,0,1,3,132,126,87,26,13,500,40,27,7,6,806,0,5,8,666,674,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,4,2,2,0,9,1,1,0,0,17,0,0,2,14,16
Centerville Police Department,1994,Ohio,21729,OH05701,0,0,2,0,0,2,2,0,4,2,0,1,1,142,2,4,2,2,132,144,96,35,13,466,43,29,14,0,801,0,10,16,653,669,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11,2,2,0,0,15,0,0,1,14,15
Centerville Police Department,1993,Ohio,21708,OH05701,0,0,0,0,0,5,5,0,7,0,0,1,6,175,3,3,2,5,162,134,90,36,8,525,35,27,7,1,881,0,13,25,694,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,9,0,0,0,9,9
Centerville Police Department,1992,Ohio,21409,OH05701,0,0,3,0,0,2,2,0,3,1,0,1,1,144,1,2,2,2,137,129,69,41,19,479,30,23,5,2,787,0,7,12,638,650,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,5,0,0,0,0,9,0,0,1,8,9
Centerville Police Department,1991,Ohio,21260,OH05701,0,0,0,0,0,2,2,0,5,4,0,1,0,122,4,2,2,0,114,155,103,36,16,515,33,23,9,1,832,0,8,15,703,718,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,1,1,0,0,11,0,0,0,10,10
Centerville Police Department,1990,Ohio,21082,OH05701,0,0,0,0,0,0,0,0,2,0,1,1,0,123,2,1,5,5,110,121,76,27,18,491,31,23,5,3,768,0,13,15,643,658,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,1,0,1,0,11,0,0,1,10,11
Centerville Police Department,1989,Ohio,21313,OH05701,0,0,0,0,1,4,3,1,7,4,0,1,2,145,4,2,5,4,130,121,76,28,17,636,31,22,3,6,945,0,15,26,788,814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,10,0,0,0,0,13,0,0,0,12,12
Centerville Police Department,1988,Ohio,19925,OH05701,0,0,2,0,0,1,1,0,2,2,0,0,0,128,4,1,6,0,117,113,65,32,16,567,21,18,3,0,832,0,11,14,701,715,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,4,4,0,0,11,0,0,1,9,10
Centerville Police Department,1987,Ohio,19637,OH05701,0,0,4,1,0,1,0,1,11,7,0,0,4,84,8,2,1,2,71,77,40,31,6,526,36,22,6,8,736,0,13,26,639,665,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,1,1,0,0,6,0,0,1,2,3
Centerville Police Department,1986,Ohio,19579,OH05701,0,0,1,0,0,2,2,0,5,1,0,2,2,39,0,0,2,5,32,98,70,19,9,457,25,18,5,2,626,0,7,14,580,594,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,2,0,0,9,0,0,2,6,8
Centerville Police Department,1985,Ohio,19120,OH05701,0,0,1,0,0,2,1,1,0,0,0,0,0,39,4,1,0,2,32,127,94,21,12,483,15,10,3,2,666,0,7,9,625,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,4
Centerville Police Department,1984,Ohio,19135,OH05701,0,0,2,0,0,0,0,0,2,1,0,0,1,19,1,1,2,0,15,129,90,16,23,479,19,15,4,0,648,0,4,6,627,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,4,0,0,0,4,4
Centerville Police Department,1983,Ohio,18916,OH05701,0,0,2,0,0,0,0,0,3,1,2,0,0,28,1,0,1,5,21,87,59,14,14,434,16,10,4,2,568,0,7,10,537,547,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,5,0,0,1,4,5
Centerville Police Department,1982,Ohio,18996,OH05701,0,0,1,0,0,1,1,0,3,1,0,0,2,40,0,2,5,7,26,200,141,36,23,478,21,13,2,6,743,0,14,18,699,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,1981,Ohio,18969,OH05701,0,0,1,0,0,0,0,0,5,2,0,0,3,35,7,2,5,4,17,119,63,32,24,453,19,12,3,4,631,0,18,23,591,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,1980,Ohio,18953,OH05701,0,0,0,0,0,2,2,0,4,2,0,0,2,44,1,1,6,4,32,168,108,42,18,520,23,18,5,0,761,0,12,18,711,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,1979,Ohio,16250,OH05701,0,0,2,0,0,2,1,1,5,2,1,0,2,55,1,1,3,4,46,158,84,41,33,540,31,21,6,4,791,0,9,16,729,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Police Department,1978,Ohio,18200,OH05701,0,0,3,0,0,0,0,0,4,4,0,0,0,43,0,0,4,5,34,127,84,15,28,491,15,11,0,4,680,0,9,13,633,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
