agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Yell County Sheriff's Office,2023,Arkansas,12685,AR07500,0,0,0,1,0,2,2,0,1,1,0,0,0,116,5,4,13,20,74,14,8,2,4,54,11,6,3,2,199,0,42,46,79,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yell County Sheriff's Office,2022,Arkansas,12719,AR07500,0,0,0,0,0,13,13,0,3,0,0,0,3,179,15,9,18,45,92,28,17,11,0,79,13,10,3,0,315,0,87,103,120,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yell County Sheriff's Office,2021,Arkansas,12938,AR07500,0,0,0,0,1,7,7,0,0,0,0,0,0,149,17,5,11,14,102,34,19,15,0,71,21,13,7,1,283,0,47,54,126,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yell County Sheriff's Office,2020,Arkansas,13140,AR07500,0,0,0,2,0,10,9,1,2,0,0,1,1,174,9,3,11,16,135,48,23,22,3,88,15,10,5,0,339,0,39,53,151,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yell County Sheriff's Office,2019,Arkansas,12626,AR07500,0,0,0,0,0,5,5,0,0,0,0,0,0,124,2,2,11,10,99,66,46,18,2,90,21,12,5,4,306,0,25,30,177,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yell County Sheriff's Office,2018,Arkansas,12648,AR07500,0,0,0,1,0,8,8,0,3,0,0,0,3,126,8,7,8,9,94,53,26,25,2,105,24,13,8,3,320,0,32,44,182,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yell County Sheriff's Office,2017,Arkansas,12636,AR07500,0,0,0,3,0,16,16,0,1,1,0,0,0,188,17,6,3,19,143,69,40,23,6,106,29,16,8,5,412,0,45,65,204,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yell County Sheriff's Office,2016,Arkansas,12787,AR07500,0,0,0,3,0,3,3,0,1,0,0,0,1,160,5,0,2,18,135,77,50,23,4,120,28,9,10,9,392,0,25,32,225,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yell County Sheriff's Office,2015,Arkansas,12965,AR07500,0,0,0,0,0,11,10,1,1,0,0,0,1,137,7,2,1,28,99,52,26,22,4,119,6,3,3,0,326,0,38,50,177,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yell County Sheriff's Office,2014,Arkansas,12895,AR07500,0,0,0,1,1,14,14,0,2,1,0,0,1,97,4,1,2,16,74,73,40,25,8,145,17,11,5,1,350,0,23,40,235,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
