agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Cudahy Pd,2017,California,24146,CA01917,0,0,3,3,0,29,12,3,2,12,103,15,4,5,18,61,41,27,12,2,93,80,76,4,0,349,42,0,0,2,2,0,6,2,2,0,2,86,9,3,3,12,59,8,6,2,0,7,3,3,0,0,112,27,0,0,0,0,0,3,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,1
Cudahy Pd,2016,California,24411,CA01917,3,0,9,9,0,25,4,2,2,17,107,10,5,12,12,68,41,25,14,2,127,78,72,5,1,390,39,1,0,6,6,0,2,0,1,0,1,80,5,2,12,11,50,6,3,3,0,18,6,6,0,0,119,30,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cudahy Pd,2015,California,24410,CA01917,1,0,6,6,0,22,3,4,2,13,129,11,7,18,13,80,48,32,15,1,177,82,73,4,5,465,49,0,0,2,2,0,4,0,2,0,2,93,0,2,18,13,60,9,4,4,1,79,7,6,1,0,194,33,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,4,0
Cudahy Pd,2014,California,24175,CA01917,0,0,4,4,0,22,9,4,1,8,123,28,5,11,11,68,52,20,28,4,207,73,65,6,2,481,55,0,0,3,3,0,6,2,0,1,3,90,10,4,10,10,56,8,1,7,0,71,8,5,1,2,186,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,1,0,1,0,12,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0
Cudahy Pd,2013,California,24091,CA01917,0,0,4,4,0,38,8,4,4,22,117,10,12,18,29,48,64,36,24,4,174,82,79,2,1,479,69,0,0,0,0,0,11,4,1,0,6,91,2,13,9,25,42,12,5,7,0,77,5,5,0,0,196,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,11,1,1,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
Cudahy Pd,2012,California,24201,CA01917,0,0,1,1,0,57,17,7,0,33,153,26,13,25,29,60,50,29,19,2,219,78,76,2,0,558,93,0,0,1,1,0,16,3,1,0,12,104,7,7,19,24,47,8,6,2,0,74,15,14,1,0,218,57,0,0,0,0,0,2,0,1,0,1,4,0,1,0,2,1,1,1,0,0,13,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Cudahy Pd,2011,California,24085,CA01917,0,0,7,2,5,60,13,4,8,35,154,25,7,28,40,54,49,24,23,2,195,127,124,3,0,592,100,0,0,2,1,1,16,3,0,3,10,119,3,6,16,38,56,14,7,6,1,91,6,6,0,0,248,63,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,3,1,0,1,0,15,0,0,0,0,21,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0
Cudahy Pd,2010,California,23805,CA01917,4,0,6,4,2,65,17,6,6,36,231,22,13,31,20,145,68,37,27,4,289,118,98,20,0,781,86,1,0,5,3,2,12,1,2,4,5,133,5,8,20,14,86,10,2,8,0,66,5,4,1,0,232,47,0,0,0,0,0,0,0,0,0,0,12,1,3,1,0,7,1,0,1,0,16,0,0,0,0,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cudahy Pd,2009,California,24337,CA01917,2,0,4,4,0,66,21,7,3,35,213,20,16,33,9,135,55,41,8,6,276,169,139,30,0,785,78,2,0,3,3,0,10,3,1,0,6,162,5,11,21,5,120,1,1,0,0,93,6,6,0,0,277,42,1,0,0,0,0,2,2,0,0,0,19,0,3,2,0,14,0,0,0,0,26,0,0,0,0,48,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,0,1,0,4,1
Cudahy Pd,2008,California,24541,CA01917,2,0,8,6,2,60,19,8,1,32,215,31,21,36,6,121,44,28,15,1,206,182,139,42,1,717,94,0,0,7,5,2,15,1,1,0,13,121,8,13,21,6,73,4,2,2,0,60,7,7,0,0,214,48,0,0,0,0,0,3,0,0,0,3,15,2,6,0,0,7,3,2,1,0,15,0,0,0,0,36,8,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1
