agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Johnson County Sheriff's Office,2023,Kansas,23741,KS04600,0,0,0,0,0,6,6,0,0,0,0,0,0,299,21,6,17,9,246,50,34,13,3,181,27,8,14,5,563,0,53,59,258,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,2022,Kansas,23568,KS04600,0,0,0,0,1,10,10,0,1,0,0,0,1,262,7,1,20,5,229,19,12,7,0,192,23,16,4,3,508,0,33,44,234,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,2021,Kansas,26689,KS04600,0,0,0,0,0,8,8,0,2,2,0,0,0,321,14,6,24,12,265,117,13,21,83,207,31,15,14,2,686,0,56,66,355,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,2020,Kansas,22126,KS04600,0,0,27,1,0,15,14,1,1,1,0,0,0,291,16,9,15,19,232,40,14,18,8,240,39,14,16,9,627,0,59,76,319,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,2019,Kansas,22271,KS04600,0,0,0,0,0,10,9,1,2,1,0,0,1,215,9,5,4,20,177,24,9,14,1,163,33,17,11,5,447,0,38,50,220,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,2018,Kansas,20897,KS04600,0,0,0,0,0,6,5,1,1,0,0,0,1,273,19,2,19,14,219,33,13,19,1,146,24,11,7,6,483,0,54,61,203,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,2017,Kansas,22234,KS04600,0,0,20,0,0,9,9,0,3,1,1,0,1,244,12,2,15,6,209,76,36,37,3,213,32,12,11,9,577,0,35,47,321,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,2016,Kansas,19719,KS04600,0,0,0,0,0,9,9,0,2,2,0,0,0,302,6,4,13,6,273,53,28,24,1,152,24,14,6,4,542,0,29,40,229,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,2015,Kansas,21881,KS04600,0,0,0,1,0,7,7,0,2,1,1,0,0,210,5,3,17,9,176,66,34,28,4,131,24,13,8,3,441,0,34,44,221,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,2014,Kansas,22642,KS04600,0,0,0,0,0,18,18,0,0,0,0,0,0,230,11,6,9,10,194,57,29,25,3,154,30,23,4,3,489,0,36,54,241,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,2013,Kansas,22046,KS04600,0,0,0,1,0,5,5,0,0,0,0,0,0,253,5,7,7,9,225,61,40,16,5,167,25,7,9,9,512,0,28,34,253,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,2012,Kansas,22653,KS04600,0,0,0,1,0,6,6,0,1,1,0,0,0,284,10,10,16,5,243,90,62,23,5,177,22,15,6,1,581,0,41,49,289,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson County Sheriff's Office,2011,Kansas,21798,KS04600,0,0,0,0,0,7,6,1,0,0,0,0,0,238,8,8,12,3,207,73,54,13,6,190,18,6,9,3,526,0,31,38,281,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
