agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Huntington Beach Police Department,2023,California,192292,CA03010,0,0,0,4,0,55,53,2,92,9,11,14,58,1391,54,75,112,24,1126,469,220,207,42,3108,332,205,91,36,5451,0,265,416,3909,4325,0,0,2,2,0,0,0,0,0,0,11,1,0,2,0,8,2,0,2,0,7,33,26,5,2,55,0,3,5,42,47
Huntington Beach Police Department,2022,California,194618,CA03010,0,1,0,3,0,68,65,3,108,25,11,11,61,1551,66,86,137,26,1236,494,247,205,42,3369,501,300,148,53,6094,0,315,494,4364,4858,0,0,2,2,0,0,0,0,0,0,8,0,3,1,0,4,0,0,0,0,14,38,31,6,1,62,0,4,6,52,58
Huntington Beach Police Department,2021,California,,CA03010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huntington Beach Police Department,2020,California,200128,CA03010,0,0,71,3,0,70,68,2,107,18,15,15,59,1430,62,88,131,32,1117,480,255,196,29,3007,441,239,164,38,5538,0,313,493,3928,4421,0,0,2,2,0,1,1,0,0,0,8,0,1,0,0,7,1,0,1,0,7,34,32,2,0,53,0,1,4,42,46
Huntington Beach Police Department,2019,California,201843,CA03010,0,0,71,2,0,61,58,3,99,12,9,14,64,1307,41,63,97,23,1083,535,285,203,47,3280,329,211,85,33,5613,0,224,386,4144,4530,0,0,0,0,0,1,0,0,0,1,9,3,0,0,0,6,0,0,0,0,3,31,26,5,0,44,0,3,4,34,38
Huntington Beach Police Department,2018,California,203428,CA03010,0,0,71,1,0,83,76,7,106,18,11,7,70,1393,49,60,102,28,1154,525,285,194,46,3158,310,203,73,34,5576,0,239,429,3993,4422,0,0,0,0,0,2,0,1,0,1,6,1,0,1,0,4,2,1,1,0,11,35,28,6,1,56,0,2,4,48,52
Huntington Beach Police Department,2017,California,202244,CA03010,0,0,80,2,0,75,73,2,95,27,8,10,50,1478,55,86,115,33,1189,617,261,288,68,3283,385,233,115,37,5935,0,289,461,4285,4746,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,2,4,1,3,0,13,32,26,4,2,53,0,1,2,49,51
Huntington Beach Police Department,2016,California,204071,CA03010,0,0,32,2,0,55,53,2,76,16,6,8,46,1368,32,84,88,25,1139,650,322,266,62,3466,411,275,96,40,6028,0,229,362,4527,4889,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,26,36,33,3,0,66,0,0,1,64,65
Huntington Beach Police Department,2015,California,203233,CA03010,0,0,62,0,0,52,49,3,117,23,11,10,73,1501,30,82,118,21,1250,723,291,363,69,3846,373,262,83,28,6612,0,251,420,4942,5362,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,4,1,0,1,0,13,30,24,6,0,49,0,0,1,44,45
Huntington Beach Police Department,2014,California,199152,CA03010,0,0,73,1,0,45,44,1,100,12,12,2,74,1511,42,62,109,32,1266,643,262,310,71,3295,300,196,66,38,5895,0,245,391,4238,4629,0,0,5,4,1,0,0,0,0,0,3,0,0,0,0,3,4,0,4,0,13,30,26,4,0,55,0,0,5,47,52
