agency,year,state,population,ORI,act_all_crimes,clr_all_crimes,clr_18_all_crimes,unfound_all_crimes,act_aggravated_assault,tot_clr_aggravated_assault,clr_18_aggravated_assault,unfound_aggravated_assault,act_assault_total,tot_clr_assault_total,clr_18_assault_total,unfound_assault_total,act_gun_assault,tot_clr_gun_assault,clr_18_gun_assault,unfound_gun_assault,act_knife_assault,tot_clr_knife_assault,clr_18_knife_assault,unfound_knife_assault,act_other_weapon_assault,tot_clr_other_weapon_assault,clr_18_other_weapon_assault,unfound_other_weapon_assault,act_simple_assault,tot_clr_simple_assault,clr_18_simple_assault,unfound_simple_assault,act_hand_feet_assault,tot_clr_hand_feet_assault,clr_18_hand_feet_assault,unfound_hand_feet_assault,act_burglary_total,tot_clr_burglary_total,clr_18_burglary_total,unfound_burglary_total,act_attempted_burglary,tot_clr_attempted_burglary,clr_18_attempted_burglary,unfound_attempted_burglary,act_burg_force_entry,tot_clr_burg_force_entry,clr_18_burg_force_entry,unfound_burg_force_entry,act_burg_no_force_entry,tot_clr_burg_no_force_entry,clr_18_burg_no_force_entry,unfound_burg_no_force_entry,act_mtr_vhc_theft_total,tot_clr_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,unfound_mtr_vhc_theft_total,act_manslaughter,tot_clr_manslaughter,clr_18_manslaughter,unfound_manslaughter,act_murder,tot_clr_murder,clr_18_murder,unfound_murder,officers_assaulted,officers_killed_by_accident,officers_killed_by_felony,act_rape_total,tot_clr_rape_total,clr_18_rape_total,unfound_rape_total,act_attempted_rape,tot_clr_attempted_rape,clr_18_attempted_rape,unfound_attempted_rape,act_force_rape,tot_clr_force_rape,clr_18_force_rape,unfound_force_rape,act_robbery_total,tot_clr_robbery_total,clr_18_robbery_total,unfound_robbery_total,act_gun_robbery,tot_clr_gun_robbery,clr_18_gun_robbery,unfound_gun_robbery,act_knife_robbery,tot_clr_knife_robbery,clr_18_knife_robbery,unfound_knife_robbery,act_other_weapon_robbery,tot_clr_other_weapon_robbery,clr_18_other_weapon_robbery,unfound_other_weapon_robbery,act_strong_arm_robbery,tot_clr_strong_arm_robbery,clr_18_strong_arm_robbery,unfound_strong_arm_robbery,act_theft_total,tot_clr_theft_total,clr_18_theft_total,unfound_theft_total,act_auto_theft,tot_clr_auto_theft,clr_18_auto_theft,unfound_auto_theft,act_other_vhc_theft,tot_clr_other_vhc_theft,clr_18_other_vhc_theft,unfound_other_vhc_theft,act_truck_bus_theft,tot_clr_truck_bus_theft,clr_18_truck_bus_theft,unfound_truck_bus_theft
La Conner Pd,2e3,Washington,761,WA02906,55,28,9,0,1,1,1,0,11,11,2,0,0,0,0,0,1,1,1,0,0,0,0,0,10,10,1,0,0,0,0,0,7,3,3,0,0,0,0,0,2,1,1,0,5,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,4,0,1,0,0,0,1,0,0,0,0,0,0,0
La Conner Pd,1999,Washington,782,WA02906,52,29,4,0,1,1,0,0,15,15,2,0,0,0,0,0,1,1,0,0,0,0,0,0,14,14,2,0,0,0,0,0,6,3,0,0,0,0,0,0,2,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
La Conner Pd,1998,Washington,773,WA02906,65,19,7,0,1,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6,2,0,0,0,0,0,3,3,2,0,0,1,1,0,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,9,3,0,0,0,0,0,1,1,0,0,0,0,0,0
La Conner Pd,1997,Washington,787,WA02906,83,39,11,0,1,0,0,0,20,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,19,15,2,0,0,0,0,0,7,2,0,0,0,0,0,0,5,2,0,0,2,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,19,6,0,3,2,2,0,0,0,0,0,1,1,1,0
La Conner Pd,1996,Washington,777,WA02906,117,48,7,1,3,0,0,0,21,14,2,0,0,0,0,0,2,0,0,0,1,0,0,0,18,14,2,0,0,0,0,0,20,5,2,1,3,1,1,0,10,1,0,1,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26,3,0,1,0,0,0,0,0,0,0,0,0,0,0
La Conner Pd,1995,Washington,763,WA02906,102,35,13,6,0,0,0,0,18,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,6,0,0,0,0,0,6,3,1,1,1,1,0,0,2,0,0,0,3,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,19,6,4,1,0,0,0,0,0,0,0,1,0,0,1
La Conner Pd,1994,Washington,726,WA02906,134,57,18,6,0,0,0,0,30,23,7,1,0,0,0,0,0,0,0,0,0,0,0,0,30,23,7,1,0,0,0,0,15,2,0,1,1,1,0,0,7,1,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,32,11,4,0,0,0,0,1,0,0,0,0,0,0,0
La Conner Pd,1993,Washington,715,WA02906,118,45,26,4,0,0,0,1,9,8,3,2,0,0,0,0,0,0,0,1,0,0,0,0,9,8,3,1,0,0,0,0,13,6,5,1,2,1,1,0,2,2,2,0,9,3,2,1,7,4,3,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86,26,15,0,4,2,2,0,2,1,0,1,1,1,1,0
La Conner Pd,1992,Washington,691,WA02906,147,63,14,17,2,2,0,2,27,27,8,4,1,2,0,1,1,0,0,0,0,0,0,0,25,25,8,2,0,0,0,1,11,4,1,3,0,1,0,1,5,1,1,0,6,2,0,2,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,26,4,6,4,4,1,3,0,0,0,0,1,1,0,0
La Conner Pd,1991,Washington,676,WA02906,57,22,3,4,2,0,0,0,7,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1,0,0,0,6,0,0,1,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,17,2,2,0,0,0,0,1,1,0,0,0,0,0,1
