agency,year,state,population,ORI,officers_killed_by_accident,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_aggravated_assault,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_theft_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_all_fields,clr_murder,clr_18_murder,clr_manslaughter,clr_18_manslaughter,clr_rape_total,clr_18_rape_total,clr_force_rape,clr_18_force_rape,clr_attempted_rape,clr_18_attempted_rape,clr_robbery_total,clr_18_robbery_total,clr_gun_robbery,clr_18_gun_robbery,clr_knife_robbery,clr_18_knife_robbery,clr_other_weapon_robbery,clr_18_other_weapon_robbery,clr_strong_arm_robbery,clr_18_strong_arm_robbery,clr_assault_total,clr_18_assault_total,clr_aggravated_assault,clr_18_aggravated_assault,clr_gun_assault,clr_18_gun_assault,clr_knife_assault,clr_18_knife_assault,clr_other_weapon_assault,clr_18_other_weapon_assault,clr_hand_feet_assault,clr_18_hand_feet_assault,clr_simple_assault,clr_18_simple_assault,clr_burglary_total,clr_18_burglary_total,clr_burg_force_entry,clr_18_burg_force_entry,clr_burg_no_force_entry,clr_18_burg_no_force_entry,clr_attempted_burglary,clr_18_attempted_burglary,clr_theft_total,clr_18_theft_total,clr_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,clr_auto_theft,clr_18_auto_theft,clr_truck_bus_theft,clr_18_truck_bus_theft,clr_other_vhc_theft,clr_18_other_vhc_theft,clr_all_fields,clr_18_all_fields,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_aggravated_assault,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_theft_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_all_fields
Pelican Bay Police Department,1993,Texas,1305,TX22048,0,0,0,0,0,0,0,0,0,0,0,0,0,68,15,4,3,2,6,53,19,13,4,2,29,4,4,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,15,1,4,1,3,0,2,0,6,0,53,3,3,0,3,0,0,0,0,0,5,2,2,0,2,0,0,0,0,0,78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,3
Pelican Bay Police Department,1994,Texas,1330,TX22048,0,0,0,0,0,1,0,1,1,0,0,0,1,41,9,0,2,7,0,32,21,14,7,0,20,0,0,0,0,84,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,5,9,1,0,0,2,1,7,0,0,0,32,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,45,6,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,5,2,1,1,0,1,0,0,0,0,9
Pelican Bay Police Department,1995,Texas,1353,TX22048,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,1,0,2,46,18,9,9,0,31,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,3,0,0,0,1,0,0,0,2,0,43,6,4,1,2,0,2,1,0,0,9,4,0,0,0,0,0,0,0,0,59,11,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,7,5,0,5,0,2,1,1,0,0,16
Pelican Bay Police Department,1996,Texas,1382,TX22048,0,0,2,0,0,0,0,0,0,0,0,0,0,53,2,0,0,2,0,51,25,6,16,3,38,1,1,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,1,0,0,0,0,0,1,0,0,0,38,6,2,2,0,0,2,2,0,0,6,0,1,1,1,1,0,0,0,0,48,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,1,1,0,0,0,0,5
Pelican Bay Police Department,1997,Texas,1404,TX22048,0,0,1,0,0,0,0,0,0,0,0,0,0,44,7,2,1,3,1,37,13,6,7,0,33,2,2,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,7,1,3,1,1,0,2,0,1,0,18,1,3,2,3,2,0,0,0,0,7,0,1,1,1,1,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,3
Pelican Bay Police Department,1998,Texas,1506,TX22048,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,1,0,1,2,30,15,12,1,2,19,6,2,0,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,2,0,0,0,0,0,0,0,2,0,23,2,6,1,4,0,1,0,1,1,7,2,2,0,1,0,0,0,1,0,40,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
Pelican Bay Police Department,1999,Texas,1597,TX22048,0,0,2,0,0,0,0,0,0,0,0,0,0,41,4,0,2,1,1,37,26,15,9,2,39,1,1,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,5,0,0,0,2,0,2,0,1,0,25,3,4,1,1,1,2,0,1,0,5,0,1,0,1,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,3
Pelican Bay Police Department,2000,Texas,1505,TX22048,0,0,2,0,0,0,0,0,1,1,0,0,0,29,3,0,0,3,0,26,15,7,7,1,24,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,1,0,0,0,13,1,2,0,2,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelican Bay Police Department,2001,Texas,1539,TX22048,0,0,0,0,0,1,1,0,0,0,0,0,0,41,10,0,5,5,0,31,20,12,6,2,22,5,5,0,0,89,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,2,1,0,0,1,0,1,1,0,0,23,5,6,0,6,0,0,0,0,0,15,0,3,0,3,0,0,0,0,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Pelican Bay Police Department,2002,Texas,1572,TX22048,0,0,2,0,0,7,5,2,0,0,0,0,0,22,8,1,3,4,0,14,5,1,4,0,3,1,1,0,0,38,0,0,0,0,6,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,21,4,6,3,1,0,3,2,2,1,0,0,15,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,31,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,6
