agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Decatur Police Department,2017,Georgia,23378,GA04401,0,0,2,2,0,27,7,1,0,19,122,5,3,2,1,111,63,37,23,3,441,27,25,0,2,682,11,0,0,1,1,0,14,3,0,0,11,89,3,4,1,2,79,5,1,4,0,69,5,5,0,0,183,10,0,0,0,0,0,2,1,0,0,1,7,0,0,0,0,7,1,1,0,0,5,2,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,0,0,17,0
Decatur Police Department,2016,Georgia,22449,GA04401,1,0,2,2,0,26,10,1,1,14,89,6,3,1,2,77,85,41,38,6,404,36,35,0,1,643,12,1,0,1,1,0,9,2,1,1,5,53,0,1,0,0,52,13,5,6,2,39,3,3,0,0,119,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,1,1,1,1,0,0,0,0,6,0,0,0,2,2,0,1,0,0,0,1,5,0,0,0,0,5,2,1,1,0,8,10,10,0,0,28,0
Decatur Police Department,2015,Georgia,20628,GA04401,0,0,1,1,0,12,8,0,0,4,91,9,2,1,1,78,121,67,45,9,532,61,55,0,6,818,13,0,0,1,1,0,6,5,0,0,1,72,2,2,1,3,64,13,7,5,1,70,3,2,0,1,165,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,3,1,2,0,11,10,10,0,0,29,1
Decatur Police Department,2014,Georgia,20241,GA04401,1,0,0,0,0,18,7,1,0,10,92,1,2,5,3,81,94,39,45,10,482,47,44,0,3,734,11,1,0,0,0,0,11,3,0,0,8,76,3,1,3,1,68,9,6,2,1,82,3,3,0,0,182,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,2,2,0,0,0,0,2,1,0,1,0,17,8,8,0,0,32,0
Decatur Police Department,2013,Georgia,20001,GA04401,1,0,0,0,0,28,17,0,1,10,99,2,6,2,1,88,127,82,37,8,528,35,33,0,2,818,11,1,0,1,1,0,8,4,0,0,4,70,0,4,2,1,63,13,11,2,0,57,6,6,0,0,156,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,3,1,0,0,2,3,0,0,0,0,3,5,0,4,1,17,1,1,0,0,29,0
Decatur Police Department,2012,Georgia,19764,GA04401,0,0,0,0,0,25,7,3,0,15,102,2,5,3,4,88,92,49,32,11,498,62,57,0,5,779,14,0,0,1,1,0,10,2,1,1,6,83,2,5,3,4,69,10,6,4,0,94,5,5,0,0,203,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,2,2,0,2,0,18,9,9,0,0,33,0
Decatur Police Department,2011,Georgia,19590,GA04401,0,0,1,1,0,21,10,1,0,10,85,0,4,2,1,78,115,61,42,12,421,48,45,1,2,691,7,0,0,0,0,0,11,2,0,0,9,74,0,3,3,1,67,26,15,11,0,99,7,6,1,0,217,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,6,0,0,0,0,8,0,0,0,1,1,0,5,2,0,0,3,3,0,0,0,0,3,1,0,1,0,17,8,7,1,0,35,0
Decatur Police Department,2010,Georgia,19335,GA04401,1,0,2,2,0,21,6,0,0,15,111,1,2,6,2,100,100,59,29,12,431,46,45,0,1,712,11,1,0,3,2,1,11,4,0,0,7,91,0,2,5,2,82,19,13,5,1,73,6,5,0,1,204,9,0,0,0,0,0,4,1,0,0,3,10,0,0,2,0,8,1,1,0,0,7,0,0,0,0,22,2,0,0,2,2,0,2,1,0,0,1,7,1,0,0,0,6,4,2,2,0,18,7,7,0,0,40,1
Decatur Police Department,2009,Georgia,19071,GA04401,1,0,4,3,1,26,5,0,1,20,151,20,5,2,5,119,168,92,54,22,529,75,70,0,5,954,32,0,0,4,3,1,11,1,0,1,9,123,14,5,2,6,96,25,15,10,0,91,8,7,0,1,262,27,0,0,0,0,0,1,0,0,0,1,8,0,0,0,1,7,0,0,0,0,6,0,0,0,0,15,1,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,5,6,0,5,1,27,8,8,0,0,49,0
Decatur Police Department,2008,Georgia,19287,GA04401,1,0,1,0,1,35,16,1,3,15,133,3,3,5,0,122,200,113,70,17,626,69,66,0,3,1065,11,3,0,0,0,0,16,7,1,2,6,91,0,2,4,0,85,19,12,7,0,78,19,19,0,0,226,6,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,0,0,5,1,1,0,0,10,0,0,0,2,2,0,5,1,1,1,2,4,0,0,0,1,3,4,1,3,0,23,11,11,0,0,49,1
