agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Moraine Police Department,2023,Ohio,6639,OH05709,0,0,0,7,0,11,11,0,5,5,0,0,0,226,6,2,15,2,201,26,16,9,1,471,32,27,1,4,778,0,25,48,529,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraine Police Department,2022,Ohio,6540,OH05709,0,0,0,1,0,13,12,1,7,3,0,2,2,237,11,11,9,1,205,29,16,13,0,363,38,29,0,9,688,0,32,53,430,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraine Police Department,2021,Ohio,6518,OH05709,0,0,0,0,0,9,9,0,12,4,2,2,4,251,4,6,28,3,210,40,17,22,1,329,31,11,0,20,672,0,41,62,400,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraine Police Department,2020,Ohio,6478,OH05709,0,0,0,0,0,5,5,0,7,3,0,1,3,189,12,4,14,2,157,52,28,24,0,348,31,13,1,17,632,0,32,44,431,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraine Police Department,2019,Ohio,6455,OH05709,0,0,0,3,0,7,7,0,12,4,2,0,6,205,5,3,9,2,186,45,26,15,4,451,20,8,1,11,743,0,19,41,516,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraine Police Department,2018,Ohio,6460,OH05709,0,0,0,0,0,8,7,1,9,4,0,0,5,137,2,8,10,7,110,53,32,20,1,323,16,5,0,11,546,0,27,44,392,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraine Police Department,2017,Ohio,6360,OH05709,0,0,0,0,0,8,8,0,9,5,0,1,3,235,3,2,4,0,226,60,32,22,6,456,25,24,1,0,793,0,9,26,541,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraine Police Department,2016,Ohio,6385,OH05709,0,0,0,1,0,14,14,0,10,7,0,0,3,217,1,3,5,0,208,82,49,29,4,565,37,31,4,2,926,0,9,34,684,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraine Police Department,2015,Ohio,6378,OH05709,0,0,0,0,0,7,6,1,21,5,2,3,11,206,1,3,3,0,199,87,33,48,6,548,11,11,0,0,880,0,7,35,646,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraine Police Department,2014,Ohio,6331,OH05709,0,0,0,0,0,4,4,0,9,3,1,0,5,200,1,1,4,1,193,88,56,30,2,633,16,14,1,1,950,0,7,20,737,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
