agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Fairview Police Department,2016,Oregon,9350,OR02604,0,0,0,0,0,5,5,0,3,1,0,0,2,99,2,3,4,4,86,22,9,13,0,190,77,62,14,1,396,0,13,21,289,310,0,0,2,2,0,1,0,0,0,1,58,1,3,0,4,50,3,1,2,0,13,6,5,1,0,83,0,8,11,22,33,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,5,0,0,0,0,1,0,0,0,0,8,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairview Police Department,2015,Oregon,,OR02604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairview Police Department,2014,Oregon,9237,OR02604,0,0,3,0,0,3,3,0,5,2,0,1,2,71,0,3,6,5,57,29,11,15,3,181,32,21,6,5,321,0,14,22,242,264,0,0,1,1,0,3,1,0,1,1,42,0,2,1,2,37,2,0,2,0,23,0,0,0,0,71,0,5,9,25,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,5,0,0,0,0,8,0,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,2,3
Fairview Police Department,2013,Oregon,9225,OR02604,0,0,2,1,0,4,2,2,2,0,1,0,1,53,0,3,0,4,46,24,11,13,0,193,31,19,9,3,308,0,7,14,248,262,0,0,1,1,0,1,0,0,0,1,37,0,2,0,2,33,2,2,0,0,16,4,2,1,1,61,0,4,6,22,28,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,5,1,1,0,0,2,0,0,0,0,9,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairview Police Department,2012,Oregon,9141,OR02604,0,0,2,0,0,2,2,0,2,1,0,0,1,67,0,1,3,5,58,38,17,20,1,230,42,30,11,1,381,0,9,13,310,323,0,0,0,0,0,0,0,0,0,0,45,0,1,2,4,38,1,0,1,0,17,4,4,0,0,67,0,7,7,22,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fairview Police Department,2011,Oregon,9015,OR02604,0,0,0,0,0,4,3,1,1,0,0,0,1,56,0,1,1,3,51,58,24,29,5,156,37,21,12,4,312,0,5,10,251,261,0,0,0,0,0,1,0,0,0,1,32,0,0,1,1,30,8,2,6,0,8,3,3,0,0,52,0,2,3,19,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,2,0,2,0,0,0,0,0,0,7,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Fairview Police Department,2010,Oregon,,OR02604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairview Police Department,2009,Oregon,10080,OR02604,0,0,0,0,0,3,3,0,5,1,1,0,3,99,1,3,0,3,92,47,24,21,2,244,34,27,5,2,432,0,7,15,325,340,0,0,1,1,0,2,1,1,0,0,63,0,2,0,1,60,5,5,0,0,21,0,0,0,0,92,0,3,6,26,32,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,11,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Fairview Police Department,2008,Oregon,10046,OR02604,0,0,0,0,0,3,3,0,4,0,0,0,4,76,0,3,1,3,69,48,24,24,0,194,40,22,18,0,365,0,7,14,282,296,0,0,1,1,0,0,0,0,0,0,51,0,3,1,2,45,1,1,0,0,7,2,2,0,0,62,0,6,7,10,17,0,0,1,1,0,0,0,0,0,0,5,0,1,0,0,4,0,0,0,0,0,0,0,0,0,6,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Fairview Police Department,2007,Oregon,9753,OR02604,0,0,0,0,0,3,3,0,11,3,1,0,7,82,0,0,3,0,79,75,37,35,3,230,52,37,12,3,453,0,3,17,357,374,0,0,1,1,0,5,1,0,0,4,47,0,0,0,0,47,2,2,0,0,21,2,2,0,0,78,0,0,6,25,31,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,11,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
