agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Port Arthur Police Department,2023,Texas,55371,TX12307,0,0,0,7,1,45,44,1,63,36,4,2,21,1131,185,66,47,20,813,254,176,77,1,550,176,152,22,2,2227,0,318,433,980,1413,0,0,3,3,0,2,1,0,0,1,186,22,16,6,6,136,23,16,7,0,56,22,21,1,0,292,0,50,55,101,156,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,8,0,0,0,0,3,14,14,0,0,28,0,3,3,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Arthur Police Department,2022,Texas,55899,TX12307,0,0,0,8,6,40,39,1,48,26,2,3,17,1016,209,61,44,7,695,273,203,66,4,622,115,93,18,4,2128,0,321,417,1010,1427,4,4,13,13,0,10,5,0,3,2,192,19,14,11,1,147,28,20,8,0,89,17,15,1,1,357,0,45,72,134,206,0,0,0,0,0,0,0,0,0,0,11,2,2,0,0,7,0,0,0,0,3,0,0,0,0,14,0,4,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Arthur Police Department,2021,Texas,53865,TX12307,0,0,0,6,2,38,36,2,77,48,4,4,21,1104,185,60,41,6,812,200,126,73,1,571,154,144,8,2,2152,0,292,413,925,1338,4,2,3,3,0,13,7,0,1,5,218,34,17,8,3,156,19,10,9,0,93,31,27,3,1,383,0,62,82,143,225,0,0,0,0,0,1,1,0,0,0,13,2,2,0,0,9,0,0,0,0,3,9,9,0,0,26,0,4,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Arthur Police Department,2020,Texas,54257,TX12307,0,0,0,8,0,46,45,1,88,53,4,0,31,1132,165,63,70,5,829,347,250,92,5,778,132,111,12,9,2531,0,303,445,1257,1702,5,0,6,6,0,11,4,0,1,6,251,41,14,15,1,180,34,18,16,0,141,19,17,1,1,467,0,71,93,194,287,0,0,0,0,0,0,0,0,0,0,13,1,1,1,0,10,0,0,0,0,1,4,4,0,0,18,0,3,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Arthur Police Department,2019,Texas,55084,TX12307,0,0,7,9,0,29,29,0,84,43,3,5,33,958,83,63,54,22,736,326,227,93,6,757,120,61,51,8,2283,0,222,344,1203,1547,3,0,7,7,0,14,6,0,0,8,686,26,44,26,20,570,47,29,18,0,182,38,25,11,2,977,0,116,140,267,407,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,22,0,0,0,0,6,5,3,2,0,34,0,1,1,11,12,0,0,2,2,0,2,1,0,1,0,50,3,1,3,0,43,3,3,0,0,11,3,1,2,0,71,0,7,11,17,28
Port Arthur Police Department,2018,Texas,55643,TX12307,0,0,10,13,1,20,19,1,96,53,7,5,31,1125,128,67,47,19,864,504,353,137,14,807,134,66,61,7,2700,0,261,390,1445,1835,8,0,3,2,1,41,18,4,0,19,719,36,51,36,21,575,74,57,17,0,267,45,27,16,2,1157,0,144,196,386,582,0,0,0,0,0,1,0,0,0,1,18,0,1,0,3,14,6,5,1,0,15,7,3,3,1,47,0,4,5,28,33,1,0,4,4,0,4,2,0,0,2,47,5,2,4,3,33,4,1,3,0,15,12,8,4,0,87,0,14,23,31,54
Port Arthur Police Department,2017,Texas,55583,TX12307,0,0,8,6,0,15,14,1,110,52,10,10,38,1285,104,69,50,24,1038,767,581,162,24,1111,153,76,62,15,3447,0,247,378,2031,2409,5,0,6,6,0,39,14,2,6,17,831,43,49,26,12,701,71,47,22,2,339,53,30,21,2,1344,0,130,180,463,643,0,0,1,1,0,1,0,0,0,1,40,0,3,1,2,34,5,3,2,0,34,8,5,3,0,89,0,6,8,47,55,0,0,4,4,0,8,6,1,0,1,60,10,4,6,2,38,7,5,0,2,9,10,5,4,1,98,0,22,34,26,60
Port Arthur Police Department,2016,Texas,55510,TX12307,0,0,19,5,0,18,15,3,105,50,7,6,42,1219,77,66,52,39,985,580,428,136,16,1123,126,88,25,13,3176,0,234,362,1829,2191,3,0,6,6,0,36,17,3,2,14,855,35,53,30,29,708,72,53,19,0,438,44,34,7,3,1454,0,147,192,554,746,0,0,2,2,0,4,1,0,0,3,53,1,7,2,5,38,4,4,0,0,44,3,3,0,0,110,0,15,21,51,72,0,0,2,2,0,5,0,1,0,4,51,10,4,5,1,31,2,1,0,1,4,7,5,2,0,71,0,20,27,13,40
Port Arthur Police Department,2015,Texas,54557,TX12307,0,0,12,5,0,27,25,2,85,45,7,4,29,1285,61,71,52,27,1074,794,592,169,33,1518,122,110,0,12,3836,0,211,328,2434,2762,3,0,11,11,0,17,4,3,1,9,683,26,42,22,15,578,52,39,10,3,697,37,34,0,3,1500,0,105,136,786,922,0,0,0,0,0,2,1,0,0,1,40,1,3,2,0,34,0,0,0,0,48,3,2,0,1,93,0,6,8,51,59,0,0,0,0,0,5,3,0,1,1,53,2,3,5,0,43,5,5,0,0,5,5,4,0,1,73,0,10,15,15,30
Port Arthur Police Department,2014,Texas,54178,TX12307,0,0,11,8,0,29,25,4,114,32,12,10,60,1136,48,71,52,19,946,528,395,114,19,1471,132,69,53,10,3418,0,190,341,2131,2472,6,0,13,12,1,32,5,4,4,19,842,17,49,24,13,739,60,45,11,4,643,43,26,15,2,1639,0,103,154,746,900,0,0,1,1,0,4,0,0,0,4,61,0,0,2,2,57,2,1,1,0,74,5,5,0,0,147,0,4,9,81,90,1,0,4,3,1,9,1,0,1,7,33,2,5,5,0,21,6,4,2,0,6,7,7,0,0,66,0,12,26,19,45
