agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Clinton Township Police,2017,New Jersey,12748,NJ01006,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,18,29,10,18,1,42,0,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,17,3,14,0,8,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,3,0,0,0,0,6,0
Clinton Township Police,2016,New Jersey,12933,NJ01006,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,30,9,5,4,0,32,1,0,0,1,73,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,29,4,0,4,0,8,1,0,0,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,7,0
Clinton Township Police,2015,New Jersey,13080,NJ01006,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,3,26,14,3,6,5,25,3,2,0,1,72,4,0,0,0,0,0,0,0,0,0,0,28,1,0,0,3,24,1,1,0,0,5,0,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
Clinton Township Police,2014,New Jersey,13257,NJ01006,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,26,12,4,6,2,46,3,3,0,0,88,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,26,2,1,1,0,14,1,1,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,4,0
Clinton Township Police,2013,New Jersey,13010,NJ01006,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,2,1,20,9,3,4,2,44,5,4,1,0,82,4,0,0,0,0,0,0,0,0,0,0,22,1,0,1,1,19,4,2,0,2,8,1,1,0,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,3,0
Clinton Township Police,2012,New Jersey,13514,NJ01006,0,0,0,1,0,1,1,0,1,0,1,0,0,19,0,1,1,0,17,20,11,6,3,58,3,2,0,1,103,2,1,0,1,1,0,1,0,1,0,0,18,0,1,1,0,16,5,3,1,1,8,1,1,0,0,35,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,7,3,0,2,1,2,1,1,0,0,14,0
Clinton Township Police,2011,New Jersey,13523,NJ01006,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0,1,5,1,55,26,15,8,3,51,3,1,0,2,142,7,0,0,0,0,0,0,0,0,0,0,55,0,1,5,0,49,6,2,3,1,23,1,0,0,1,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,20,1,0,1,0,4,0,0,0,0,26,1
Clinton Township Police,2010,New Jersey,13478,NJ01006,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,2,0,1,83,14,3,6,5,51,1,1,0,0,153,4,0,0,0,0,0,0,0,0,0,0,80,1,2,0,1,76,4,1,1,2,6,1,1,0,0,91,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0
Clinton Township Police,2009,New Jersey,13913,NJ01006,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,0,3,30,14,10,1,3,47,5,2,3,0,100,4,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3,26,1,0,1,0,14,1,0,1,0,45,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Clinton Township Police,2008,New Jersey,13957,NJ01006,0,0,1,0,0,1,1,0,0,0,0,0,0,31,0,2,1,2,26,12,9,3,0,54,2,1,0,1,100,5,0,0,1,1,0,0,0,0,0,0,26,0,2,1,1,22,3,3,0,0,14,0,0,0,0,44,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton Township Police,2007,New Jersey,14020,NJ01006,0,0,0,0,0,2,2,0,1,0,0,1,0,26,0,1,3,2,20,18,9,6,3,36,1,1,0,0,84,6,0,0,2,2,0,1,0,0,1,0,21,0,1,3,2,15,7,1,5,1,12,1,1,0,0,44,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton Township Police,2006,New Jersey,13999,NJ01006,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,20,12,8,4,0,62,3,3,0,0,100,3,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,19,2,1,1,0,9,1,1,0,0,35,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton Township Police,2005,New Jersey,13892,NJ01006,0,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,14,12,8,4,0,47,5,1,2,2,82,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,14,5,2,3,0,10,2,0,1,1,34,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,1,0,1,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton Township Police,2004,New Jersey,13864,NJ01006,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,14,23,12,11,0,48,5,4,1,0,94,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,13,6,3,3,0,12,1,0,1,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0
Clinton Township Police,2003,New Jersey,13499,NJ01006,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,4,15,15,12,3,0,56,2,2,0,0,93,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,13,3,2,1,0,9,1,1,0,0,30,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton Township Police,2002,New Jersey,13228,NJ01006,0,0,0,0,0,0,0,0,1,0,0,1,0,15,0,0,0,0,15,29,19,9,1,92,1,1,0,0,138,0,0,0,0,0,0,1,0,0,1,0,10,0,0,0,0,10,8,5,2,1,16,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0
Clinton Township Police,2001,New Jersey,13065,NJ01006,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,8,32,25,17,6,2,116,4,4,0,0,185,8,0,0,0,0,0,0,0,0,0,0,19,0,0,0,6,13,4,2,1,1,15,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,14,1
Clinton Township Police,2000,New Jersey,12957,NJ01006,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,11,18,7,7,4,97,4,1,0,3,134,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,10,4,2,0,2,17,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,8,0
