agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Newport Police Department,2023,New Hampshire,6489,NH01018,0,0,0,0,0,5,5,0,2,0,0,0,2,105,0,0,2,3,100,3,1,2,0,57,10,7,2,1,182,0,5,12,70,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2022,New Hampshire,6411,NH01018,0,0,0,0,1,2,2,0,3,0,0,0,3,106,1,2,1,5,97,7,2,3,2,71,3,3,0,0,193,0,9,14,81,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2021,New Hampshire,6366,NH01018,0,0,0,0,1,3,3,0,0,0,0,0,0,137,0,2,1,4,130,10,4,5,1,69,5,4,1,0,225,0,7,10,84,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2020,New Hampshire,6342,NH01018,0,0,0,0,0,6,6,0,1,0,1,0,0,126,0,1,1,0,124,9,6,2,1,88,7,7,0,0,237,0,2,9,104,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2019,New Hampshire,6348,NH01018,0,0,0,1,0,0,0,0,2,1,0,0,1,120,1,0,0,2,117,8,4,3,1,72,14,12,2,0,217,0,3,6,94,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2018,New Hampshire,6347,NH01018,0,0,0,0,0,5,4,1,2,0,0,0,2,151,1,2,0,2,146,9,4,5,0,83,7,4,3,0,257,0,5,12,99,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2017,New Hampshire,6344,NH01018,0,0,0,0,0,3,3,0,0,0,0,0,0,138,6,2,6,1,123,18,7,10,1,77,4,2,1,1,240,0,15,18,99,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2016,New Hampshire,6337,NH01018,0,0,0,0,0,3,3,0,1,0,0,0,1,160,1,1,0,6,152,22,8,12,2,94,2,1,0,1,282,0,8,12,118,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2015,New Hampshire,6367,NH01018,0,0,0,0,0,5,5,0,2,0,0,0,2,148,1,0,0,6,141,19,11,6,2,122,7,1,5,1,303,0,7,14,148,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2014,New Hampshire,6352,NH01018,0,0,0,0,0,3,3,0,2,1,0,0,1,171,1,2,0,4,164,52,23,19,10,134,4,4,0,0,366,0,7,12,190,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2013,New Hampshire,6380,NH01018,0,0,0,0,0,6,6,0,0,0,0,0,0,182,0,1,0,9,172,28,9,15,4,175,7,6,1,0,398,0,10,16,210,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2012,New Hampshire,6476,NH01018,0,0,0,0,0,6,6,0,0,0,0,0,0,178,0,5,0,7,166,58,31,25,2,219,12,1,10,1,473,0,12,18,289,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport Police Department,2011,New Hampshire,6516,NH01018,0,0,0,0,0,2,2,0,0,0,0,0,0,187,0,0,1,7,179,31,18,8,5,176,11,10,1,0,407,0,8,10,218,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
