agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Wabash Police,2009,Indiana,10718,IN08502,0,0,0,0,0,0,0,0,7,3,1,0,3,68,0,1,0,1,66,50,49,0,1,124,5,4,0,1,254,0,2,9,179,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,2008,Indiana,10764,IN08502,0,0,2,0,0,5,5,0,10,4,4,1,1,82,0,2,1,3,76,62,62,0,0,142,11,7,0,4,312,0,6,21,215,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,2007,Indiana,11021,IN08502,0,0,0,0,0,2,2,0,6,2,1,1,2,75,0,1,0,0,74,55,55,0,0,132,17,14,0,3,287,0,1,9,204,213,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3
Wabash Police,2006,Indiana,11283,IN08502,0,0,0,1,0,1,1,0,3,1,0,1,1,66,0,1,0,1,64,70,70,0,0,125,8,5,0,3,274,0,2,7,203,210,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Wabash Police,2005,Indiana,11405,IN08502,0,0,0,0,0,0,0,0,3,0,0,1,2,64,0,0,0,0,64,65,65,0,0,88,15,10,0,5,235,0,0,3,168,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,2004,Indiana,11457,IN08502,0,0,0,0,0,0,0,0,3,1,2,0,0,65,0,0,0,2,63,48,48,0,0,143,18,15,0,3,277,0,2,5,209,214,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
Wabash Police,2003,Indiana,11587,IN08502,0,0,0,0,0,2,2,0,2,2,0,0,0,78,0,0,0,0,78,59,59,0,0,93,15,13,0,2,249,0,0,4,167,171,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Wabash Police,2002,Indiana,11894,IN08502,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1,0,6,65,34,34,0,0,154,11,6,3,2,271,0,7,7,199,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,2001,Indiana,11809,IN08502,0,0,0,0,0,0,0,0,2,2,0,0,0,63,0,0,0,6,57,51,50,1,0,151,19,10,3,6,286,0,6,8,221,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Wabash Police,2000,Indiana,11743,IN08502,0,0,0,0,0,1,1,0,3,2,1,0,0,67,0,0,0,2,65,33,31,2,0,150,8,7,0,1,262,0,2,6,191,197,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,2,3
Wabash Police,1999,Indiana,11221,IN08502,0,0,0,1,0,0,0,0,0,0,0,0,0,73,0,0,0,1,72,20,19,1,0,160,9,7,1,1,263,0,1,2,189,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Wabash Police,1998,Indiana,11434,IN08502,0,0,0,0,1,0,0,0,4,2,1,0,1,71,1,0,1,0,69,35,34,1,0,146,12,7,2,3,269,0,2,6,193,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1997,Indiana,12488,IN08502,0,0,0,0,0,3,1,2,0,0,0,0,0,96,0,3,1,3,89,38,29,6,3,173,10,5,3,2,320,0,7,10,221,231,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,0,1,4,5
Wabash Police,1996,Indiana,12439,IN08502,0,0,0,1,0,2,2,0,2,0,0,1,1,100,2,3,4,1,90,42,22,10,10,164,12,7,5,0,323,0,10,15,218,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,1,0,5,0,0,0,5,5
Wabash Police,1995,Indiana,12359,IN08502,0,0,0,1,0,0,0,0,0,0,0,0,0,88,0,1,4,52,31,44,27,9,8,191,16,11,5,0,340,0,57,58,251,309,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,1,0,1,0,10,0,0,1,9,10
Wabash Police,1994,Indiana,12214,IN08502,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,3,3,3,72,86,48,23,15,212,19,13,5,1,398,0,9,9,317,326,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,1,2,3
Wabash Police,1993,Indiana,12132,IN08502,0,0,0,0,0,2,2,0,1,0,0,0,1,89,1,1,2,17,68,73,48,10,15,190,24,20,1,3,379,0,21,24,287,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,7,0,0,0,7,7
Wabash Police,1992,Indiana,12384,IN08502,0,0,0,0,0,0,0,0,2,2,0,0,0,50,0,0,0,49,1,70,70,0,0,181,16,14,0,2,319,0,49,51,267,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1991,Indiana,12271,IN08502,0,0,0,0,0,0,0,0,1,1,0,0,0,51,0,1,1,49,0,78,74,4,0,163,9,8,1,0,302,0,51,52,250,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1990,Indiana,12127,IN08502,0,0,0,0,0,1,1,0,3,3,0,0,0,52,2,0,0,49,1,41,40,1,0,230,12,11,1,0,339,0,51,55,283,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1989,Indiana,12118,IN08502,0,0,0,0,0,2,2,0,2,2,0,0,0,21,0,1,0,20,0,31,28,3,0,243,17,14,1,2,316,0,21,25,291,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1988,Indiana,12167,IN08502,0,0,0,0,0,1,1,0,5,2,1,0,2,4,0,0,0,4,0,33,29,4,0,200,21,18,2,1,264,0,4,10,254,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1987,Indiana,12030,IN08502,0,0,0,0,0,1,0,1,5,4,1,0,0,5,0,1,0,3,1,41,34,7,0,131,24,17,5,2,207,0,4,10,196,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1986,Indiana,12194,IN08502,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,0,1,3,0,45,42,3,0,168,11,7,1,3,230,0,4,6,224,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Wabash Police,1985,Indiana,12480,IN08502,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,39,35,4,0,154,9,3,4,2,204,0,2,2,202,204,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Wabash Police,1984,Indiana,12479,IN08502,0,0,0,0,0,1,1,0,4,1,2,0,1,1,0,0,0,0,1,49,35,9,5,179,10,8,1,1,244,0,0,5,238,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1983,Indiana,13002,IN08502,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,1,0,0,1,45,39,3,3,125,6,4,0,2,180,0,1,3,176,179,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Wabash Police,1982,Indiana,12984,IN08502,0,0,0,1,0,1,1,0,1,0,0,0,1,2,0,0,0,2,0,18,17,1,0,123,11,9,0,2,157,0,2,5,152,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1981,Indiana,12973,IN08502,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,1,6,55,51,4,0,140,12,6,2,4,215,0,1,2,207,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1980,Indiana,12961,IN08502,0,0,0,1,0,3,3,0,3,2,1,0,0,6,3,0,0,3,0,122,118,4,0,173,22,13,2,7,330,0,6,13,317,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1979,Indiana,13166,IN08502,0,0,0,0,0,0,0,0,6,1,1,2,2,15,0,2,1,7,5,75,66,9,0,249,36,23,6,7,381,0,10,16,360,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1978,Indiana,15000,IN08502,0,0,2,2,0,0,0,0,2,1,1,0,0,28,2,8,2,11,5,124,86,17,21,251,29,16,4,9,436,0,23,27,404,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1977,Indiana,,IN08502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wabash Police,1976,Indiana,,IN08502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wabash Police,1975,Indiana,,IN08502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wabash Police,1974,Indiana,,IN08502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wabash Police,1973,Indiana,,IN08502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wabash Police,1972,Indiana,13540,IN08502,0,0,0,0,1,8,2,6,0,0,0,0,0,15,4,2,0,6,3,177,109,55,13,332,21,21,0,0,551,159,12,20,530,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1971,Indiana,13621,IN08502,0,0,0,0,0,2,0,2,4,2,0,0,2,12,4,2,0,3,3,183,97,81,5,327,24,24,0,0,549,158,9,15,534,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1970,Indiana,13379,IN08502,0,0,0,0,0,0,0,0,5,4,0,0,1,3,1,1,0,1,0,77,66,9,2,240,18,18,0,0,343,120,3,8,335,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1969,Indiana,14028,IN08502,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,89,83,4,2,159,40,40,0,0,290,89,0,2,288,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1968,Indiana,13849,IN08502,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,1,64,62,0,2,215,26,26,0,0,308,106,1,3,305,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1967,Indiana,13683,IN08502,0,0,0,0,0,1,1,0,0,0,0,0,0,30,0,0,0,12,18,49,44,2,3,85,30,30,0,0,177,59,12,13,164,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1966,Indiana,13448,IN08502,0,0,0,0,0,1,0,1,2,1,0,0,1,46,1,4,0,21,20,36,34,0,2,92,34,34,0,0,191,61,26,29,162,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1965,Indiana,12800,IN08502,0,0,0,0,0,3,0,3,0,0,0,0,0,74,1,2,2,41,28,40,33,4,3,141,40,40,0,0,270,132,46,49,221,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1964,Indiana,13078,IN08502,0,0,0,0,0,1,1,0,0,0,0,0,0,37,0,0,0,5,32,61,50,9,2,131,20,20,0,0,218,110,5,6,212,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1963,Indiana,12472,IN08502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,0,0,0,114,21,21,0,0,183,75,1,1,182,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1962,Indiana,12587,IN08502,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,145,8,8,0,0,177,101,1,1,175,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabash Police,1961,Indiana,12621,IN08502,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,28,0,0,0,122,8,8,0,0,162,82,1,4,158,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
