agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
State Police: York County,2023,Pennsylvania,69040,PA067SP,0,0,0,2,1,1,1,0,5,0,0,0,5,149,46,0,2,5,96,3,2,1,0,253,31,31,0,0,445,0,53,61,287,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: York County,2022,Pennsylvania,72800,PA067SP,2,0,0,3,1,4,4,0,9,0,0,1,8,155,42,0,4,2,107,1,0,1,0,223,22,21,1,0,418,0,48,64,246,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: York County,2021,Pennsylvania,78434,PA067SP,0,0,0,1,0,15,15,0,16,6,0,0,10,530,22,9,16,23,460,62,23,34,5,408,31,29,2,0,1063,0,70,102,501,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: York County,2020,Pennsylvania,,PA067SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Police: York County,2019,Pennsylvania,73112,PA067SP,0,0,6,2,0,37,37,0,17,3,0,1,13,443,9,2,22,36,374,93,50,31,12,358,22,18,1,3,972,0,69,125,473,598,0,0,2,1,1,0,0,0,0,0,25,0,0,0,2,23,8,1,4,3,7,2,2,0,0,44,0,2,4,17,21
State Police: York County,2018,Pennsylvania,71531,PA067SP,0,0,13,2,0,28,27,1,11,2,1,0,8,403,9,8,17,99,270,94,65,26,3,358,23,20,0,3,919,0,133,174,475,649,2,0,2,2,0,0,0,0,0,0,20,0,0,0,7,13,3,2,0,1,14,1,0,0,1,42,0,7,11,18,29
State Police: York County,2017,Pennsylvania,71824,PA067SP,0,0,7,0,0,26,26,0,17,0,2,2,13,357,15,8,16,83,235,118,65,51,2,433,18,12,1,5,969,0,122,165,569,734,2,0,2,2,0,1,1,0,0,0,5,0,0,0,0,5,2,1,1,0,7,0,0,0,0,19,0,0,5,9,14
State Police: York County,2016,Pennsylvania,67839,PA067SP,0,0,2,4,0,21,14,7,17,2,3,5,7,398,18,7,22,89,262,108,56,48,4,361,35,22,1,12,944,0,136,178,504,682,0,0,4,4,0,1,0,0,0,1,21,1,1,2,1,16,9,1,7,1,9,2,2,0,0,46,0,5,10,20,30
State Police: York County,2015,Pennsylvania,68730,PA067SP,0,0,2,2,0,12,12,0,16,6,1,3,6,502,15,7,18,107,355,190,99,82,9,512,25,19,0,6,1259,0,147,177,727,904,0,0,5,5,0,0,0,0,0,0,10,0,0,0,2,8,5,3,2,0,22,2,2,0,0,44,0,2,7,29,36
State Police: York County,2014,Pennsylvania,60899,PA067SP,0,0,0,1,0,20,20,0,13,1,4,1,7,336,9,1,11,24,291,160,70,83,7,416,21,14,1,6,967,0,45,79,597,676,0,0,2,2,0,1,0,0,0,1,13,1,0,0,0,12,14,6,8,0,23,5,4,0,1,58,0,1,4,42,46
