agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Black Mountain Police Department,2023,North Carolina,8535,NC01102,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,2,1,0,31,12,7,4,1,96,7,3,1,3,151,0,5,5,115,120,0,0,0,0,0,0,0,0,0,0,24,0,1,1,0,22,3,2,1,0,8,1,0,0,1,36,0,2,2,12,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Mountain Police Department,2022,North Carolina,8476,NC01102,0,0,0,0,0,1,1,0,1,0,0,0,1,39,2,1,0,0,36,16,3,13,0,104,10,9,0,1,171,0,3,5,130,135,0,0,1,1,0,1,0,0,0,1,22,1,0,0,0,21,2,1,1,0,7,1,0,0,1,34,0,1,3,10,13,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Mountain Police Department,2021,North Carolina,8297,NC01102,0,0,0,0,0,6,6,0,0,0,0,0,0,68,1,0,1,2,64,24,8,13,3,135,12,8,0,4,245,0,4,10,171,181,0,0,0,0,0,0,0,0,0,0,41,1,0,0,1,39,6,0,4,2,17,2,2,0,0,66,0,2,2,25,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Mountain Police Department,2020,North Carolina,8197,NC01102,0,0,0,0,0,4,4,0,0,0,0,0,0,107,1,1,4,3,98,63,39,21,3,139,19,16,1,2,332,0,9,13,221,234,0,0,1,1,0,0,0,0,0,0,51,1,1,2,2,45,6,4,1,1,15,2,2,0,0,75,0,6,7,23,30,0,0,1,1,0,0,0,0,0,0,4,0,0,1,0,3,1,0,0,1,0,0,0,0,0,6,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Mountain Police Department,2019,North Carolina,8187,NC01102,0,0,0,0,0,0,0,0,3,1,0,0,2,58,0,2,1,2,53,32,14,16,2,137,20,17,3,0,250,0,5,8,189,197,0,0,0,0,0,0,0,0,0,0,38,0,2,0,2,34,3,2,1,0,13,3,2,1,0,57,0,4,4,19,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,0,0,0,0,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Mountain Police Department,2018,North Carolina,8195,NC01102,0,0,6,0,0,1,1,0,2,1,0,0,1,40,1,2,1,1,35,15,8,7,0,85,8,6,1,1,151,0,5,8,108,116,0,0,1,1,0,0,0,0,0,0,28,1,2,1,1,23,3,0,3,0,20,5,5,0,0,57,0,5,6,28,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,3,0,0,0,3,3
Black Mountain Police Department,2017,North Carolina,8477,NC01102,0,0,0,2,0,2,2,0,0,0,0,0,0,20,0,2,0,3,15,27,10,12,5,75,9,8,0,1,135,0,5,9,111,120,2,0,3,3,0,0,0,0,0,0,18,0,1,0,2,15,6,3,3,0,12,6,6,0,0,47,0,3,8,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,0,6,1,1,0,0,11,0,0,0,9,9
Black Mountain Police Department,2016,North Carolina,8368,NC01102,0,0,1,0,0,1,1,0,1,0,1,0,0,20,2,2,5,1,10,21,13,8,0,96,7,6,1,0,146,0,10,12,124,136,0,0,1,1,0,1,0,1,0,0,16,2,2,5,1,6,7,6,1,0,20,5,5,0,0,50,0,10,12,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,4,2,2,0,0,7,3,3,0,0,17,0,0,1,12,13
Black Mountain Police Department,2015,North Carolina,8221,NC01102,0,0,0,0,0,2,2,0,3,1,0,0,2,4,0,0,0,1,3,18,11,6,1,69,11,10,0,1,107,0,1,6,98,104,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,0,0,17,8,8,0,0,30,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,7,4,3,0,1,13,0,1,1,12,13
Black Mountain Police Department,2014,North Carolina,8138,NC01102,0,0,1,1,0,0,0,0,0,0,0,0,0,12,0,2,0,0,10,30,22,7,1,97,11,9,1,1,151,0,2,3,138,141,1,0,0,0,0,0,0,0,0,0,11,0,2,0,0,9,6,5,0,1,19,4,4,0,0,41,0,2,3,29,32,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,7,0,0,0,0,9,0,1,1,7,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,9,2,2,0,0,13,0,0,0,11,11
