agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
University Of Memphis Police,2023,Tennessee,0,TN07909,0,0,0,0,0,2,2,0,3,2,0,1,0,50,5,1,1,1,42,7,4,3,0,104,72,69,1,2,238,0,8,13,183,196,0,0,1,1,0,2,1,0,1,0,20,0,1,0,1,18,2,2,0,0,4,6,5,0,1,35,0,2,5,12,17,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,5,0,1,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Memphis Police,2022,Tennessee,0,TN07909,0,0,0,0,0,1,1,0,2,1,0,0,1,41,0,1,1,0,39,14,5,8,1,111,46,35,5,6,215,0,2,5,171,176,0,0,1,1,0,1,1,0,0,0,31,0,1,1,0,29,4,2,2,0,2,9,4,0,5,48,0,2,4,15,19,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,1,0,4,9,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Memphis Police,2021,Tennessee,0,TN07909,0,0,0,0,0,1,1,0,1,0,0,0,1,24,1,5,2,0,16,9,5,2,2,45,7,5,2,0,87,0,8,10,61,71,0,0,1,1,0,1,0,0,0,1,14,0,0,2,0,12,3,2,0,1,3,0,0,0,0,22,0,2,4,6,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Memphis Police,2020,Tennessee,0,TN07909,0,0,0,0,0,0,0,0,2,1,0,0,1,27,3,0,1,0,23,15,15,0,0,56,5,4,0,1,105,0,4,6,76,82,0,0,0,0,0,0,0,0,0,0,24,1,0,1,0,22,1,1,0,0,10,1,1,0,0,36,0,2,2,12,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,1,0,0,5,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Memphis Police,2019,Tennessee,0,TN07909,0,0,0,0,0,2,2,0,0,0,0,0,0,38,0,1,3,1,33,14,7,7,0,110,8,5,1,2,172,0,5,7,132,139,0,0,2,2,0,0,0,0,0,0,31,0,1,3,1,26,1,1,0,0,14,5,5,0,0,53,0,5,7,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Memphis Police,2018,Tennessee,0,TN07909,0,0,0,0,0,1,1,0,2,0,0,0,2,40,3,0,2,0,35,17,5,12,0,105,13,13,0,0,178,0,5,8,135,143,0,0,0,0,0,0,0,0,0,0,28,3,0,2,0,23,4,2,2,0,15,2,2,0,0,49,0,5,5,21,26,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Memphis Police,2017,Tennessee,0,TN07909,0,0,0,0,0,6,6,0,2,2,0,0,0,38,1,1,1,1,34,15,7,8,0,113,1,1,0,0,175,0,4,12,129,141,0,0,6,6,0,1,1,0,0,0,33,0,1,1,1,30,2,1,1,0,11,0,0,0,0,53,0,3,10,13,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Memphis Police,2016,Tennessee,0,TN07909,0,0,0,0,0,6,6,0,1,1,0,0,0,45,6,1,0,1,37,25,8,17,0,121,9,4,0,5,207,0,8,15,155,170,0,0,2,2,0,0,0,0,0,0,24,1,1,0,0,22,4,3,1,0,17,0,0,0,0,47,0,2,4,21,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Memphis Police,2015,Tennessee,0,TN07909,0,0,0,0,0,1,1,0,2,1,0,0,1,29,0,0,0,0,29,17,11,6,0,118,4,2,0,2,171,0,0,3,139,142,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,2,1,1,0,13,2,2,0,0,35,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Memphis Police,2014,Tennessee,0,TN07909,0,0,0,0,0,1,1,0,2,2,0,0,0,32,2,0,1,0,29,38,32,6,0,160,3,2,0,1,236,0,3,6,201,207,0,0,1,1,0,1,1,0,0,0,20,2,0,0,0,18,6,4,2,0,14,1,0,0,1,43,0,2,4,21,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
