agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,actual_arson_single_occupancy,actual_arson_other_residential,actual_arson_storage,actual_arson_industrial,actual_arson_other_commercial,actual_arson_community_public,actual_arson_all_oth_structures,actual_arson_total_structures,actual_arson_motor_vehicles,actual_arson_other_mobile,actual_arson_total_mobile,actual_arson_all_other,actual_arson_grand_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,tot_clr_arson_single_occupancy,tot_clr_arson_other_residential,tot_clr_arson_storage,tot_clr_arson_industrial,tot_clr_arson_other_commercial,tot_clr_arson_community_public,tot_clr_arson_all_oth_structures,tot_clr_arson_total_structures,tot_clr_arson_motor_vehicles,tot_clr_arson_other_mobile,tot_clr_arson_total_mobile,tot_clr_arson_all_other,tot_clr_arson_grand_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,clr_18_arson_single_occupancy,clr_18_arson_other_residential,clr_18_arson_storage,clr_18_arson_industrial,clr_18_arson_other_commercial,clr_18_arson_community_public,clr_18_arson_all_oth_structures,clr_18_arson_total_structures,clr_18_arson_motor_vehicles,clr_18_arson_other_mobile,clr_18_arson_total_mobile,clr_18_arson_all_other,clr_18_arson_grand_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total,unfound_arson_single_occupancy,unfound_arson_other_residential,unfound_arson_storage,unfound_arson_industrial,unfound_arson_other_commercial,unfound_arson_community_public,unfound_arson_all_oth_structures,unfound_arson_total_structures,unfound_arson_motor_vehicles,unfound_arson_other_mobile,unfound_arson_total_mobile,unfound_arson_all_other,unfound_arson_grand_total
Lincoln Police Dept,2021,Nebraska,293808,NB05501,0,0,0,8,1,275,239,36,138,34,17,19,68,5298,103,207,366,139,4483,915,557,99,259,6466,623,349,212,62,13785,815,1236,8065,9301,6,5,2,0,4,2,1,20,6,5,11,28,61,6,1,24,22,2,34,10,6,5,13,1880,45,99,166,76,1494,107,74,9,24,930,119,68,43,8,3124,386,450,1179,1629,2,2,1,0,1,2,0,8,1,2,3,11,23,0,0,4,4,0,10,3,1,1,5,389,4,16,27,10,332,25,15,4,6,127,38,24,14,0,598,57,71,195,266,0,0,0,0,0,1,0,1,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Police Dept,2020,Nebraska,,NB05501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln Police Dept,2019,Nebraska,291128,NB05501,0,0,0,5,0,323,315,8,166,59,11,13,83,4029,71,163,229,158,3408,988,604,289,95,6566,454,316,103,35,12573,621,1115,8050,9165,4,7,2,0,2,4,1,18,7,0,7,1,42,4,0,31,29,2,46,22,2,1,21,2054,25,92,133,80,1724,70,40,22,8,1565,83,60,20,3,3862,330,411,1727,2138,0,3,1,0,0,2,0,6,1,0,1,0,9,0,0,9,9,0,7,5,0,0,2,481,2,12,11,12,444,8,3,2,3,309,33,27,5,1,849,37,53,352,405,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,16,15,1,6,1,1,0,4,44,0,3,1,1,39,21,15,6,0,99,47,33,12,2,233,5,27,167,194,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Police Dept,2018,Nebraska,288589,NB05501,0,0,0,6,0,283,273,10,162,69,12,9,72,3974,61,145,251,137,3380,1182,738,313,131,6694,431,276,98,57,12776,594,1045,8351,9396,12,5,1,0,3,4,0,22,11,0,11,0,44,5,0,33,32,1,72,44,1,6,21,2085,31,81,128,83,1762,167,121,40,6,1795,100,75,20,5,4273,323,433,2078,2511,6,2,0,0,0,2,0,10,3,0,3,0,16,1,0,4,4,0,13,7,0,1,5,517,4,11,19,10,473,17,11,4,2,318,32,24,4,4,911,44,62,376,438,3,1,0,0,0,2,0,6,0,0,0,0,9,0,0,22,21,1,8,1,1,1,5,69,2,3,1,1,62,16,7,8,1,127,49,40,8,1,291,7,37,192,229,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Police Dept,2017,Nebraska,,NB05501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln Police Dept,2016,Nebraska,281138,NB05501,0,0,0,10,1,222,208,14,191,79,14,11,87,4021,91,138,212,142,3438,1261,712,396,153,7117,352,228,78,46,13234,583,1006,8789,9795,12,9,0,1,4,11,1,38,10,1,11,10,59,8,1,25,21,4,54,19,5,4,26,2208,50,88,114,74,1882,101,54,39,8,1833,74,59,12,3,4324,326,413,2028,2441,4,3,0,0,2,4,1,14,1,0,1,5,20,0,0,8,7,1,2,0,0,0,2,480,2,13,23,11,431,19,9,9,1,409,23,20,2,1,952,49,59,462,521,1,2,0,0,0,4,1,8,0,0,0,3,11,1,0,12,12,0,7,1,3,0,3,86,0,4,4,0,78,32,21,7,4,132,46,38,8,0,316,8,28,210,238,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Police Dept,2015,Nebraska,276585,NB05501,0,0,0,1,0,193,181,12,214,90,17,14,93,4257,76,159,256,126,3640,1328,759,413,156,7344,361,234,68,59,13789,617,1025,9124,10149,21,9,0,2,5,12,0,49,8,3,11,31,91,1,0,24,20,4,76,39,10,5,22,2317,30,96,144,73,1974,137,91,36,10,1824,83,64,15,4,4494,343,444,2076,2520,9,6,0,0,2,6,0,23,1,0,1,8,32,0,0,1,1,0,7,3,0,0,4,566,0,21,15,8,522,42,26,13,3,428,21,16,5,0,1080,44,52,506,558,3,1,0,0,1,5,0,10,1,0,1,4,15,1,0,11,11,0,5,2,1,0,2,96,3,2,5,1,85,17,9,4,4,169,46,35,11,0,346,11,28,233,261,0,1,0,0,0,0,0,1,0,0,0,0,1
Lincoln Police Dept,2014,Nebraska,271208,NB05501,0,0,6,7,1,152,134,18,205,100,20,13,72,4207,56,161,194,143,3653,1305,708,443,154,7452,325,211,77,37,13719,554,918,9147,10065,18,6,0,0,4,7,0,35,9,0,9,21,65,7,1,23,13,10,82,46,5,4,27,2358,37,94,106,83,2038,115,75,35,5,1878,101,76,21,4,4592,320,432,2121,2553,6,5,0,0,1,4,0,16,2,1,3,8,27,0,0,0,0,0,11,6,1,1,3,556,6,18,17,6,509,30,12,17,1,353,30,24,4,2,991,47,58,424,482,2,2,0,0,1,4,0,9,1,0,1,1,11,1,0,16,14,2,10,2,0,0,8,88,3,5,2,1,77,21,11,6,4,156,35,32,3,0,327,11,38,212,250,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Police Dept,2013,Nebraska,267565,NB05501,0,0,47,5,0,142,126,16,212,89,24,11,88,4673,93,174,188,176,4042,1423,865,386,172,7625,306,206,78,22,14426,631,990,9394,10384,9,6,1,0,2,5,0,23,6,0,6,11,40,5,0,17,12,5,60,22,7,7,24,2563,42,114,105,101,2201,107,70,31,6,1886,82,60,19,3,4730,362,444,2085,2529,2,1,1,0,0,2,0,6,1,0,1,3,10,0,0,3,2,1,7,1,0,1,5,637,3,23,14,11,586,18,10,8,0,383,17,15,2,0,1072,51,61,425,486,2,0,0,0,0,2,0,4,0,0,0,3,7,0,0,14,12,2,7,1,0,1,5,93,1,5,5,1,81,28,12,10,6,178,41,34,5,2,361,12,33,247,280,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Police Dept,2012,Nebraska,264175,NB05501,0,0,51,3,1,182,150,32,197,69,16,14,98,4890,90,176,216,186,4222,1616,914,505,197,8244,311,233,50,28,15470,668,1050,10197,11247,6,3,1,0,0,1,0,11,9,0,9,6,26,2,1,27,20,7,71,25,5,4,37,2866,54,112,126,115,2459,176,115,45,16,2132,74,60,10,4,5356,407,507,2389,2896,2,1,0,0,0,0,0,3,0,0,0,4,7,1,0,4,4,0,10,1,1,1,7,718,2,17,29,19,651,25,14,8,3,487,15,10,4,1,1264,67,82,531,613,1,0,0,0,0,0,0,1,0,0,0,3,4,1,0,17,15,2,15,2,2,0,11,118,4,6,10,5,93,24,14,8,2,168,42,33,8,1,385,25,58,234,292,0,0,0,0,0,0,0,0,0,0,0,0,0
