agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Stayton Police Department,2023,Oregon,8168,OR02404,0,0,0,0,0,2,2,0,2,0,0,2,0,44,0,2,9,1,32,15,7,7,1,107,12,5,4,3,182,0,12,16,134,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stayton Police Department,2022,Oregon,8162,OR02404,0,0,0,0,0,2,2,0,0,0,0,0,0,53,0,1,15,2,35,11,4,7,0,140,33,20,11,2,239,0,18,20,184,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stayton Police Department,2021,Oregon,8314,OR02404,0,0,0,1,0,2,2,0,2,0,1,1,0,60,3,2,4,1,50,20,8,9,3,157,30,16,11,3,272,0,10,15,207,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stayton Police Department,2020,Oregon,8364,OR02404,0,0,0,0,0,3,3,0,2,1,0,0,1,60,1,2,9,3,45,9,3,6,0,209,25,22,3,0,308,0,15,20,243,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stayton Police Department,2019,Oregon,8318,OR02404,0,0,0,0,0,0,0,0,1,1,0,0,0,63,4,6,2,3,48,26,9,17,0,186,24,21,1,2,300,0,15,16,236,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stayton Police Department,2018,Oregon,8195,OR02404,0,0,0,0,0,1,1,0,0,0,0,0,0,56,1,6,2,9,38,27,9,18,0,268,28,26,1,1,380,0,18,19,323,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stayton Police Department,2017,Oregon,8148,OR02404,0,0,0,0,0,1,1,0,5,1,0,1,3,112,5,2,2,12,91,25,4,21,0,219,13,13,0,0,375,0,21,27,257,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stayton Police Department,2016,Oregon,8028,OR02404,0,0,0,0,0,3,3,0,1,1,0,0,0,87,1,6,6,3,71,20,6,14,0,232,24,20,2,2,367,0,16,20,276,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stayton Police Department,2015,Oregon,7896,OR02404,0,0,0,0,0,2,2,0,3,1,1,0,1,94,0,6,4,7,77,40,10,29,1,276,17,13,2,2,432,0,17,22,333,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stayton Police Department,2014,Oregon,7798,OR02404,0,0,0,0,0,4,3,1,1,0,0,1,0,105,1,3,3,12,86,54,8,44,2,349,18,14,4,0,531,0,19,24,421,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
