agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Glascock County Sheriff's Office,2023,Georgia,2968,GA06200,0,0,0,0,0,0,0,0,1,1,0,0,0,12,0,0,0,1,11,2,1,1,0,13,4,2,2,0,32,0,1,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glascock County Sheriff's Office,2022,Georgia,2965,GA06200,0,0,0,0,0,0,0,0,1,0,0,0,1,24,0,0,2,0,22,2,0,2,0,13,5,1,2,2,45,0,2,3,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glascock County Sheriff's Office,2021,Georgia,2969,GA06200,0,0,0,0,0,1,0,1,0,0,0,0,0,28,4,1,4,0,19,7,5,2,0,19,5,2,3,0,60,0,9,10,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glascock County Sheriff's Office,2020,Georgia,2954,GA06200,0,0,0,0,0,1,1,0,0,0,0,0,0,18,0,0,1,0,17,4,2,2,0,9,0,0,0,0,32,0,1,2,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glascock County Sheriff's Office,2019,Georgia,,GA06200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glascock County Sheriff's Office,2018,Georgia,3054,GA06200,0,0,0,0,0,0,0,0,1,1,0,0,0,17,1,0,1,0,15,6,0,5,1,20,2,1,0,1,46,0,2,3,28,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1
Glascock County Sheriff's Office,2017,Georgia,3000,GA06200,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,4,0,3,1,9,2,2,0,0,24,0,1,1,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glascock County Sheriff's Office,2016,Georgia,3061,GA06200,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1,1,0,16,8,6,1,1,7,3,1,0,2,38,0,4,4,18,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,2
Glascock County Sheriff's Office,2015,Georgia,3055,GA06200,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,6,6,2,4,0,9,4,2,0,2,27,0,2,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glascock County Sheriff's Office,2014,Georgia,2448,GA06200,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,1,2,0,4,1,1,0,0,10,0,1,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
