agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Manhattan Police,1992,Kansas,38401,KS08101,0,0,0,1,0,19,18,1,14,3,2,4,5,636,28,28,43,36,501,366,221,135,10,1756,54,35,2,17,2846,0,135,169,2176,2345,0,0,1,1,0,0,0,0,0,0,4,2,0,0,1,1,3,0,3,0,28,15,14,0,1,51,0,3,4,46,50
Manhattan Police,1991,Kansas,37976,KS08101,0,0,0,2,0,12,12,0,16,4,0,3,9,370,32,17,18,21,282,311,175,124,12,1417,39,23,2,14,2167,0,88,118,1767,1885,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,3,0,3,0,26,9,6,0,3,41,0,1,2,38,40
Manhattan Police,1990,Kansas,37712,KS08101,0,0,5,0,0,13,13,0,8,2,0,1,5,287,22,12,24,18,211,204,104,82,18,1464,45,36,1,8,2021,0,76,97,1713,1810,0,0,1,1,0,2,1,0,0,1,4,0,1,0,1,2,3,3,0,0,41,12,7,3,2,63,0,2,5,56,61
Manhattan Police,1989,Kansas,33161,KS08101,0,0,1,0,0,12,8,4,7,0,0,2,5,258,9,17,21,28,183,202,107,87,8,1331,57,35,5,17,1867,0,75,94,1590,1684,0,0,4,4,0,1,0,0,0,1,2,0,1,0,0,1,9,1,8,0,48,4,3,1,0,68,0,1,6,61,67
Manhattan Police,1988,Kansas,32235,KS08101,0,0,0,0,0,7,7,0,12,2,1,2,7,282,28,8,24,21,201,217,108,96,13,1331,37,27,5,5,1886,0,81,100,1585,1685,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,5,0,5,0,32,4,1,1,2,46,0,3,5,41,46
Manhattan Police,1987,Kansas,33964,KS08101,0,0,4,0,0,2,3,-1,11,1,0,3,7,268,8,28,13,21,198,275,140,110,25,1265,53,35,10,8,1874,0,70,83,1593,1676,0,0,3,2,1,0,0,0,0,0,1,0,1,0,0,0,6,1,5,0,29,5,3,1,1,44,0,1,4,40,44
Manhattan Police,1986,Kansas,32686,KS08101,0,0,11,0,0,9,7,2,7,1,4,-1,3,217,13,17,17,5,165,265,137,102,26,1164,43,19,3,21,1705,0,52,68,1472,1540,0,0,4,4,0,2,0,0,1,1,2,1,0,0,0,1,8,5,3,0,27,9,6,1,2,52,0,1,7,44,51
Manhattan Police,1985,Kansas,33789,KS08101,0,0,13,0,0,7,7,0,6,2,1,0,3,175,9,9,8,29,120,263,147,90,26,902,49,31,5,13,1402,0,55,68,1214,1282,0,0,2,2,0,0,0,0,0,0,3,1,1,0,1,0,5,3,2,0,33,6,4,2,0,49,0,3,5,44,49
Manhattan Police,1984,Kansas,33621,KS08101,0,0,19,1,0,8,8,0,17,8,3,0,6,177,9,14,9,34,111,258,153,87,18,852,47,22,7,18,1360,0,66,92,1157,1249,0,0,2,2,0,2,1,0,0,1,4,0,2,0,0,2,10,5,2,3,32,13,9,1,3,63,0,2,6,55,61
Manhattan Police,1983,Kansas,33479,KS08101,0,0,20,0,0,11,7,4,12,6,0,1,5,189,18,14,5,43,109,382,269,82,31,1047,51,26,13,12,1692,0,80,103,1480,1583,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12,9,1,2,46,7,5,1,1,71,0,0,6,65,71
