agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Cape Girardeau County Sheriff's Office,2023,Missouri,26613,MO01600,0,0,0,0,0,8,8,0,0,0,0,0,0,170,1,1,16,8,144,24,1,23,0,77,17,7,6,4,296,0,26,34,118,152,0,0,1,1,0,0,0,0,0,0,34,1,1,3,3,26,6,0,6,0,11,3,2,1,0,55,0,8,9,20,29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Girardeau County Sheriff's Office,2022,Missouri,26371,MO01600,0,0,0,1,0,9,9,0,0,0,0,0,0,202,6,3,20,17,156,38,3,35,0,83,35,20,9,6,368,0,46,56,156,212,1,0,0,0,0,0,0,0,0,0,60,4,2,7,5,42,8,1,7,0,6,6,5,0,1,81,0,18,19,20,39,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Girardeau County Sheriff's Office,2021,Missouri,22707,MO01600,0,0,0,0,0,11,11,0,1,1,0,0,0,205,8,3,24,17,153,59,7,52,0,116,34,21,7,6,426,0,52,64,209,273,0,0,1,1,0,0,0,0,0,0,52,2,2,9,7,32,9,0,9,0,6,3,1,0,2,71,0,20,21,18,39,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,4,1,0,1,0,1,0,0,0,0,7,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Girardeau County Sheriff's Office,2020,Missouri,22948,MO01600,0,0,0,1,0,9,9,0,3,2,0,0,1,153,8,2,35,10,98,85,19,65,1,98,12,9,2,1,361,0,55,68,195,263,0,0,0,0,0,1,0,0,0,1,56,4,1,16,3,32,16,5,10,1,8,3,3,0,0,84,0,24,25,27,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Girardeau County Sheriff's Office,2019,Missouri,,MO01600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Girardeau County Sheriff's Office,2018,Missouri,23584,MO01600,0,0,0,2,0,2,2,0,3,1,0,1,1,130,3,3,5,12,107,83,19,59,5,139,26,20,0,6,385,0,23,30,248,278,2,0,1,1,0,3,0,0,2,1,95,3,1,3,7,81,16,3,13,0,43,13,11,0,2,173,0,14,20,72,92,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,2,2
Cape Girardeau County Sheriff's Office,2017,Missouri,23895,MO01600,0,0,0,0,0,3,3,0,3,2,0,0,1,143,8,7,6,11,111,64,27,37,0,136,13,9,2,2,362,0,32,38,213,251,0,0,1,1,0,1,0,0,0,1,87,7,5,6,7,62,16,5,11,0,26,2,1,0,1,133,0,25,27,44,71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3
Cape Girardeau County Sheriff's Office,2016,Missouri,23734,MO01600,0,0,0,0,0,0,0,0,5,2,0,1,2,144,3,1,10,14,116,73,42,30,1,112,11,5,2,4,345,0,28,33,196,229,0,0,0,0,0,2,1,0,1,0,91,1,0,6,13,71,19,10,8,1,24,3,3,0,0,139,0,20,22,46,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,0,1,7,0,0,3,3,6
Cape Girardeau County Sheriff's Office,2015,Missouri,23847,MO01600,0,0,0,1,0,8,8,0,1,0,1,0,0,147,4,3,2,22,116,130,68,54,8,134,28,22,1,5,449,0,31,41,292,333,0,0,1,1,0,2,0,2,0,0,105,3,3,2,13,84,15,11,4,0,28,9,8,0,1,160,0,21,24,52,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,1,1,2,1,1,0,0,7,0,0,0,5,5
Cape Girardeau County Sheriff's Office,2014,Missouri,23795,MO01600,0,0,0,0,0,2,2,0,4,0,2,1,1,152,2,3,3,6,138,117,58,52,7,124,27,14,2,11,426,0,14,20,268,288,0,0,2,2,0,1,0,0,0,1,103,1,2,2,4,94,22,12,8,2,26,6,4,1,1,160,0,9,12,54,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,8,1,0,1,0,7,1,1,0,0,18,0,0,1,9,10
