agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Gas City Police,2023,Indiana,6046,IN02701,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,1,42,0,0,0,0,51,4,4,0,0,99,0,2,2,55,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gas City Police,2022,Indiana,6062,IN02701,0,0,0,0,0,4,4,0,0,0,0,0,0,45,0,0,1,0,44,2,0,2,0,51,4,4,0,0,106,0,1,5,57,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gas City Police,2021,Indiana,,IN02701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gas City Police,2020,Indiana,,IN02701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gas City Police,2019,Indiana,,IN02701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gas City Police,2018,Indiana,5758,IN02701,0,0,0,0,0,0,0,0,2,0,0,1,1,19,0,0,0,11,8,18,15,3,0,78,0,0,0,0,117,0,11,13,96,109,0,0,3,0,3,3,0,0,0,3,34,0,0,0,23,11,23,16,0,7,74,2,2,0,0,139,0,23,29,99,128
Gas City Police,2017,Indiana,5828,IN02701,0,0,0,0,0,0,0,0,1,1,0,0,0,39,0,0,0,3,36,46,45,1,0,128,2,0,0,2,216,0,3,4,176,180,0,0,8,7,1,1,1,0,0,0,66,0,0,0,6,60,32,32,0,0,52,4,4,0,0,163,0,6,15,88,103
Gas City Police,2016,Indiana,5931,IN02701,0,0,0,0,0,0,0,0,1,1,0,0,0,34,0,0,0,0,34,28,16,12,0,105,3,3,0,0,171,0,0,1,136,137,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,72,20,17,3,0,95,0,0,0,0,187,0,0,0,115,115
Gas City Police,2015,Indiana,5999,IN02701,0,0,0,0,0,0,0,0,2,1,0,1,0,30,0,0,0,7,23,23,22,0,1,135,1,0,0,1,191,0,7,9,159,168,0,0,1,1,0,1,0,0,0,1,65,0,0,0,9,56,9,8,0,1,109,0,0,0,0,185,0,9,11,118,129
Gas City Police,2014,Indiana,6075,IN02701,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,0,16,35,25,1,14,10,143,0,0,0,0,220,0,17,17,168,185,0,0,0,0,0,1,0,0,1,0,26,0,0,0,4,22,16,0,9,7,74,1,0,0,1,118,0,4,5,91,96
