agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Ashburn Police Department,2018,Georgia,3623,GA14201,0,0,1,1,0,0,0,0,7,7,0,0,0,68,6,2,8,8,44,16,9,5,2,85,7,5,0,2,184,0,24,32,108,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashburn Police Department,2017,Georgia,3674,GA14201,0,0,0,0,0,2,2,0,5,2,0,0,3,38,4,7,9,2,16,19,11,7,1,95,9,9,0,0,168,0,22,29,123,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Ashburn Police Department,2016,Georgia,3757,GA14201,0,0,0,0,0,3,3,0,7,3,1,0,3,129,12,7,8,3,99,45,23,22,0,135,4,4,0,0,323,0,30,40,184,224,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,1,1,0,0,9,0,0,0,4,4
Ashburn Police Department,2015,Georgia,3706,GA14201,0,0,0,0,0,0,0,0,4,1,0,1,2,99,2,7,6,0,84,27,17,8,2,89,3,3,0,0,222,0,15,19,119,138,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1
Ashburn Police Department,2014,Georgia,3707,GA14201,0,0,0,0,0,9,9,0,37,11,0,8,18,957,35,45,18,1,858,279,171,92,16,754,11,11,0,0,2047,0,99,145,1044,1189,0,0,9,9,0,0,0,0,0,0,53,1,0,8,0,44,2,2,0,0,51,1,1,0,0,116,0,9,18,54,72
Ashburn Police Department,2013,Georgia,3814,GA14201,0,0,0,7,0,1,1,0,4,1,1,1,1,168,9,6,8,2,143,74,55,16,3,114,14,14,0,0,382,0,25,37,202,239,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,14,0,0,0,0,3,0,0,0,0,19,0,2,2,3,5
Ashburn Police Department,2012,Georgia,4169,GA14201,0,0,0,0,0,5,5,0,4,2,0,0,2,202,8,8,13,1,172,19,11,8,0,96,15,7,3,5,341,0,30,39,130,169,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5,0,0,0,0,1,0,0,0,0,7,0,1,1,1,2
Ashburn Police Department,2011,Georgia,4207,GA14201,0,0,0,0,0,5,5,0,10,4,2,0,4,144,7,8,11,0,118,74,56,18,0,76,17,9,0,8,326,0,26,41,167,208,0,0,0,0,0,0,0,0,0,0,16,0,1,1,0,14,3,0,3,0,12,0,0,0,0,31,0,2,2,15,17
Ashburn Police Department,2010,Georgia,4152,GA14201,0,0,0,0,0,1,1,0,1,0,0,0,1,79,7,6,7,0,59,47,31,16,0,52,10,4,0,6,190,0,20,22,109,131,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,3,4,4,0,0,6,2,1,0,1,16,0,0,1,12,13
Ashburn Police Department,2009,Georgia,,GA14201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
