agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Englewood Police Department,2023,Colorado,33653,CO00301,0,0,0,5,0,37,36,1,25,6,4,7,8,537,45,28,62,14,388,178,114,48,16,1216,495,442,23,30,2493,0,149,216,1889,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Englewood Police Department,2022,Colorado,33452,CO00301,0,0,0,4,0,37,35,2,45,14,2,16,13,578,50,44,64,28,392,323,199,103,21,1451,631,555,41,35,3069,0,186,272,2405,2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Englewood Police Department,2021,Colorado,35630,CO00301,0,0,0,2,2,19,19,0,44,19,4,11,10,589,61,46,57,21,404,259,140,94,25,1589,587,525,32,30,3091,0,185,250,2435,2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Englewood Police Department,2020,Colorado,35464,CO00301,0,0,0,1,0,10,9,1,15,4,1,4,6,447,13,17,14,25,378,168,86,66,16,1544,410,326,41,43,2595,0,69,95,2122,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Englewood Police Department,2019,Colorado,35273,CO00301,0,0,0,1,2,8,8,0,19,9,1,5,4,418,5,8,15,16,374,108,58,45,5,1432,303,246,24,33,2291,0,44,72,1843,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Englewood Police Department,2018,Colorado,35029,CO00301,0,0,0,0,0,9,9,0,27,8,4,4,11,425,8,11,11,20,375,174,87,73,14,1644,326,270,30,26,2605,0,50,86,2144,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Englewood Police Department,2017,Colorado,34709,CO00301,0,0,0,1,0,8,8,0,23,11,4,0,8,346,5,11,7,17,306,234,135,82,17,1416,302,275,14,13,2330,0,40,72,1952,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Englewood Police Department,2016,Colorado,33657,CO00301,0,0,0,1,0,15,14,1,20,6,5,1,8,325,9,10,11,11,284,159,86,63,10,1274,253,223,14,16,2047,0,41,77,1686,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Englewood Police Department,2015,Colorado,33037,CO00301,0,0,0,1,0,10,9,1,17,3,3,1,10,300,2,3,7,10,278,182,87,69,26,1260,163,133,16,14,1933,0,22,50,1605,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Englewood Police Department,2014,Colorado,31813,CO00301,0,0,0,0,0,8,7,1,23,13,2,1,7,305,1,6,19,7,272,231,117,82,32,1395,143,128,8,7,2105,0,33,64,1769,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
