agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Clarke County Sheriff's Office,1998,Mississippi,14117,MS01200,0,0,1,1,0,3,2,1,5,2,0,3,0,25,3,0,0,2,20,70,53,10,7,65,1,1,0,0,170,0,5,14,136,150,1,0,2,2,0,3,2,0,1,0,16,2,0,0,1,13,6,6,0,0,7,1,1,0,0,36,0,3,9,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clarke County Sheriff's Office,1997,Mississippi,13683,MS01200,0,0,0,1,0,3,3,0,6,5,1,0,0,8,0,0,1,2,5,50,39,11,0,24,3,2,1,0,95,0,3,13,77,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,31,16,15,0,38,0,0,0,0,70,0,0,1,69,70
Clarke County Sheriff's Office,1996,Mississippi,13608,MS01200,0,0,0,3,0,2,2,0,4,4,0,0,0,15,2,0,0,4,9,89,46,38,5,28,8,8,0,0,149,0,6,15,125,140,2,0,2,2,0,4,4,0,0,0,15,2,0,0,4,9,11,7,0,4,5,1,1,0,0,40,0,6,14,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Clarke County Sheriff's Office,1995,Mississippi,13513,MS01200,0,0,0,3,1,2,2,0,1,0,0,0,1,25,0,1,5,1,18,93,45,37,11,46,3,3,0,0,174,0,7,13,142,155,3,1,2,2,0,1,0,0,0,1,24,0,1,5,1,17,16,11,0,5,5,0,0,0,0,52,0,7,13,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
Clarke County Sheriff's Office,1994,Mississippi,13796,MS01200,0,0,0,1,0,2,2,0,7,0,0,6,1,20,1,0,0,2,17,54,29,21,4,40,5,4,1,0,129,0,3,13,99,112,1,0,2,2,0,7,0,0,6,1,18,1,0,0,2,15,14,10,4,0,10,0,0,0,0,52,0,3,13,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,0,5,0,0,0,0,16,0,0,0,16,16
Clarke County Sheriff's Office,1993,Mississippi,13662,MS01200,0,0,0,1,1,1,1,0,3,2,0,1,0,39,0,0,0,14,25,77,33,39,5,32,1,0,1,0,155,0,14,19,110,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clarke County Sheriff's Office,1992,Mississippi,13641,MS01200,0,0,0,0,0,3,3,0,3,0,2,0,1,49,1,0,0,13,35,73,28,39,6,34,3,1,0,2,165,0,14,20,110,130,0,0,3,3,0,3,0,2,0,1,44,1,0,0,13,30,17,13,1,3,5,0,0,0,0,72,0,14,20,22,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,7,0,0,0,7,7
Clarke County Sheriff's Office,1991,Mississippi,13527,MS01200,0,0,2,1,3,2,2,0,9,1,6,1,1,61,0,0,0,14,47,28,13,10,5,32,2,2,0,0,138,0,14,26,62,88,1,3,2,2,0,9,1,6,1,1,61,0,0,0,12,49,33,19,10,4,28,1,1,0,0,138,0,12,24,62,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,63,42,12,9,43,6,4,2,0,119,0,0,0,112,112
Clarke County Sheriff's Office,1990,Mississippi,13429,MS01200,0,0,2,2,0,4,3,1,5,3,0,2,0,53,3,0,0,10,40,63,52,11,0,57,14,9,2,3,198,0,13,24,134,158,2,0,4,3,1,5,3,0,2,0,47,1,0,0,9,37,11,6,5,0,14,1,1,0,0,84,0,10,21,26,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,2,0,17,2,2,0,0,42,0,0,0,42,42
Clarke County Sheriff's Office,1989,Mississippi,,MS01200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
