agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Franklin County Sheriff's Office,2017,Washington,14624,WA01100,0,0,0,0,0,1,1,0,0,0,126,9,1,8,2,106,42,17,22,3,72,21,7,9,5,262,20,0,0,1,1,0,0,0,0,0,0,105,4,1,10,2,88,7,1,5,1,14,3,0,1,2,130,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County Sheriff's Office,2016,Washington,14421,WA01100,0,0,3,3,0,3,1,0,0,2,100,6,0,4,7,83,62,31,26,5,87,9,4,4,1,264,17,0,0,4,4,0,2,0,0,0,2,81,2,1,4,9,65,9,5,3,1,18,0,0,0,0,114,16,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County Sheriff's Office,2015,Washington,14260,WA01100,2,0,6,6,0,0,0,0,0,0,99,5,6,6,5,77,49,10,37,2,89,11,4,4,3,256,22,2,0,2,1,1,0,0,0,0,0,76,5,5,4,2,60,5,1,4,0,13,1,1,0,0,99,16,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,4,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County Sheriff's Office,2014,Washington,14168,WA01100,0,0,3,2,1,2,2,0,0,0,83,7,1,8,2,65,28,11,16,1,94,12,11,0,1,222,18,0,0,2,2,0,2,1,0,0,1,60,3,1,7,1,48,7,3,4,0,17,3,3,0,0,91,12,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,1,0,1,0,6,2,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County Sheriff's Office,2013,Washington,15490,WA01100,1,0,3,2,1,1,0,0,0,1,84,10,1,7,1,65,50,21,27,2,129,12,9,2,1,280,19,0,0,2,2,0,0,0,0,0,0,66,9,1,7,1,48,6,1,5,0,23,2,2,0,0,99,18,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,11,1,0,1,0,3,1,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County Sheriff's Office,2012,Washington,15139,WA01100,0,0,5,5,0,2,1,0,0,1,85,1,2,6,3,73,84,43,40,1,137,18,12,0,6,331,12,0,0,4,4,0,2,1,0,0,1,76,1,2,6,3,64,11,5,6,0,16,4,4,0,0,113,12,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,12,2,1,1,0,2,2,2,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County Sheriff's Office,2011,Washington,14395,WA01100,0,0,4,4,0,2,1,0,0,1,81,1,5,7,5,63,53,21,27,5,102,13,10,0,3,255,18,0,1,3,3,0,0,0,0,0,0,57,1,5,4,4,43,9,2,7,0,16,1,1,0,0,87,14,0,0,0,0,0,0,0,0,0,0,13,0,1,1,1,10,4,2,2,0,2,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County Sheriff's Office,2010,Washington,14173,WA01100,0,0,4,4,0,2,1,0,0,1,65,1,2,1,8,53,43,12,29,2,131,12,4,3,5,257,12,0,0,3,3,0,0,0,0,0,0,49,1,2,0,8,38,4,1,3,0,20,1,0,1,0,77,11,0,0,0,0,0,0,0,0,0,0,20,1,2,0,2,15,1,0,1,0,5,0,0,0,0,26,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Franklin County Sheriff's Office,2009,Washington,14877,WA01100,0,0,6,6,0,3,2,0,0,1,84,0,1,2,4,77,56,21,35,0,94,15,4,9,2,258,7,0,0,6,6,0,2,1,0,0,1,68,0,1,1,5,61,6,4,2,0,21,2,0,2,0,105,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,2,1,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0
Franklin County Sheriff's Office,2008,Washington,14037,WA01100,0,0,1,1,0,1,0,0,1,0,80,0,3,3,5,69,52,16,34,2,95,16,4,3,9,245,11,0,0,1,1,0,0,0,0,0,0,71,0,3,3,5,60,15,4,11,0,22,6,2,0,4,115,11,0,0,0,0,0,0,0,0,0,0,21,0,1,0,1,19,7,3,4,0,8,1,1,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
