agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Verona Police Department,2023,Wisconsin,14737,WI01376,0,0,0,0,0,1,1,0,0,0,0,0,0,39,2,0,4,1,32,4,1,3,0,81,3,3,0,0,128,0,7,8,88,96,0,0,1,1,0,0,0,0,0,0,34,2,0,4,1,27,0,0,0,0,20,1,1,0,0,56,0,7,8,21,29,0,0,1,1,0,0,0,0,0,0,7,0,0,1,0,6,0,0,0,0,5,0,0,0,0,13,0,1,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verona Police Department,2022,Wisconsin,14413,WI01376,0,0,0,0,0,5,5,0,1,0,0,0,1,40,0,0,2,0,38,16,1,12,3,100,3,3,0,0,165,0,2,8,119,127,0,0,3,3,0,1,0,0,0,1,32,0,0,2,0,30,4,0,4,0,28,2,2,0,0,70,0,2,6,34,40,0,0,1,1,0,0,0,0,0,0,13,0,0,1,0,12,1,0,1,0,9,1,1,0,0,25,0,1,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verona Police Department,2021,Wisconsin,13860,WI01376,0,0,0,0,0,6,6,0,1,0,0,0,1,23,3,0,2,1,17,26,0,25,1,117,7,7,0,0,180,0,6,13,150,163,0,0,4,4,0,1,0,0,0,1,20,3,0,2,0,15,3,0,3,0,38,2,2,0,0,68,0,5,10,43,53,0,0,2,2,0,1,0,0,0,1,2,0,0,0,0,2,2,0,2,0,13,0,0,0,0,20,0,0,3,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verona Police Department,2020,Wisconsin,13548,WI01376,0,0,0,0,0,4,3,1,2,1,1,0,0,17,0,1,1,4,11,13,3,10,0,104,8,8,0,0,148,0,6,12,125,137,0,0,1,0,1,1,0,1,0,0,15,0,1,1,4,9,3,1,2,0,29,3,3,0,0,52,0,6,8,35,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,2,3
Verona Police Department,2019,Wisconsin,13510,WI01376,0,0,0,0,0,5,5,0,1,1,0,0,0,40,6,1,0,5,28,35,7,27,1,145,9,9,0,0,235,0,12,18,189,207,0,0,2,2,0,0,0,0,0,0,38,6,0,0,5,27,10,1,8,1,47,3,3,0,0,100,0,11,13,60,73,0,0,0,0,0,0,0,0,0,0,14,3,0,0,2,9,2,1,1,0,8,0,0,0,0,24,0,5,5,10,15,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,3,1,1,0,0,7,0,1,1,4,5
Verona Police Department,2018,Wisconsin,13490,WI01376,0,0,0,0,0,7,5,2,1,0,0,0,1,58,1,3,0,7,47,30,5,25,0,166,11,11,0,0,273,0,11,19,207,226,0,0,5,3,2,1,0,0,0,1,52,1,3,0,7,41,3,1,2,0,43,3,3,0,0,107,0,11,17,49,66,0,0,3,1,2,0,0,0,0,0,17,0,0,0,1,16,2,1,1,0,11,1,1,0,0,34,0,1,4,14,18,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,1,1,2
Verona Police Department,2017,Wisconsin,13390,WI01376,0,0,0,0,0,3,3,0,0,0,0,0,0,39,1,2,1,6,29,30,7,23,0,188,11,10,0,1,271,0,10,13,229,242,0,0,2,2,0,0,0,0,0,0,39,1,2,1,6,29,9,2,7,0,45,2,2,0,0,97,0,10,12,56,68,0,0,1,1,0,0,0,0,0,0,21,0,1,1,2,17,0,0,0,0,6,1,1,0,0,29,0,4,5,7,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Verona Police Department,2016,Wisconsin,12942,WI01376,0,0,0,0,0,3,3,0,0,0,0,0,0,23,1,1,1,4,16,18,5,13,0,151,9,8,0,1,204,0,7,10,178,188,0,0,3,3,0,0,0,0,0,0,22,1,0,1,4,16,11,2,9,0,45,0,0,0,0,81,0,6,9,56,65,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,14,0,0,0,0,19,0,0,2,14,16,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
Verona Police Department,2015,Wisconsin,12354,WI01376,0,0,0,0,0,2,2,0,2,1,0,0,1,20,1,2,0,2,15,18,5,12,1,148,2,2,0,0,192,0,5,9,168,177,0,0,2,2,0,1,1,0,0,0,20,1,2,0,2,15,4,1,3,0,42,1,1,0,0,70,0,5,8,47,55,0,0,1,1,0,1,1,0,0,0,7,0,2,0,0,5,0,0,0,0,18,1,1,0,0,28,0,2,4,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Verona Police Department,2014,Wisconsin,12078,WI01376,0,0,0,0,0,0,0,0,1,0,0,0,1,18,1,1,1,2,13,10,5,5,0,163,2,2,0,0,194,0,5,6,175,181,0,0,0,0,0,1,0,0,0,1,18,1,1,1,2,13,5,3,2,0,60,2,2,0,0,86,0,5,6,67,73,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,11,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
