agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Del Mar Pd,2017,California,4398,CA03704,0,0,6,0,0,1,1,0,0,0,0,0,0,49,0,5,2,4,38,38,18,18,2,95,13,12,1,0,196,11,0,0,0,0,0,0,0,0,0,0,28,0,4,2,1,21,8,2,5,1,12,4,3,1,0,52,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,2,2,0,0,5,0
Del Mar Pd,2016,California,4388,CA03704,0,0,3,0,0,4,4,0,1,0,0,0,1,48,0,1,3,2,42,57,33,22,2,98,12,11,1,0,220,6,0,0,0,0,0,0,0,0,0,0,30,0,0,2,1,27,1,0,1,0,10,1,1,0,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
Del Mar Pd,2015,California,4346,CA03704,0,0,9,0,0,2,0,2,0,0,0,0,0,70,0,0,3,5,62,47,15,30,2,122,7,6,1,0,248,8,0,0,1,0,1,0,0,0,0,0,50,0,0,1,5,44,3,0,3,0,14,0,0,0,0,68,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,3,0,0,4,0
Del Mar Pd,2014,California,4305,CA03704,0,0,4,0,0,4,4,0,0,0,0,0,0,49,0,1,6,7,35,30,17,12,1,102,5,5,0,0,190,14,0,0,0,0,0,0,0,0,0,0,33,0,1,5,3,24,3,1,2,0,9,0,0,0,0,45,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
Del Mar Pd,2013,California,4290,CA03704,0,0,2,0,0,1,1,0,3,1,0,1,1,45,3,2,5,2,33,34,24,9,1,134,11,9,0,2,228,12,0,0,1,1,0,2,1,0,0,1,29,3,1,3,1,21,4,2,2,0,7,2,2,0,0,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0
Del Mar Pd,2012,California,4263,CA03704,0,0,3,0,0,2,2,0,0,0,0,0,0,54,0,0,8,5,41,54,19,32,3,144,13,12,0,1,267,13,0,0,1,1,0,0,0,0,0,0,34,0,0,4,1,29,1,0,1,0,6,1,1,0,0,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
Del Mar Pd,2011,California,4210,CA03704,0,0,3,0,0,2,2,0,1,1,0,0,0,73,0,1,6,6,60,29,8,19,2,135,15,15,0,0,255,13,0,0,1,1,0,0,0,0,0,0,43,0,1,5,4,33,2,0,1,1,5,1,1,0,0,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,4,0
Del Mar Pd,2010,California,4161,CA03704,0,0,1,0,0,1,1,0,2,0,0,1,1,48,0,4,8,4,32,24,10,13,1,100,5,5,0,0,180,16,0,0,0,0,0,1,0,0,1,0,21,0,1,4,1,15,3,0,2,1,3,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0
Del Mar Pd,2009,California,4453,CA03704,0,0,0,0,0,1,1,0,5,3,1,0,1,42,2,2,4,6,28,38,16,17,5,141,16,13,1,2,243,14,0,0,0,0,0,1,1,0,0,0,26,2,1,2,2,19,0,0,0,0,5,2,2,0,0,34,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,5,1
Del Mar Pd,2008,California,4430,CA03704,0,0,1,0,0,3,3,0,5,3,0,0,2,40,0,0,4,2,34,51,19,18,14,107,15,15,0,0,221,6,0,0,0,0,0,0,0,0,0,0,21,0,0,2,1,18,4,2,0,2,2,1,1,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,0,0,5,0
