agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Celina Police Department,2023,Texas,24571,TX04302,0,0,0,1,0,6,6,0,0,0,0,0,0,163,9,2,8,2,142,59,6,52,1,206,7,2,2,3,442,0,21,28,272,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Celina Police Department,2022,Texas,24190,TX04302,0,0,0,0,0,5,5,0,1,0,0,0,1,94,6,2,5,0,81,22,3,19,0,192,3,2,1,0,317,0,13,19,217,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Celina Police Department,2021,Texas,22521,TX04302,0,0,0,3,0,2,2,0,1,1,0,0,0,86,6,0,2,2,76,19,0,19,0,107,1,1,0,0,219,0,10,16,127,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Celina Police Department,2020,Texas,18165,TX04302,0,0,0,1,0,10,10,0,0,0,0,0,0,94,0,3,7,1,83,13,3,9,1,116,1,0,0,1,235,0,11,22,130,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Celina Police Department,2019,Texas,13977,TX04302,0,0,0,0,0,3,3,0,0,0,0,0,0,66,3,2,4,0,57,17,4,13,0,69,7,6,1,0,162,0,9,12,93,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Celina Police Department,2018,Texas,10559,TX04302,0,0,0,0,0,3,3,0,1,1,0,0,0,55,6,0,3,2,44,19,11,8,0,70,1,0,1,0,149,0,11,15,90,105,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2
Celina Police Department,2017,Texas,8388,TX04302,0,0,0,0,0,0,0,0,1,1,0,0,0,51,0,0,1,4,46,34,34,0,0,71,4,4,0,0,161,0,5,6,109,115,0,0,3,3,0,1,1,0,0,0,4,0,0,0,0,4,2,2,0,0,4,0,0,0,0,14,0,0,4,6,10
Celina Police Department,2016,Texas,8074,TX04302,0,0,2,0,0,4,4,0,1,1,0,0,0,40,0,3,4,1,32,11,10,1,0,46,1,1,0,0,103,0,8,13,58,71,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,0,0,0,0,12,0,0,1,7,8
Celina Police Department,2015,Texas,7367,TX04302,0,0,0,0,0,1,1,0,1,1,0,0,0,35,0,3,3,2,27,12,11,0,1,50,2,2,0,0,101,0,8,10,64,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,4,0,0,0,4,4
Celina Police Department,2014,Texas,6926,TX04302,0,0,0,0,0,1,1,0,1,1,0,0,0,32,0,1,2,3,26,18,13,5,0,56,0,0,0,0,108,0,6,8,74,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,5
Celina Police Department,2013,Texas,6786,TX04302,0,0,0,1,0,2,2,0,0,0,0,0,0,24,0,0,1,3,20,17,14,3,0,38,1,1,0,0,83,0,4,7,56,63,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,2,1,1,0,0,2,0,0,0,0,7,0,1,2,3,5
Celina Police Department,2012,Texas,6350,TX04302,0,0,0,0,0,1,1,0,0,0,0,0,0,35,0,0,2,0,33,17,15,1,1,52,2,1,1,0,107,0,2,3,71,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,3,0,0,0,3,3
Celina Police Department,2011,Texas,6155,TX04302,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,1,20,26,14,12,0,55,3,3,0,0,106,0,2,2,84,86,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1
Celina Police Department,2010,Texas,6028,TX04302,0,0,1,0,0,3,3,0,0,0,0,0,0,31,0,1,1,1,28,22,16,6,0,53,2,2,0,0,111,0,3,6,77,83,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,10,0,0,0,5,5
Celina Police Department,2009,Texas,6017,TX04302,0,0,2,0,0,1,1,0,0,0,0,0,0,38,0,2,2,8,26,23,17,4,2,43,2,1,0,1,107,0,12,13,68,81,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,4,4
Celina Police Department,2008,Texas,5716,TX04302,0,0,1,0,0,2,2,0,1,1,0,0,0,38,0,1,4,0,33,17,14,3,0,57,5,3,1,1,120,0,5,8,79,87,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,2,0,0,0,0,7,0,1,1,2,3
Celina Police Department,2007,Texas,4789,TX04302,0,0,0,0,0,0,0,0,2,0,0,0,2,37,0,0,1,1,35,17,15,2,0,81,0,0,0,0,137,0,2,4,98,102,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,2,1,0,1,7,0,0,0,4,4
Celina Police Department,2006,Texas,3821,TX04302,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,8,8,11,9,2,0,58,2,2,0,0,88,0,9,9,71,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,3,3
Celina Police Department,2005,Texas,3028,TX04302,0,0,2,0,0,0,0,0,0,0,0,0,0,28,1,2,1,4,20,9,3,4,2,95,0,0,0,0,132,0,8,8,104,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Celina Police Department,2004,Texas,2343,TX04302,0,0,0,0,0,1,0,1,0,0,0,0,0,17,0,0,0,3,14,19,13,5,1,87,3,2,0,1,127,0,3,4,109,113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Celina Police Department,2003,Texas,2173,TX04302,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,5,2,14,10,2,7,1,33,1,0,0,1,67,0,9,9,44,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Celina Police Department,2002,Texas,1943,TX04302,0,0,0,0,0,2,0,2,0,0,0,0,0,25,0,0,0,2,23,13,5,6,2,25,1,1,0,0,66,0,2,4,39,43,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,6,2,1,0,1,5,1,0,1,0,15,0,1,1,8,9
Celina Police Department,2001,Texas,1903,TX04302,0,0,0,0,0,4,2,2,0,0,0,0,0,12,0,2,0,1,9,11,6,5,0,23,2,2,0,0,52,0,3,7,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Celina Police Department,2000,Texas,1861,TX04302,0,0,1,0,0,0,0,0,0,0,0,0,0,16,1,0,1,4,10,7,1,4,2,9,2,2,0,0,34,0,6,6,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
Celina Police Department,1999,Texas,2018,TX04302,0,0,0,0,0,2,2,0,1,0,0,0,1,21,0,1,0,4,16,7,4,2,1,9,3,1,2,0,43,0,5,8,19,27,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,2,0,2,0,1,1,0,1,0,7,0,0,1,4,5
Celina Police Department,1998,Texas,2076,TX04302,0,0,0,0,0,1,0,1,0,0,0,0,0,18,0,0,0,8,10,35,27,6,2,19,5,4,0,1,78,0,8,9,59,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Celina Police Department,1997,Texas,2057,TX04302,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,3,2,12,16,5,10,1,35,4,4,0,0,73,0,6,6,55,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Celina Police Department,1996,Texas,2025,TX04302,0,0,1,0,0,1,1,0,0,0,0,0,0,28,0,0,0,6,22,14,7,7,0,44,1,1,0,0,88,0,6,7,59,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Celina Police Department,1995,Texas,1983,TX04302,0,0,1,0,0,0,0,0,1,1,0,0,0,55,3,3,8,8,33,13,6,7,0,34,2,1,1,0,105,0,22,23,49,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Celina Police Department,1994,Texas,1954,TX04302,0,0,3,0,0,1,1,0,0,0,0,0,0,52,6,4,13,1,28,17,11,6,0,44,2,1,1,0,116,0,24,25,63,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Celina Police Department,1993,Texas,1918,TX04302,0,0,1,0,0,0,0,0,1,0,0,0,1,79,4,10,3,11,51,17,8,6,3,76,2,1,1,0,175,0,28,29,95,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Celina Police Department,1992,Texas,1767,TX04302,0,0,2,0,0,3,3,0,2,0,0,2,0,78,0,6,6,8,58,19,7,6,6,40,5,0,5,0,147,0,20,25,64,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
