agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Woodruff Police Department,2023,South Carolina,4537,SC04202,0,0,0,0,0,1,1,0,4,1,0,2,1,77,15,5,1,5,51,20,12,8,0,98,4,2,0,2,204,0,26,31,122,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2022,South Carolina,4372,SC04202,0,0,0,0,0,1,1,0,4,3,1,0,0,86,10,4,3,0,69,63,0,62,1,64,11,9,0,2,229,0,17,22,138,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2021,South Carolina,4552,SC04202,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,3,2,2,52,14,0,14,0,94,9,7,0,2,179,0,10,10,117,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2020,South Carolina,4457,SC04202,0,0,0,0,0,0,0,0,2,1,0,1,0,77,4,1,7,1,64,16,0,16,0,58,6,6,0,0,159,0,13,15,80,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2019,South Carolina,4356,SC04202,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,2,0,8,11,0,11,0,23,1,0,0,1,46,0,3,3,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2018,South Carolina,4253,SC04202,0,0,0,0,0,0,0,0,3,2,0,1,0,65,6,1,1,4,53,28,15,12,1,107,14,13,1,0,217,0,12,15,149,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2017,South Carolina,4209,SC04202,0,0,0,0,0,1,0,1,3,2,0,0,1,58,11,0,3,2,42,13,10,3,0,68,12,9,2,1,155,0,16,20,93,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2016,South Carolina,4137,SC04202,0,0,0,1,0,1,1,0,4,2,0,1,1,81,6,3,5,4,63,22,14,7,1,73,10,7,3,0,192,0,18,24,105,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2015,South Carolina,4117,SC04202,0,0,0,2,0,1,1,0,4,3,0,0,1,73,6,4,0,2,61,43,17,20,6,89,3,2,1,0,215,0,12,19,135,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2014,South Carolina,4136,SC04202,0,0,0,0,1,1,1,0,5,1,1,1,2,90,4,6,4,3,73,33,13,15,5,98,4,1,3,0,232,0,17,23,135,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
