agency,year,state,population,ORI,officers_killed_by_accident,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_aggravated_assault,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_theft_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_all_fields,clr_murder,clr_18_murder,clr_manslaughter,clr_18_manslaughter,clr_rape_total,clr_18_rape_total,clr_force_rape,clr_18_force_rape,clr_attempted_rape,clr_18_attempted_rape,clr_robbery_total,clr_18_robbery_total,clr_gun_robbery,clr_18_gun_robbery,clr_knife_robbery,clr_18_knife_robbery,clr_other_weapon_robbery,clr_18_other_weapon_robbery,clr_strong_arm_robbery,clr_18_strong_arm_robbery,clr_assault_total,clr_18_assault_total,clr_aggravated_assault,clr_18_aggravated_assault,clr_gun_assault,clr_18_gun_assault,clr_knife_assault,clr_18_knife_assault,clr_other_weapon_assault,clr_18_other_weapon_assault,clr_hand_feet_assault,clr_18_hand_feet_assault,clr_simple_assault,clr_18_simple_assault,clr_burglary_total,clr_18_burglary_total,clr_burg_force_entry,clr_18_burg_force_entry,clr_burg_no_force_entry,clr_18_burg_no_force_entry,clr_attempted_burglary,clr_18_attempted_burglary,clr_theft_total,clr_18_theft_total,clr_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,clr_auto_theft,clr_18_auto_theft,clr_truck_bus_theft,clr_18_truck_bus_theft,clr_other_vhc_theft,clr_18_other_vhc_theft,clr_all_fields,clr_18_all_fields,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_aggravated_assault,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_theft_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_all_fields
Byhalia Police Department,2002,Mississippi,713,MS04702,0,0,0,0,0,0,0,0,3,2,0,1,0,30,8,0,2,2,4,22,20,15,4,1,60,13,5,8,0,126,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,22,1,6,0,0,0,1,0,1,0,4,0,16,1,1,1,1,1,0,0,0,0,21,1,4,0,3,0,1,0,0,0,50,4,0,0,0,0,0,1,0,0,0,1,18,1,0,0,1,0,17,10,5,1,4,26,0,0,0,0,55
Byhalia Police Department,2003,Mississippi,708,MS04702,0,0,1,0,0,1,1,0,7,4,0,0,3,34,21,2,3,2,14,13,13,6,5,2,68,3,1,2,0,126,0,0,0,0,1,0,1,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,5,0,0,0,1,0,0,0,4,0,2,0,1,1,1,1,0,0,0,0,16,2,2,1,0,0,2,1,0,0,31,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,5
Byhalia Police Department,2004,Mississippi,722,MS04702,0,0,0,0,0,0,0,0,1,1,0,0,0,18,10,0,0,2,8,8,8,5,2,1,66,4,3,1,0,97,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14,11,9,7,0,0,0,0,0,0,9,7,5,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Byhalia Police Department,2005,Mississippi,720,MS04702,0,0,2,0,0,0,0,0,0,0,0,0,0,29,5,2,1,0,2,24,14,11,2,1,51,7,5,0,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,5,1,2,0,1,1,0,0,2,0,6,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Byhalia Police Department,2006,Mississippi,713,MS04702,0,0,5,0,0,0,0,0,2,1,0,1,0,27,4,0,1,2,1,23,22,15,4,3,52,15,12,2,1,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16,2,3,1,0,0,1,0,1,1,1,0,13,1,1,0,1,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,1,0,1,3,1,1,0,0,8
Byhalia Police Department,2007,Mississippi,714,MS04702,0,0,0,0,0,0,0,0,1,1,0,0,0,18,4,1,1,0,2,14,24,12,9,3,50,5,4,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,1,0,0,0,0,0,3,0,4,0,1,0,3,0,0,0,9,0,4,0,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,3
Byhalia Police Department,2008,Mississippi,1300,MS04702,0,0,1,1,0,0,0,0,0,0,0,0,0,19,6,1,3,1,1,13,15,10,3,2,41,4,3,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3
Byhalia Police Department,2009,Mississippi,1313,MS04702,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,2,0,1,1,12,14,7,3,4,19,6,6,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Byhalia Police Department,2010,Mississippi,1302,MS04702,0,0,0,0,0,0,0,0,1,0,0,0,1,12,3,0,0,1,2,9,12,4,6,2,25,4,4,0,0,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,3,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Byhalia Police Department,2011,Mississippi,1307,MS04702,0,0,3,0,0,0,0,0,4,3,0,0,1,22,7,2,0,4,1,15,8,5,3,0,40,1,1,0,0,75,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,7,0,2,0,0,0,4,0,1,0,2,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3
