agency,year,state,population,ORI,ORI9,fips_state_code,fips_county_code,officers_killed_by_felony,officers_assaulted,act_murder,act_manslaughter,act_rape_total,act_force_rape,act_attempted_rape,act_robbery_total,act_gun_robbery,act_knife_robbery,act_other_weapon_robbery,act_strong_arm_robbery,act_assault_total,act_gun_assault,act_knife_assault,act_other_weapon_assault,act_hand_feet_assault,act_simple_assault,act_burglary_total,act_burg_force_entry,act_burg_no_force_entry,act_attempted_burglary,act_larceny_total,act_mtr_vhc_theft_total,act_auto_theft,act_truck_bus_theft,act_other_vhc_theft,act_aggravated_assault,clr_murder,clr_manslaughter,clr_rape_total,clr_force_rape,clr_attempted_rape,clr_robbery_total,clr_gun_robbery,clr_knife_robbery,clr_other_weapon_robbery,clr_strong_arm_robbery,clr_assault_total,clr_gun_assault,clr_knife_assault,clr_other_weapon_assault,clr_hand_feet_assault,clr_simple_assault,clr_burglary_total,clr_burg_force_entry,clr_burg_no_force_entry,clr_attempted_burglary,clr_larceny_total,clr_mtr_vhc_theft_total,clr_auto_theft,clr_truck_bus_theft,clr_other_vhc_theft,clr_aggravated_assault,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_force_rape,clr_18_attempted_rape,clr_18_robbery_total,clr_18_gun_robbery,clr_18_knife_robbery,clr_18_other_weapon_robbery,clr_18_strong_arm_robbery,clr_18_assault_total,clr_18_gun_assault,clr_18_knife_assault,clr_18_other_weapon_assault,clr_18_hand_feet_assault,clr_18_simple_assault,clr_18_burglary_total,clr_18_burg_force_entry,clr_18_burg_no_force_entry,clr_18_attempted_burglary,clr_18_larceny_total,clr_18_mtr_vhc_theft_total,clr_18_auto_theft,clr_18_truck_bus_theft,clr_18_other_vhc_theft,clr_18_aggravated_assault,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_force_rape,unfound_attempted_rape,unfound_robbery_total,unfound_gun_robbery,unfound_knife_robbery,unfound_other_weapon_robbery,unfound_strong_arm_robbery,unfound_assault_total,unfound_gun_assault,unfound_knife_assault,unfound_other_weapon_assault,unfound_hand_feet_assault,unfound_simple_assault,unfound_burglary_total,unfound_burg_force_entry,unfound_burg_no_force_entry,unfound_attempted_burglary,unfound_larceny_total,unfound_mtr_vhc_theft_total,unfound_auto_theft,unfound_truck_bus_theft,unfound_other_vhc_theft,unfound_aggravated_assault
Colorado State University Police Department,1978,Colorado,0,CO03505,CO0350500,08,069,0,4,0,0,6,2,4,0,0,0,0,0,15,0,1,2,12,0,130,77,43,10,461,11,4,2,5,15,0,0,2,2,0,0,0,0,0,0,11,0,1,2,8,0,10,2,8,0,67,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wellington Pd,1978,Colorado,1200,CO03506,CO0350600,08,069,0,0,0,0,2,0,2,1,1,0,0,0,18,1,0,0,8,9,18,9,8,1,30,4,3,1,0,9,0,0,1,0,1,1,1,0,0,0,10,1,0,0,5,4,3,1,2,0,4,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,9,1,0,0,5,3,3,1,2,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Las Animas County Sheriff's Office,1978,Colorado,5903,CO03600,CO0360000,08,071,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,21,20,1,0,39,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad Police Dept,1978,Colorado,10102,CO03601,CO0360100,08,071,0,0,0,0,1,1,0,4,4,0,0,0,87,2,1,4,5,75,139,139,0,0,320,38,24,5,9,12,0,0,1,1,0,3,3,0,0,0,87,2,1,5,5,74,19,19,0,0,60,1,1,0,0,13,0,0,0,0,0,2,2,0,0,0,10,0,0,0,1,9,8,8,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln County Sheriff's Office,1978,Colorado,2081,CO03700,CO0370000,08,073,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,2,2,0,0,9,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limon Police Department,1978,Colorado,2e3,CO03701,CO0370100,08,073,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,9,4,4,1,47,3,3,0,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,11,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sterling Police Department,1978,Colorado,12500,CO03801,CO0380100,08,075,0,1,2,0,4,2,2,5,4,0,0,1,21,2,2,4,8,5,160,109,44,7,426,34,23,5,6,16,2,0,1,0,1,0,0,0,0,0,11,1,0,1,5,4,17,12,5,0,70,8,5,0,3,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,7,6,1,0,40,5,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesa County Sheriff's Office,1978,Colorado,39160,CO03900,CO0390000,08,077,0,0,3,0,5,5,0,5,2,1,0,2,35,4,0,6,23,2,331,207,121,3,568,57,24,12,21,33,2,0,2,2,0,2,1,0,0,1,27,3,0,5,17,2,23,16,7,0,42,15,9,4,2,25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Junction Police Department,1978,Colorado,28044,CO03901,CO0390100,08,077,0,15,0,0,6,4,2,17,6,1,0,10,33,13,13,7,0,0,386,231,153,2,1509,97,57,21,19,33,0,0,6,5,1,6,2,0,0,4,31,11,13,7,0,0,121,84,36,1,381,44,25,13,6,31,0,0,1,1,0,2,0,0,0,2,4,1,3,0,0,0,21,12,8,1,116,8,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fruita Police Department,1978,Colorado,2417,CO03902,CO0390200,08,077,0,0,0,0,1,1,0,2,2,0,0,0,28,2,2,2,22,0,27,16,11,0,56,5,4,0,1,28,0,0,0,0,0,1,1,0,0,0,24,2,2,1,19,0,8,7,1,0,25,1,1,0,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,3,3,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mineral County Sheriff's Office,1978,Colorado,215,CO04000,CO0400000,08,079,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creede Pd,1978,Colorado,600,CO04001,CO0400100,08,079,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,3,3,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig Police Department,1978,Colorado,6869,CO04101,CO0410100,08,081,0,5,0,0,0,0,0,4,0,1,0,3,42,0,3,4,13,22,74,33,40,1,341,17,7,8,2,20,0,0,0,0,0,0,0,0,0,0,26,0,2,4,9,11,9,4,4,1,47,7,5,1,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,14,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montezuma County Sheriff's Office,1978,Colorado,7135,CO04200,CO0420000,08,083,0,0,1,0,1,1,0,1,0,0,0,1,4,1,1,0,1,1,29,28,1,0,85,8,8,0,0,3,1,0,0,0,0,1,0,0,0,1,3,0,1,0,1,1,9,9,0,0,5,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cortez Police Department,1978,Colorado,7e3,CO04201,CO0420100,08,083,0,2,0,0,1,1,0,2,1,0,0,1,12,2,1,0,9,0,73,65,5,3,431,16,16,0,0,12,0,0,1,1,0,0,0,0,0,0,7,2,0,0,5,0,20,18,1,1,169,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolores Pd,1978,Colorado,970,CO04205,CO0420500,08,083,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,4,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose County Sheriff's Office,1978,Colorado,9540,CO04300,CO0430000,08,085,0,0,0,0,2,2,0,0,0,0,0,0,10,3,2,1,4,0,59,31,28,0,148,12,5,6,1,10,0,0,0,0,0,0,0,0,0,0,6,1,2,1,2,0,17,8,9,0,41,9,4,5,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,4,0,4,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose Police Department,1978,Colorado,8700,CO04301,CO0430100,08,085,0,1,0,0,1,1,0,0,0,0,0,0,31,1,0,1,3,26,69,43,25,1,388,14,8,4,2,5,0,0,1,1,0,0,0,0,0,0,25,1,0,1,3,20,23,15,4,4,104,8,4,2,2,5,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,15,10,1,4,45,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nucla Pd,1978,Colorado,1315,CO04303,CO0430300,08,085,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,1,9,0,8,7,1,0,14,1,1,0,0,10,0,0,0,0,0,1,1,0,0,0,9,0,0,1,8,0,1,0,1,0,2,1,1,0,0,9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olathe Police Department,1978,Colorado,892,CO04304,CO0430400,08,085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naturita Pd,1978,Colorado,959,CO04305,CO0430500,08,085,0,0,0,0,0,0,0,1,0,0,0,1,7,0,1,0,1,5,8,7,0,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,5,4,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan County Sheriff's Office,1978,Colorado,8298,CO04400,CO0440000,08,087,0,0,0,0,2,2,0,2,1,0,0,1,11,1,1,1,8,0,63,37,24,2,160,8,2,2,4,11,0,0,1,1,0,1,1,0,0,0,6,1,1,0,4,0,10,2,8,0,10,5,1,1,3,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brush Police Department,1978,Colorado,3890,CO04401,CO0440100,08,087,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,3,2,35,19,9,7,116,8,5,3,0,3,0,0,1,1,0,0,0,0,0,0,5,0,0,0,3,2,12,3,4,5,29,6,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,9,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Morgan Police Department,1978,Colorado,8511,CO04402,CO0440200,08,087,0,3,0,0,1,1,0,6,0,2,0,4,68,2,6,2,1,57,115,90,19,6,359,33,25,5,3,11,0,0,0,0,0,1,0,1,0,0,55,2,4,1,0,48,31,29,1,1,59,6,4,1,1,7,0,0,0,0,0,0,0,0,0,0,8,1,3,0,0,4,9,9,0,0,30,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otero County Sheriff's Office,1978,Colorado,9456,CO04500,CO0450000,08,089,0,0,0,0,2,1,1,1,0,0,0,1,24,1,3,0,8,12,52,40,11,1,62,15,11,1,3,12,0,0,1,1,0,0,0,0,0,0,18,1,1,0,4,12,16,14,2,0,13,7,7,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,7,0,0,7,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Junta Police Department,1978,Colorado,8226,CO04501,CO0450100,08,089,0,1,0,0,2,1,1,8,1,4,2,1,38,1,2,5,5,25,100,71,22,7,290,24,16,7,1,13,1,0,1,1,0,3,0,1,1,1,32,1,2,3,5,21,15,13,1,1,57,10,7,3,0,11,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,12,10,1,1,19,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky Ford Police Dept,1978,Colorado,4784,CO04502,CO0450200,08,089,0,0,0,0,0,0,0,1,1,0,0,0,14,0,0,0,10,4,65,43,21,1,133,1,1,0,0,10,0,0,0,0,0,1,1,0,0,0,14,0,0,0,10,4,49,43,5,1,21,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46,41,4,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fowler Police,1978,Colorado,1093,CO04504,CO0450400,08,089,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,1,0,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ouray Police Department,1978,Colorado,877,CO04601,CO0460100,08,091,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,5,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgway Police Dept,1978,Colorado,350,CO04602,CO0460200,08,091,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park County Sheriff's Office,1978,Colorado,4500,CO04700,CO0470000,08,093,0,1,0,0,0,0,0,1,1,0,0,0,4,0,0,1,2,1,106,82,22,2,77,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillips County Sheriff's Office,1978,Colorado,3400,CO04800,CO0480000,08,095,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haxtun Police Department,1978,Colorado,1e3,CO04802,CO0480200,08,095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,4,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pitkin County Sheriff's Office,1978,Colorado,6583,CO04900,CO0490000,08,097,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,8,7,124,112,10,2,342,34,26,1,7,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,4,22,21,1,0,17,15,12,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aspen Police Department,1978,Colorado,4166,CO04901,CO0490100,08,097,0,1,0,0,2,2,0,2,0,0,0,2,4,1,0,0,0,3,168,79,83,6,702,18,14,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,4,6,0,35,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prowers County Sheriff's Office,1978,Colorado,5737,CO05000,CO0500000,08,099,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,47,26,18,3,38,4,3,0,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar Police Department,1978,Colorado,8700,CO05001,CO0500100,08,099,0,1,1,0,1,1,0,7,2,1,0,4,43,5,3,2,27,6,87,54,31,2,258,20,12,6,2,37,1,0,0,0,0,0,0,0,0,0,16,3,2,1,9,1,7,4,3,0,68,6,4,1,1,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,14,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pueblo County Sheriff's Office,1978,Colorado,12669,CO05100,CO0510000,08,101,0,6,2,0,4,4,0,9,1,1,0,7,129,4,8,16,90,11,330,209,89,32,374,57,39,11,7,118,2,0,1,1,0,5,0,1,0,4,102,3,7,12,71,9,142,78,43,21,268,37,26,6,5,93,0,0,0,0,0,0,0,0,0,0,7,0,1,1,5,0,6,3,2,1,14,6,5,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pueblo Police Dept,1978,Colorado,110668,CO05101,CO0510100,08,101,0,54,3,0,46,25,21,105,31,20,6,48,1481,123,156,235,132,835,1490,860,508,122,3803,346,207,94,45,646,3,0,22,14,8,42,10,10,1,21,1208,106,128,178,101,695,220,146,63,11,1135,82,49,23,10,513,0,0,2,2,0,8,3,1,0,4,207,6,25,42,10,124,97,55,38,4,590,31,16,11,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado Mental Health Institute,1978,Colorado,0,CO05102,CO0510200,08,101,0,1,0,0,1,0,1,2,0,1,1,0,40,0,2,0,33,5,4,0,2,2,81,2,1,1,0,35,0,0,0,0,0,1,0,0,1,0,39,0,1,0,33,5,0,0,0,0,11,0,0,0,0,34,0,0,0,0,0,1,0,0,1,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State Univerity Pd,1978,Colorado,0,CO05103,CO0510300,08,101,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,4,5,36,22,13,1,120,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,2,1,1,0,11,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio Blanco County Sheriff's Office,1978,Colorado,5202,CO05200,CO0520000,08,103,0,3,0,0,0,0,0,0,0,0,0,0,20,1,0,0,8,11,50,31,19,0,125,6,4,1,1,9,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,7,2,2,0,0,8,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio Grande County Sheriff's Office,1978,Colorado,4301,CO05300,CO0530000,08,105,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,22,16,6,0,34,5,3,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monte Vista Police Department,1978,Colorado,4700,CO05301,CO0530100,08,105,0,0,0,0,0,0,0,3,1,0,0,2,4,2,0,2,0,0,47,31,16,0,135,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,8,4,4,0,41,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Del Norte Police Department,1978,Colorado,1702,CO05302,CO0530200,08,105,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,4,4,0,0,46,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Routt County Sheriff's Office,1978,Colorado,4210,CO05400,CO0540000,08,107,0,2,0,0,2,1,1,0,0,0,0,0,9,0,0,0,7,2,39,25,14,0,76,8,7,1,0,7,0,0,2,1,1,0,0,0,0,0,7,0,0,0,5,2,7,4,3,0,7,6,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steamboat Springs Police Department,1978,Colorado,4127,CO05401,CO0540100,08,107,0,1,0,0,1,1,0,4,0,1,0,3,10,0,0,0,10,0,101,67,32,2,408,34,26,1,7,10,0,0,1,1,0,3,0,1,0,2,6,0,0,0,6,0,15,7,6,2,98,28,24,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,2,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hayden Police Department,1978,Colorado,1530,CO05402,CO0540200,08,107,0,5,0,0,0,0,0,1,1,0,0,0,12,1,1,2,0,8,23,17,5,1,34,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,11,1,1,1,0,8,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,2,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yampa Pd,1978,Colorado,335,CO05404,CO0540400,08,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saguache County Sheriff's Office,1978,Colorado,1777,CO05500,CO0550000,08,109,0,3,0,0,4,1,3,0,0,0,0,0,10,1,0,0,2,7,6,4,0,2,23,3,1,1,1,3,0,0,2,1,1,0,0,0,0,0,9,1,0,0,2,6,2,2,0,0,4,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Police Department,1978,Colorado,1548,CO05501,CO0550100,08,109,0,6,0,0,1,0,1,0,0,0,0,0,77,0,3,0,22,52,2,2,0,0,9,4,4,0,0,25,0,0,1,0,1,0,0,0,0,0,70,0,3,0,17,50,0,0,0,0,6,2,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
