agency,year,state,population,ORI,act_all_crimes,clr_all_crimes,clr_18_all_crimes,unfound_all_crimes,act_aggravated_assault,tot_clr_aggravated_assault,clr_18_aggravated_assault,unfound_aggravated_assault,act_assault_total,tot_clr_assault_total,clr_18_assault_total,unfound_assault_total,act_gun_assault,tot_clr_gun_assault,clr_18_gun_assault,unfound_gun_assault,act_knife_assault,tot_clr_knife_assault,clr_18_knife_assault,unfound_knife_assault,act_other_weapon_assault,tot_clr_other_weapon_assault,clr_18_other_weapon_assault,unfound_other_weapon_assault,act_simple_assault,tot_clr_simple_assault,clr_18_simple_assault,unfound_simple_assault,act_hand_feet_assault,tot_clr_hand_feet_assault,clr_18_hand_feet_assault,unfound_hand_feet_assault,act_burglary_total,tot_clr_burglary_total,clr_18_burglary_total,unfound_burglary_total,act_attempted_burglary,tot_clr_attempted_burglary,clr_18_attempted_burglary,unfound_attempted_burglary,act_burg_force_entry,tot_clr_burg_force_entry,clr_18_burg_force_entry,unfound_burg_force_entry,act_burg_no_force_entry,tot_clr_burg_no_force_entry,clr_18_burg_no_force_entry,unfound_burg_no_force_entry,act_mtr_vhc_theft_total,tot_clr_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,unfound_mtr_vhc_theft_total,act_manslaughter,tot_clr_manslaughter,clr_18_manslaughter,unfound_manslaughter,act_murder,tot_clr_murder,clr_18_murder,unfound_murder,officers_assaulted,officers_killed_by_accident,officers_killed_by_felony,act_rape_total,tot_clr_rape_total,clr_18_rape_total,unfound_rape_total,act_attempted_rape,tot_clr_attempted_rape,clr_18_attempted_rape,unfound_attempted_rape,act_force_rape,tot_clr_force_rape,clr_18_force_rape,unfound_force_rape,act_robbery_total,tot_clr_robbery_total,clr_18_robbery_total,unfound_robbery_total,act_gun_robbery,tot_clr_gun_robbery,clr_18_gun_robbery,unfound_gun_robbery,act_knife_robbery,tot_clr_knife_robbery,clr_18_knife_robbery,unfound_knife_robbery,act_other_weapon_robbery,tot_clr_other_weapon_robbery,clr_18_other_weapon_robbery,unfound_other_weapon_robbery,act_strong_arm_robbery,tot_clr_strong_arm_robbery,clr_18_strong_arm_robbery,unfound_strong_arm_robbery,act_theft_total,tot_clr_theft_total,clr_18_theft_total,unfound_theft_total,act_auto_theft,tot_clr_auto_theft,clr_18_auto_theft,unfound_auto_theft,act_other_vhc_theft,tot_clr_other_vhc_theft,clr_18_other_vhc_theft,unfound_other_vhc_theft,act_truck_bus_theft,tot_clr_truck_bus_theft,clr_18_truck_bus_theft,unfound_truck_bus_theft
Jefferson Pd,1992,Oregon,1889,OR02411,90,10,2,0,0,0,0,0,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,1,0,0,0,0,0,21,1,1,0,2,0,0,0,14,1,1,0,5,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,8,2,0,0,0,0,0,0,1,1,0,0
Jefferson Pd,1991,Oregon,1855,OR02411,116,2,0,0,1,0,0,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Jefferson Pd,1990,Oregon,1805,OR02411,51,3,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,11,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Jefferson Pd,1989,Oregon,1906,OR02411,43,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,5,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
Jefferson Pd,1988,Oregon,1819,OR02411,125,31,3,0,6,5,0,0,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,6,5,0,0,29,3,0,0,1,0,0,0,14,1,0,0,14,2,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,9,3,0,5,2,0,0,1,0,0,0,1,0,0,0
Jefferson Pd,1987,Oregon,1807,OR02411,110,37,5,0,15,13,2,0,27,21,2,0,0,0,0,0,1,1,0,0,1,1,0,0,12,8,0,0,13,11,2,0,18,4,2,0,0,0,0,0,9,2,1,0,9,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,12,1,0,0,0,0,0,2,0,0,0,1,0,0,0
Jefferson Pd,1986,Oregon,1764,OR02411,76,18,4,0,7,6,0,0,14,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,4,1,0,6,5,0,0,17,4,2,0,0,0,0,0,9,2,1,0,8,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,1,0,2,1,0,0,0,0,0,0,2,0,0,0
Jefferson Pd,1985,Oregon,1734,OR02411,71,15,4,0,5,2,1,0,12,5,1,0,0,0,0,0,0,0,0,0,4,1,1,0,7,3,0,0,1,1,0,0,11,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,3,0,6,1,0,0,2,0,0,0,0,0,0,0
Jefferson Pd,1984,Oregon,1726,OR02411,59,10,4,0,4,2,0,0,13,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,3,2,0,0,12,4,2,0,0,0,0,0,3,0,0,0,9,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0
Jefferson Pd,1983,Oregon,1737,OR02411,57,18,3,0,8,7,0,0,13,10,0,0,1,1,0,0,1,1,0,0,0,0,0,0,5,3,0,0,6,5,0,0,12,3,1,0,1,0,0,0,7,1,0,0,4,2,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,4,2,0,3,1,0,0,0,0,0,0,0,0,0,0
Jefferson Pd,1982,Oregon,1729,OR02411,54,7,3,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,15,1,1,0,0,0,0,0,6,0,0,0,9,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,2,0,4,1,0,0,1,0,0,0,1,0,0,0
Jefferson Pd,1981,Oregon,1728,OR02411,89,10,6,0,1,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,1,0,0,0,26,4,3,0,0,0,0,0,17,2,2,0,9,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,3,0,3,0,0,0,0,0,0,0,1,0,0,0
Jefferson Pd,1980,Oregon,1704,OR02411,81,13,8,0,4,2,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,2,0,0,23,1,1,0,0,0,0,0,13,1,1,0,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,7,0,2,0,0,0,0,0,0,0,1,1,0,0
Jefferson Pd,1979,Oregon,1543,OR02411,82,12,5,0,6,2,1,0,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5,2,1,0,19,3,1,0,0,0,0,0,14,2,0,0,5,1,1,0,3,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,3,0,2,0,0,0,0,0,0,0,1,0,0,0
