agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Idaho Springs Police Department,2023,Colorado,1725,CO01001,0,0,0,1,0,0,0,0,0,0,0,0,0,57,0,4,2,1,50,5,2,3,0,63,4,3,1,0,130,0,7,8,72,80,1,0,0,0,0,0,0,0,0,0,29,0,1,2,1,25,0,0,0,0,5,0,0,0,0,35,0,4,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho Springs Police Department,2022,Colorado,1766,CO01001,0,0,0,0,0,6,6,0,0,0,0,0,0,43,0,0,1,0,42,11,9,2,0,55,7,6,1,0,122,0,1,7,73,80,0,0,3,3,0,0,0,0,0,0,23,0,0,1,0,22,4,3,1,0,1,1,1,0,0,32,0,1,4,6,10,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho Springs Police Department,2021,Colorado,1871,CO01001,0,0,0,0,0,0,0,0,1,0,0,0,1,75,0,5,1,5,64,6,4,1,1,58,15,15,0,0,155,0,11,12,79,91,0,0,0,0,0,0,0,0,0,0,41,0,5,1,3,32,1,1,0,0,5,1,1,0,0,48,0,9,9,7,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho Springs Police Department,2020,Colorado,1793,CO01001,0,0,0,0,0,1,1,0,0,0,0,0,0,69,1,3,2,2,61,9,6,3,0,54,13,13,0,0,146,0,8,9,76,85,0,0,0,0,0,0,0,0,0,0,51,1,2,2,2,44,4,3,1,0,12,2,2,0,0,69,0,7,7,18,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho Springs Police Department,2019,Colorado,1803,CO01001,0,0,0,0,0,3,3,0,0,0,0,0,0,78,3,1,4,3,67,6,6,0,0,78,8,7,1,0,173,0,11,14,92,106,0,0,1,1,0,0,0,0,0,0,43,2,0,1,1,39,0,0,0,0,17,1,1,0,0,62,0,4,5,18,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho Springs Police Department,2018,Colorado,1792,CO01001,0,0,0,0,0,7,7,0,1,1,0,0,0,79,4,0,0,2,73,4,1,3,0,60,5,5,0,0,156,0,6,14,69,83,0,0,1,1,0,0,0,0,0,0,46,4,0,0,2,40,1,0,1,0,6,0,0,0,0,54,0,6,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho Springs Police Department,2017,Colorado,1751,CO01001,0,0,0,0,0,2,2,0,3,2,1,0,0,91,0,2,4,4,81,5,4,1,0,59,6,4,0,2,166,0,10,15,70,85,0,0,0,0,0,2,1,1,0,0,55,0,2,3,3,47,0,0,0,0,8,0,0,0,0,65,0,8,10,8,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho Springs Police Department,2016,Colorado,1730,CO01001,0,0,0,1,0,9,9,0,1,0,0,0,1,99,3,8,6,6,76,10,6,2,2,60,5,5,0,0,185,0,23,34,75,109,1,0,3,3,0,1,0,0,0,1,68,0,7,4,4,53,0,0,0,0,9,0,0,0,0,82,0,15,20,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho Springs Police Department,2015,Colorado,1708,CO01001,0,0,0,0,0,4,4,0,0,0,0,0,0,80,1,4,7,2,66,14,8,3,3,52,4,3,0,1,154,0,14,18,70,88,0,0,1,1,0,0,0,0,0,0,54,1,3,4,1,45,2,2,0,0,8,0,0,0,0,65,0,9,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho Springs Police Department,2014,Colorado,1677,CO01001,0,0,0,1,0,2,2,0,0,0,0,0,0,83,5,5,5,4,64,12,5,2,5,48,9,9,0,0,155,0,19,22,69,91,1,0,0,0,0,0,0,0,0,0,48,4,3,1,3,37,4,2,1,1,4,2,2,0,0,59,0,11,12,10,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
