agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Methuen Police Department,2023,Massachusetts,53558,MA00519,0,0,0,1,0,2,1,1,7,0,4,0,3,360,15,18,49,20,258,20,4,14,2,407,22,17,2,3,819,0,102,112,449,561,1,0,0,0,0,1,0,0,0,1,276,6,12,45,19,194,8,2,5,1,77,1,1,0,0,364,0,82,84,86,170,0,0,0,0,0,0,0,0,0,0,22,0,2,5,0,15,0,0,0,0,4,0,0,0,0,26,0,7,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methuen Police Department,2022,Massachusetts,52853,MA00519,0,0,0,2,0,2,2,0,9,2,1,2,4,316,6,11,26,23,250,80,63,15,2,315,33,25,3,5,757,0,66,79,428,507,0,0,2,2,0,4,1,0,2,1,259,6,9,24,21,199,8,6,2,0,58,2,1,0,1,333,0,60,66,68,134,0,0,0,0,0,0,0,0,0,0,33,1,1,0,2,29,0,0,0,0,1,0,0,0,0,34,0,4,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methuen Police Department,2021,Massachusetts,51691,MA00519,0,0,0,0,0,9,9,0,11,5,0,2,4,325,12,21,25,18,249,29,21,7,1,356,41,40,0,1,771,0,76,96,426,522,0,0,6,6,0,2,0,0,1,1,250,1,19,22,17,191,13,12,1,0,55,4,4,0,0,330,0,59,67,72,139,0,0,0,0,0,1,0,0,0,1,27,0,0,4,2,21,0,0,0,0,1,2,2,0,0,31,0,6,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methuen Police Department,2020,Massachusetts,50810,MA00519,0,0,0,0,0,5,4,1,4,2,0,0,2,277,3,10,34,6,224,55,37,13,5,328,59,49,2,8,728,0,53,62,442,504,0,0,2,2,0,3,1,0,0,2,146,2,4,23,3,114,12,7,5,0,42,3,2,0,1,208,0,32,37,57,94,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,1,1,0,0,10,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methuen Police Department,2019,Massachusetts,50727,MA00519,0,0,0,1,1,1,1,0,11,5,2,1,3,359,14,13,39,16,277,58,33,23,2,446,48,46,0,2,925,0,82,95,552,647,0,1,0,0,0,6,3,2,0,1,187,11,12,27,11,126,15,10,5,0,75,7,7,0,0,291,0,61,67,97,164,0,1,0,0,0,2,1,0,0,1,23,3,3,1,0,16,3,2,1,0,7,1,1,0,0,37,0,7,9,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methuen Police Department,2018,Massachusetts,50676,MA00519,0,0,0,0,0,2,1,1,10,8,1,0,1,152,0,7,15,10,120,52,33,14,5,384,50,46,2,2,650,0,32,44,486,530,0,0,1,1,0,2,1,0,0,1,85,0,5,12,7,61,8,2,6,0,96,4,4,0,0,196,0,24,27,108,135,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,11,0,0,0,0,0,0,0,0,0,13,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methuen Police Department,2017,Massachusetts,50396,MA00519,0,0,0,0,0,0,0,0,23,10,4,3,6,249,6,8,40,16,179,81,50,25,6,531,62,60,1,1,946,0,70,93,674,767,0,0,0,0,0,4,1,0,1,2,163,5,8,36,15,99,10,5,5,0,118,9,9,0,0,304,0,64,68,137,205,0,0,0,0,0,0,0,0,0,0,46,3,0,14,5,24,2,1,1,0,6,4,4,0,0,58,0,22,22,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methuen Police Department,2016,Massachusetts,49912,MA00519,0,0,0,1,0,1,1,0,24,12,4,0,8,230,5,14,26,8,177,126,85,32,9,616,79,79,0,0,1077,0,53,79,821,900,0,0,0,0,0,4,2,0,0,2,141,4,10,22,8,97,13,5,8,0,138,6,6,0,0,302,0,44,48,157,205,0,0,0,0,0,0,0,0,0,0,25,1,1,2,0,21,2,0,2,0,3,1,1,0,0,31,0,4,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methuen Police Department,2015,Massachusetts,49579,MA00519,0,0,0,1,0,2,2,0,17,6,3,1,7,285,3,7,32,27,216,125,84,33,8,595,89,86,0,3,1114,0,69,89,809,898,0,0,1,1,0,6,3,1,0,2,189,3,5,28,24,129,11,6,5,0,107,2,2,0,0,316,0,60,67,120,187,0,0,0,0,0,0,0,0,0,0,30,0,0,4,2,24,0,0,0,0,9,0,0,0,0,39,0,6,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methuen Police Department,2014,Massachusetts,48950,MA00519,0,0,0,0,2,0,0,0,25,7,8,5,5,289,5,11,33,21,219,151,116,31,4,570,67,66,0,1,1104,0,70,95,788,883,0,2,0,0,0,3,0,1,1,1,196,4,9,27,20,136,15,11,3,1,126,4,4,0,0,346,0,60,63,145,208,0,0,0,0,0,1,0,1,0,0,41,0,1,8,2,30,3,2,1,0,3,0,0,0,0,48,0,11,12,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
