agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Okfuskee County Sheriff's Office,2018,Oklahoma,6746,OK05400,0,0,0,0,0,5,5,0,0,0,0,0,0,52,0,1,3,5,43,49,22,24,3,61,17,9,3,5,184,9,14,127,141,0,0,3,3,0,0,0,0,0,0,16,0,1,0,3,12,4,3,0,1,2,2,2,0,0,27,4,7,8,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okfuskee County Sheriff's Office,2017,Oklahoma,6684,OK05400,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,9,26,26,15,11,0,36,14,8,3,3,111,9,9,76,85,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,10,0,0,0,0,1,2,2,0,0,19,6,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okfuskee County Sheriff's Office,2016,Oklahoma,6692,OK05400,0,0,0,0,0,1,1,0,0,0,0,0,0,47,1,3,4,10,29,41,19,22,0,30,22,9,10,3,141,18,19,93,112,0,0,0,0,0,0,0,0,0,0,11,0,1,0,5,5,2,1,1,0,1,0,0,0,0,14,6,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okfuskee County Sheriff's Office,2015,Oklahoma,7939,OK05400,0,0,0,1,0,5,4,1,1,0,1,0,0,64,1,9,3,6,45,31,19,12,0,48,13,2,9,2,163,19,26,92,118,0,0,0,0,0,0,0,0,0,0,19,0,6,2,1,10,4,4,0,0,0,1,0,1,0,24,9,9,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okfuskee County Sheriff's Office,2014,Oklahoma,6899,OK05400,0,0,0,1,1,1,1,0,0,0,0,0,0,62,1,7,5,7,42,52,29,21,2,46,18,9,7,2,181,20,22,116,138,1,0,0,0,0,0,0,0,0,0,24,1,5,3,2,13,4,3,1,0,0,1,1,0,0,30,11,12,5,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okfuskee County Sheriff's Office,2013,Oklahoma,6926,OK05400,0,0,0,0,0,1,1,0,0,0,0,0,0,39,3,3,1,1,31,52,39,13,0,60,12,3,7,2,164,8,9,124,133,0,0,0,0,0,0,0,0,0,0,12,2,0,0,1,9,1,0,1,0,2,1,0,1,0,16,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okfuskee County Sheriff's Office,2012,Oklahoma,6925,OK05400,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,5,5,31,44,31,11,2,61,15,8,7,0,161,10,10,120,130,0,0,0,0,0,0,0,0,0,0,15,0,0,5,2,8,2,1,1,0,3,3,1,2,0,23,7,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okfuskee County Sheriff's Office,2011,Oklahoma,6858,OK05400,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,1,4,2,19,39,28,11,0,54,10,3,5,2,131,9,9,103,112,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,8,2,2,0,0,0,2,1,0,1,14,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okfuskee County Sheriff's Office,2010,Oklahoma,6786,OK05400,0,0,0,1,0,0,0,0,1,1,0,0,0,42,1,3,0,5,33,27,16,7,4,28,6,4,2,0,105,9,11,61,72,1,0,0,0,0,0,0,0,0,0,15,0,3,0,2,10,3,1,1,1,0,0,0,0,0,19,5,6,3,9,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okfuskee County Sheriff's Office,2009,Oklahoma,6272,OK05400,0,0,0,0,0,3,3,0,0,0,0,0,0,28,3,3,6,3,13,39,19,19,1,28,13,5,6,2,111,15,18,80,98,0,0,0,0,0,0,0,0,0,0,13,1,3,2,3,4,5,2,2,1,4,4,2,2,0,26,9,9,13,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
